year,LA_2023,age_group,overall_inactive_rate,overall_fairly_active_rate,overall_active_rate,n_overall_activity_level,weighted_n_overall_activity_level,small_cell_overall_activity_level
2,30.0,55-64,0.22837662318955185,0.24327763175429018,0.528345745056158,68,112.44968794185219,False
2,30.0,65-74,0.26351821663187047,0.22839961347179155,0.5080821698963379,59,88.5923896946215,False
2,30.0,75-84,0.351282681732878,0.09942944451847467,0.5492878737486474,25,47.533101267032244,True
2,30.0,85+,0.3205465001791913,0.6794534998208087,0.0,3,6.744907224224143,True
2,35.0,16-24,0.008063225331162983,0.11201058244603133,0.8799261922228058,25,119.82327995207366,True
2,35.0,25-34,0.195759867921316,0.07690811748543784,0.727332014593246,74,199.8947437077268,False
2,35.0,35-44,0.09637228948060653,0.17777916786530853,0.7258485426540847,99,224.7914490335835,False
2,35.0,45-54,0.11848887185787864,0.1271294936372293,0.754381634504892,84,201.76679873064754,False
2,35.0,55-64,0.1195102785639281,0.11722038764368015,0.7632693337923917,80,180.29967505952106,False
2,35.0,65-74,0.1352563995804681,0.17097425015823686,0.6937693502612952,87,124.9741917458341,False
2,35.0,75-84,0.43779217463872,0.18939221825227617,0.3728156071090039,28,59.754211310191145,True
2,35.0,85+,0.7372495170912973,0.09659720692263549,0.16615327598606716,14,23.938483872747472,True
2,44.0,16-24,0.2066261525597068,0.1995514702016507,0.5938223772386426,58,197.5908887551204,False
2,44.0,25-34,0.08240342786232094,0.16653144549187132,0.7510651266458078,102,224.2318039981313,False
2,44.0,35-44,0.12545287266711316,0.020189023225342998,0.8543581041075439,62,91.50667035780907,False
2,44.0,45-54,0.08345782806515943,0.16228389379379962,0.7542582781410411,94,137.40605836252527,False
2,44.0,55-64,0.11918132732437857,0.048730845931604955,0.8320878267440165,68,90.47570442743191,False
2,44.0,65-74,0.16877554413414161,0.11269403302190345,0.7185304228439549,68,82.63633667459105,False
2,44.0,75-84,0.3012510836139499,0.12400435944787372,0.5747445569381763,18,29.091232664090498,True
2,44.0,85+,0.5972886474230084,0.1284381955449441,0.27427315703204763,17,25.663666570274778,True
2,68.0,16-24,0.2039333332614852,0.21054842760638687,0.585518239132128,35,159.17290684781543,False
2,68.0,25-34,0.13632177419577654,0.09928342473609275,0.7643948010681306,79,209.45990939115543,False
2,68.0,35-44,0.16321549368469887,0.15204032291209627,0.684744183403205,102,238.46107908809788,False
2,68.0,45-54,0.22429393157215705,0.19947394411448158,0.5762321243133615,87,196.47589793656303,False
2,68.0,55-64,0.20313189671934548,0.08478980627762121,0.7120782970030332,69,163.20068935942044,False
2,68.0,65-74,0.22058385072261202,0.20898311213519852,0.5704330371421892,83,133.62391603646796,False
2,68.0,75-84,0.31439300239501733,0.17061670624187653,0.5149902913631064,30,95.16661334402501,False
2,68.0,85+,0.6137315835557513,0.051870554807507595,0.3343978616367412,9,40.14341204633434,True
2,78.0,16-24,0.19512471430058853,0.06502444323759013,0.7398508424618213,51,199.30913947643725,False
2,78.0,25-34,0.2876709516380861,0.19769687295344815,0.5146321754084657,76,258.5895706716216,False
2,78.0,35-44,0.4941723710554674,0.1043871598983701,0.40144046904616243,96,181.7605778853005,False
2,78.0,45-54,0.22871014163628453,0.2082992259942203,0.562990632369495,91,165.26153026409926,False
2,78.0,55-64,0.358819699036593,0.11187220384047426,0.5293080971229326,66,119.37642029723055,False
2,78.0,65-74,0.30425860691573414,0.17629942126911688,0.5194419718151493,71,113.73714011788609,False
2,78.0,75-84,0.3279223443324709,0.18500303986660296,0.4870746158009259,30,61.31202619205831,False
2,78.0,85+,0.4508815696941119,0.12934004092866339,0.4197783893772248,6,10.45078888314566,True
2,91.0,16-24,0.2463090777066529,0.10176703815806167,0.6519238841352855,85,171.54390052429432,False
2,91.0,25-34,0.362164268642902,0.10747173038957511,0.5303640009675227,115,185.87666806150227,False
2,91.0,35-44,0.21206352948154997,0.16792441228162716,0.620012058236823,187,184.81763291277989,False
2,91.0,45-54,0.2651143882301708,0.1028689734819958,0.6320166382878333,192,197.58726713129255,False
2,91.0,55-64,0.27530298626521,0.09698853566984834,0.6277084780649417,174,170.24605050779329,False
2,91.0,65-74,0.2458766738894149,0.18571391395451706,0.568409412156068,144,104.94176935139737,False
2,91.0,75-84,0.30966194786310036,0.1782060219410866,0.5121320301958133,66,71.62841614306855,False
2,91.0,85+,0.48935825099401165,0.08137995747434473,0.4292617915316437,21,17.956376686155515,True
2,107.0,16-24,0.07601394300270332,0.165689873871768,0.7582961831255286,85,140.1495438916538,False
2,107.0,25-34,0.17110857779221522,0.15917048501279663,0.6697209371949883,195,221.5620535247565,False
2,107.0,35-44,0.2054426574959347,0.12689023997151888,0.6676671025325464,240,203.69183902563887,False
2,107.0,45-54,0.29446145253757056,0.13781064917280933,0.5677278982896201,148,142.7671128994378,False
2,107.0,55-64,0.23978303186542282,0.12191328294951438,0.6383036851850628,137,115.77212148806709,False
2,107.0,65-74,0.21095095764604532,0.0998124685316384,0.6892365738223162,121,64.60876176264114,False
2,107.0,75-84,0.45527895872207197,0.05857434339622667,0.4861466978817015,41,32.22626754131577,False
2,107.0,85+,0.6923333557624486,0.06630473134016575,0.2413619128973858,9,6.958939418238664,True
2,109.0,16-24,0.2134829165360531,0.2176585834839685,0.5688584999799784,31,92.72398658699593,False
2,109.0,25-34,0.0996480376768239,0.05443617474503502,0.8459157875781409,136,310.87745158587217,False
2,109.0,35-44,0.20339162717698486,0.10007250625977454,0.6965358665632405,102,174.36157326822112,False
2,109.0,45-54,0.15828752610268948,0.1502723660498936,0.6914401078474172,99,194.73631757214747,False
2,109.0,55-64,0.34231948161821224,0.1303441276463702,0.5273363907354173,55,79.7222879613833,False
2,109.0,65-74,0.18849701478162953,0.027513439598036125,0.7839895456203342,38,41.66130993370446,False
2,109.0,75-84,0.5551424156310751,0.12443986734596543,0.32041771702295946,11,18.02077222250893,True
2,109.0,85+,1.0,0.0,0.0,1,1.52232369080453,True
2,112.0,16-24,0.10492052613586036,0.09741522878860524,0.7976642450755344,34,89.06960403610654,False
2,112.0,25-34,0.17495181721729056,0.09951356643686672,0.7255346163458427,110,179.643178454208,False
2,112.0,35-44,0.1434618029973504,0.05100056628588674,0.8055376307167628,89,87.98456384922956,False
2,112.0,45-54,0.2008251326341477,0.040136623346063154,0.7590382440197893,97,111.70367016027771,False
2,112.0,55-64,0.17352073911184815,0.16593482158336753,0.6605444393047841,64,60.314959489620534,False
2,112.0,65-74,0.19887625279726823,0.23317035874040346,0.5679533884623282,55,59.37320243243438,False
2,112.0,75-84,0.4623205531174338,0.2405722003016079,0.2971072465809583,31,42.29195095867948,False
2,112.0,85+,0.32629043827999427,0.49268339464435285,0.18102616707565278,4,4.828835529561559,True
2,114.0,16-24,0.23181582310395968,0.12854479316458772,0.6396393837314526,72,113.37299103062067,False
2,114.0,25-34,0.17416779538928942,0.15203722388722937,0.6737949807234814,191,260.60722221152594,False
2,114.0,35-44,0.19257248719787998,0.11375074118615655,0.6936767716159635,209,198.99879599858903,False
2,114.0,45-54,0.18339334141421035,0.19103518277221684,0.6255714758135728,173,148.67261239557268,False
2,114.0,55-64,0.2101899154542502,0.12350443263673674,0.6663056519090133,158,98.96794462898258,False
2,114.0,65-74,0.16422558019877898,0.13449971164481098,0.7012747081564104,123,79.99099476644442,False
2,114.0,75-84,0.2870191349637277,0.13464684356874113,0.578334021467531,53,46.12531360365722,False
2,114.0,85+,0.6311261920720244,0.36887380792797575,0.0,3,5.731555376449419,True
2,117.0,16-24,0.14820262112611954,0.24551984242499844,0.6062775364488818,53,183.8282317016799,False
2,117.0,25-34,0.3158737566021847,0.14860328676755177,0.5355229566302637,53,130.92090694799452,False
2,117.0,35-44,0.2843109028629038,0.21558020950975876,0.5001088876273375,92,150.91362862358363,False
2,117.0,45-54,0.2624385925892099,0.15378232325203484,0.5837790841587555,85,153.71844421657258,False
2,117.0,55-64,0.41644629434559904,0.1070082350762198,0.47654547057818103,76,83.18760667693918,False
2,117.0,65-74,0.22404622518958378,0.22199102747842667,0.5539627473319897,77,92.07734795068556,False
2,117.0,75-84,0.45010477272523114,0.24117558992193144,0.3087196373528374,29,48.86478673155004,True
2,117.0,85+,0.6342551658960867,0.2636936597251314,0.1020511743787818,12,17.259565385271763,True
2,122.0,16-24,0.15727496169997995,0.15792115325117098,0.6848038850488489,26,69.01561130861296,True
2,122.0,25-34,0.2608927327088544,0.1608600489263303,0.5782472183648153,61,141.42273411928562,False
2,122.0,35-44,0.25479643632353743,0.12215160752736667,0.6230519561490961,69,144.09690982045691,False
2,122.0,45-54,0.1373695741927749,0.1535151592071715,0.7091152666000535,95,184.78130708220596,False
2,122.0,55-64,0.3766759349791697,0.21448927866959938,0.4088347863512309,85,125.19132502409838,False
2,122.0,65-74,0.2897723002039929,0.09705790402338833,0.6131697957726189,103,113.57359890984492,False
2,122.0,75-84,0.5692601733464993,0.1538475446006259,0.2768922820528749,32,52.838093039540766,False
2,122.0,85+,0.506549729381706,0.024185793386752988,0.4692644772315411,16,31.407169220120274,True
2,126.0,16-24,0.12919681843939465,0.11890045657220172,0.7519027249884035,49,201.72921074748695,False
2,126.0,25-34,0.19326989523133475,0.20860395925954142,0.5981261455091238,54,153.05639768186575,False
2,126.0,35-44,0.29020586365019946,0.1527932802345111,0.5570008561152894,109,217.97924121225316,False
2,126.0,45-54,0.19441484653726684,0.13968289908345874,0.6659022543792747,83,157.24440738531968,False
2,126.0,55-64,0.2314087214314126,0.15504163840797638,0.6135496401606106,94,155.28552446870367,False
2,126.0,65-74,0.19828708151760624,0.14934370795989982,0.6523692105224939,60,68.9591222128261,False
2,126.0,75-84,0.4291021578867442,0.2302742571860477,0.3406235849272079,31,47.17513684710176,False
2,126.0,85+,0.7926117754044735,0.0,0.20738822459552658,8,17.523993295358206,True
2,129.0,16-24,0.21281541033549115,0.1199649971693924,0.6672195924951163,38,123.06909002212376,False
2,129.0,25-34,0.2917474948285852,0.10188908872279603,0.6063634164486187,70,182.633419314213,False
2,129.0,35-44,0.3228174353760458,0.17564900494715205,0.501533559676802,109,215.9233913160563,False
2,129.0,45-54,0.3148386223654152,0.14682030537973328,0.5383410722548516,88,147.80815828942758,False
2,129.0,55-64,0.28467735657318016,0.21536753805660977,0.49995510537021004,60,76.89070149015966,False
2,129.0,65-74,0.38361782444194154,0.06866172868493658,0.5477204468731218,67,66.44080364792316,False
2,129.0,75-84,0.44267199099714394,0.2797919031092349,0.2775361058936211,31,56.06088694181639,False
2,129.0,85+,0.49348330015963054,0.20628165478390004,0.3002350450564695,11,19.935412673946367,True
2,135.0,16-24,0.15111506873671007,0.037760750082495374,0.8111241811807945,35,112.66162208940176,False
2,135.0,25-34,0.12194422873519398,0.21076113628576765,0.6672946349790381,119,310.1256865302153,False
2,135.0,35-44,0.1479107395372553,0.14032347432724332,0.7117657861355011,95,140.00676888960348,False
2,135.0,45-54,0.15713160233923407,0.18149565197008422,0.6613727456906816,72,90.72213314237717,False
2,135.0,55-64,0.18670079530088185,0.13038594951117494,0.6829132551879432,83,91.4105347321387,False
2,135.0,65-74,0.2711503316961129,0.08701736770486174,0.6418323005990254,51,60.22958598966422,False
2,135.0,75-84,0.37560920443763374,0.2316394701282909,0.39275132543407537,19,31.20439289985524,True
2,135.0,85+,0.8518828090463458,0.08732827597507005,0.06078891497858413,7,12.682995623921244,True
2,136.0,16-24,0.16092609515022896,0.044647122750334646,0.7944267820994365,36,71.6933982866602,False
2,136.0,25-34,0.12577179621697585,0.08235726442476712,0.7918709393582571,61,115.4301459377928,False
2,136.0,35-44,0.29328512943209933,0.14382453730484376,0.5628903332630569,82,87.5239235718532,False
2,136.0,45-54,0.09758532817893027,0.1301395293654655,0.7722751424556039,90,78.1951282830553,False
2,136.0,55-64,0.1866238732062205,0.12796839295624976,0.6854077338375297,65,62.90839694898767,False
2,136.0,65-74,0.33241221603066734,0.06549845905121597,0.6020893249181166,101,76.90841902576632,False
2,136.0,75-84,0.3805098650639608,0.15321766113106403,0.46627247380497533,51,63.58190468082454,False
2,136.0,85+,0.7215083320966293,0.0,0.2784916679033707,6,5.215450910116173,True
2,139.0,16-24,0.050680856034889685,0.0639394156706,0.8853797282945104,36,79.96149016473377,False
2,139.0,25-34,0.14140056154564765,0.1790854891688439,0.6795139492855087,66,103.39898287417901,False
2,139.0,35-44,0.16174047615779752,0.1810003078569032,0.6572592159852993,105,123.70629639495297,False
2,139.0,45-54,0.20403246863323846,0.16254911358407736,0.6334184177826842,73,88.44883294514838,False
2,139.0,55-64,0.1981133348714086,0.06968586936886026,0.7322007957597311,79,88.44321090468974,False
2,139.0,65-74,0.23806223264119017,0.13725393910837455,0.624683828250435,82,81.71624929124776,False
2,139.0,75-84,0.49307460582619467,0.20514258071957078,0.3017828134542346,26,37.570444326354895,True
2,139.0,85+,0.6908671301257568,0.08013923427264512,0.228993635601598,7,8.786907645955857,True
2,142.0,16-24,0.12039058872193904,0.2052941243226765,0.6743152869553843,78,147.52907182233486,False
2,142.0,25-34,0.18348706025910155,0.09588256261362131,0.7206303771272772,251,385.7409641921343,False
2,142.0,35-44,0.17540449110013823,0.08850270516951332,0.7360928037303485,252,258.14781871278973,False
2,142.0,45-54,0.212555024915761,0.12352888745746304,0.6639160876267759,159,153.73876174757916,False
2,142.0,55-64,0.2151435474281599,0.07430013418287117,0.7105563183889689,130,98.68206788664925,False
2,142.0,65-74,0.2199983668739434,0.12032728062782423,0.6596743524982324,86,63.70760940462611,False
2,142.0,75-84,0.4453633341080212,0.12665025015643133,0.42798641573554735,29,32.45948015932444,True
2,142.0,85+,0.8026972031097289,0.0,0.19730279689027108,7,6.6325339177325695,True
2,147.0,16-24,0.2951676681511928,0.22826862842119536,0.4765637034276116,35,135.72558332462646,False
2,147.0,25-34,0.13665624713748623,0.12205192410916509,0.7412918287533485,114,293.85937482226365,False
2,147.0,35-44,0.1345513054173657,0.1585170210580088,0.7069316735246254,107,190.84114215364406,False
2,147.0,45-54,0.2545593257361288,0.14655345414947493,0.5988872201143962,85,190.33622428336125,False
2,147.0,55-64,0.29803915545451776,0.13810252480400456,0.5638583197414776,65,104.70402424408798,False
2,147.0,65-74,0.21811359218590393,0.18679136287994622,0.59509504493415,39,47.54680703004993,False
2,147.0,75-84,0.6976319613783705,0.04335046443964771,0.25901757418198185,22,43.92915962483261,True
2,147.0,85+,0.8533390021835698,0.0,0.14666099781643027,10,20.77348058311496,True
2,160.0,16-24,0.0754104396381558,0.12272559222409793,0.8018639681377463,39,99.07909498285862,False
2,160.0,25-34,0.134780878457445,0.18233656070734042,0.6828825608352147,79,139.57232993065497,False
2,160.0,35-44,0.1519674755148335,0.19224162020668553,0.6557909042784811,113,170.6839108977339,False
2,160.0,45-54,0.1588143914221399,0.1788351703489812,0.6623504382288788,90,131.42244121746722,False
2,160.0,55-64,0.3167155053741814,0.06785220859536241,0.6154322860304564,72,69.70413069669107,False
2,160.0,65-74,0.1256800834439537,0.12215776749165104,0.7521621490643952,61,52.8034371164507,False
2,160.0,75-84,0.28442075793579047,0.3176046799922684,0.3979745620719412,22,34.355707071214894,True
2,160.0,85+,0.3552875997740528,0.20873964060853442,0.4359727596174126,13,22.410874958352956,True
2,171.0,16-24,0.12404104903384024,0.07764608710294618,0.7983128638632137,70,229.4293978710149,False
2,171.0,25-34,0.28312843282014327,0.09264888137997004,0.6242226857998867,143,395.32822662123976,False
2,171.0,35-44,0.24119650558005654,0.16654642761121297,0.5922570668087307,118,238.89127714258598,False
2,171.0,45-54,0.2630325001070617,0.13350920982781475,0.6034582900651235,49,78.70004559174113,False
2,171.0,55-64,0.18588927064676508,0.20498938901878402,0.6091213403344509,52,93.40943169984064,False
2,171.0,65-74,0.4496306880082308,0.0717167218845647,0.47865259010720457,34,43.71680927912583,False
2,171.0,75-84,0.35781238197527465,0.24473409582917388,0.3974535221955514,21,34.651162123706605,True
2,171.0,85+,0.39511230330978897,0.5076300132169653,0.09725768347324572,6,7.687301085258434,True
2,196.0,16-24,0.17446220486010167,0.21232073220090714,0.613217062938991,85,162.80463038914274,False
2,196.0,25-34,0.24341952156573876,0.1770108537322383,0.5795696247020228,150,185.69178933958295,False
2,196.0,35-44,0.2694365480990542,0.08678142154857535,0.6437820303523702,215,220.5887187307872,False
2,196.0,45-54,0.2311909057450105,0.12127732783345002,0.6475317664215394,165,150.04729577107213,False
2,196.0,55-64,0.2515668550704444,0.16879902086227036,0.5796341240672853,149,130.451222224633,False
2,196.0,65-74,0.3505827191681084,0.13032892728908443,0.519088353542807,151,90.03537701306354,False
2,196.0,75-84,0.4290676241554713,0.3343772339411721,0.2365551419033564,55,47.50323791840729,False
2,196.0,85+,0.7414017657004758,0.10492050036808517,0.15367773393143916,19,13.58980276276395,True
2,201.0,16-24,0.10062271459144365,0.153852356116213,0.7455249292923435,32,66.91578105678039,False
2,201.0,25-34,0.23740013827668505,0.10327253744175205,0.659327324281563,63,113.55977957448674,False
