LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,wt_final_online,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
9,1.0,5.0,0.0,2.0,0.8093033277016745,3,5,45-54,0,not_twiceplus_volunteer,2,active
9,1.0,5.0,0.0,0.0,1.168967843043325,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
9,1.0,3.0,0.0,2.0,2.908015735566281,3,3,25-34,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,,2.0,3.742850043550861,3,4,35-44,,,2,active
9,1.0,4.0,1.0,2.0,,3,4,35-44,1,twiceplus_volunteer,2,active
9,1.0,5.0,1.0,2.0,2.7202841475176993,3,5,45-54,1,twiceplus_volunteer,2,active
9,1.0,3.0,,2.0,3.6670350203182087,3,3,25-34,,,2,active
9,1.0,3.0,,2.0,0.5044796331069493,3,3,25-34,,,2,active
9,1.0,5.0,,2.0,4.579088580785251,3,5,45-54,,,2,active
9,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
9,1.0,3.0,0.0,0.0,,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
9,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
9,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,0.0,1.0,1.8404509378112237,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
9,1.0,6.0,,2.0,1.457266965757408,3,6,55-64,,,2,active
9,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
9,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
17,1.0,4.0,0.0,2.0,1.1623142762808802,3,4,35-44,0,not_twiceplus_volunteer,2,active
17,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
17,1.0,3.0,0.0,2.0,3.8234247226683222,3,3,25-34,0,not_twiceplus_volunteer,2,active
17,1.0,4.0,0.0,2.0,2.9350610727244355,3,4,35-44,0,not_twiceplus_volunteer,2,active
17,1.0,2.0,,2.0,2.2478105608896293,3,2,16-24,,,2,active
17,1.0,8.0,,2.0,,3,8,75-84,,,2,active
17,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
17,1.0,4.0,0.0,2.0,1.368705482717108,3,4,35-44,0,not_twiceplus_volunteer,2,active
17,1.0,4.0,,2.0,1.1315925434065064,3,4,35-44,,,2,active
17,1.0,4.0,,2.0,3.3362217443294586,3,4,35-44,,,2,active
17,1.0,4.0,,2.0,0.8573075334784889,3,4,35-44,,,2,active
17,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
17,1.0,6.0,,1.0,0.5116806137444685,3,6,55-64,,,1,fairly_active
17,1.0,9.0,,0.0,,3,9,85+,,,0,inactive
17,1.0,3.0,1.0,2.0,,3,3,25-34,1,twiceplus_volunteer,2,active
17,1.0,4.0,,2.0,0.4310993787829091,3,4,35-44,,,2,active
17,1.0,4.0,0.0,2.0,1.6434475198255778,3,4,35-44,0,not_twiceplus_volunteer,2,active
17,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
17,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
17,1.0,5.0,0.0,2.0,1.6448712347922767,3,5,45-54,0,not_twiceplus_volunteer,2,active
17,1.0,4.0,,2.0,0.8573075334784889,3,4,35-44,,,2,active
17,1.0,6.0,0.0,1.0,0.9519220969237828,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
17,1.0,7.0,,2.0,1.9575016053505527,3,7,65-74,,,2,active
17,1.0,5.0,,1.0,1.8302700548121609,3,5,45-54,,,1,fairly_active
17,1.0,3.0,,0.0,,3,3,25-34,,,0,inactive
17,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
17,1.0,3.0,1.0,2.0,1.8175588663376696,3,3,25-34,1,twiceplus_volunteer,2,active
17,1.0,3.0,,2.0,0.7197718015927833,3,3,25-34,,,2,active
17,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
17,1.0,5.0,,2.0,1.0058522729550163,3,5,45-54,,,2,active
17,1.0,7.0,,0.0,0.8356294301424483,3,7,65-74,,,0,inactive
17,1.0,7.0,,0.0,1.2728408050534072,3,7,65-74,,,0,inactive
17,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
17,1.0,6.0,0.0,2.0,0.3136386282979124,3,6,55-64,0,not_twiceplus_volunteer,2,active
17,1.0,4.0,0.0,2.0,2.2251340233989403,3,4,35-44,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,0.0,2.0,2.2529188265772406,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,,0.0,1.3226452689957875,3,7,65-74,,,0,inactive
30,1.0,2.0,,2.0,3.2795826434316915,3,2,16-24,,,2,active
30,1.0,7.0,0.0,2.0,2.971986335218592,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,6.0,0.0,2.0,3.8280013011972,3,6,55-64,0,not_twiceplus_volunteer,2,active
30,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,9.0,,0.0,2.426368886688649,3,9,85+,,,0,inactive
30,1.0,3.0,,1.0,1.5973115675988592,3,3,25-34,,,1,fairly_active
30,1.0,3.0,,2.0,8.985440096887501,3,3,25-34,,,2,active
30,1.0,2.0,0.0,0.0,0.3509616144568885,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
30,1.0,2.0,,2.0,4.182178444692572,3,2,16-24,,,2,active
30,1.0,4.0,0.0,2.0,2.1550347684758213,3,4,35-44,0,not_twiceplus_volunteer,2,active
30,1.0,4.0,,2.0,0.4728277104876555,3,4,35-44,,,2,active
30,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
30,1.0,9.0,,0.0,1.526030009131916,3,9,85+,,,0,inactive
30,1.0,5.0,,0.0,,3,5,45-54,,,0,inactive
30,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
30,1.0,5.0,,2.0,0.8468125174282224,3,5,45-54,,,2,active
30,1.0,2.0,,2.0,1.343650192868803,3,2,16-24,,,2,active
30,1.0,5.0,1.0,2.0,0.7179925953510666,3,5,45-54,1,twiceplus_volunteer,2,active
30,1.0,4.0,,2.0,0.4728277104876555,3,4,35-44,,,2,active
30,1.0,4.0,,2.0,0.6621908744453149,3,4,35-44,,,2,active
30,1.0,4.0,0.0,2.0,0.8737638690563226,3,4,35-44,0,not_twiceplus_volunteer,2,active
30,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,,2.0,0.439810315484929,3,3,25-34,,,2,active
30,1.0,5.0,,2.0,0.6294031225196878,3,5,45-54,,,2,active
30,1.0,3.0,,2.0,0.3243982443856041,3,3,25-34,,,2,active
30,1.0,3.0,0.0,0.0,2.668835989105773,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
30,1.0,3.0,0.0,0.0,1.2313288108673126,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
30,1.0,7.0,0.0,1.0,,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
30,1.0,2.0,1.0,0.0,1.3947468935888283,3,2,16-24,1,twiceplus_volunteer,0,inactive
30,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
30,1.0,6.0,0.0,1.0,,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
30,1.0,3.0,1.0,2.0,3.006823987201452,3,3,25-34,1,twiceplus_volunteer,2,active
30,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,0.0,0.0,0.5278609443095774,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
30,1.0,8.0,,0.0,,3,8,75-84,,,0,inactive
30,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
30,1.0,2.0,,2.0,1.1090556095417017,3,2,16-24,,,2,active
30,1.0,2.0,0.0,2.0,4.786137559403886,3,2,16-24,0,not_twiceplus_volunteer,2,active
30,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
30,1.0,4.0,,2.0,0.2940346988563925,3,4,35-44,,,2,active
30,1.0,3.0,0.0,2.0,0.6303647241028745,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,2.0,0.0,0.0,1.117147471569639,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
30,1.0,2.0,0.0,2.0,1.6922822802394222,3,2,16-24,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,0.0,2.0,1.1931088043706413,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,,1.0,0.725377907544084,3,3,25-34,,,1,fairly_active
35,1.0,4.0,,2.0,1.9155250652439495,3,4,35-44,,,2,active
35,1.0,6.0,,1.0,1.8524167904857127,3,6,55-64,,,1,fairly_active
35,1.0,5.0,0.0,2.0,9.081760380440077,3,5,45-54,0,not_twiceplus_volunteer,2,active
35,1.0,3.0,1.0,2.0,7.749964246822416,3,3,25-34,1,twiceplus_volunteer,2,active
35,1.0,3.0,1.0,2.0,,3,3,25-34,1,twiceplus_volunteer,2,active
35,1.0,4.0,0.0,2.0,4.9946298102236,3,4,35-44,0,not_twiceplus_volunteer,2,active
35,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
35,1.0,2.0,,0.0,3.729760493796034,3,2,16-24,,,0,inactive
35,1.0,3.0,,2.0,1.8051214757769265,3,3,25-34,,,2,active
35,1.0,4.0,0.0,2.0,1.7269159755421133,3,4,35-44,0,not_twiceplus_volunteer,2,active
35,1.0,9.0,0.0,0.0,,3,9,85+,0,not_twiceplus_volunteer,0,inactive
35,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
35,1.0,7.0,,0.0,1.994133602189788,3,7,65-74,,,0,inactive
35,1.0,6.0,0.0,2.0,2.086775503128607,3,6,55-64,0,not_twiceplus_volunteer,2,active
35,1.0,5.0,0.0,2.0,1.308732794644399,3,5,45-54,0,not_twiceplus_volunteer,2,active
35,1.0,4.0,0.0,1.0,0.7155953075255498,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
35,1.0,8.0,0.0,0.0,1.727906308806232,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
35,1.0,8.0,,0.0,2.747349792360411,3,8,75-84,,,0,inactive
35,1.0,3.0,,0.0,1.203414349080913,3,3,25-34,,,0,inactive
35,1.0,9.0,,0.0,,3,9,85+,,,0,inactive
35,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
35,1.0,3.0,,2.0,1.7498555167013383,3,3,25-34,,,2,active
35,1.0,5.0,,1.0,1.2254008557198772,3,5,45-54,,,1,fairly_active
35,1.0,4.0,0.0,2.0,3.0928137877623563,3,4,35-44,0,not_twiceplus_volunteer,2,active
35,1.0,3.0,,2.0,2.2479136745495008,3,3,25-34,,,2,active
44,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
44,1.0,6.0,1.0,2.0,0.7392526893321572,3,6,55-64,1,twiceplus_volunteer,2,active
44,1.0,2.0,,1.0,3.65754955497904,3,2,16-24,,,1,fairly_active
44,1.0,2.0,,2.0,2.1043545963773744,3,2,16-24,,,2,active
44,1.0,3.0,0.0,2.0,1.0321542340083656,3,3,25-34,0,not_twiceplus_volunteer,2,active
44,1.0,3.0,,2.0,0.6887744935322777,3,3,25-34,,,2,active
44,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
44,1.0,3.0,,2.0,0.4287947400379289,3,3,25-34,,,2,active
44,1.0,7.0,,1.0,0.6887794707941086,3,7,65-74,,,1,fairly_active
44,1.0,4.0,0.0,2.0,0.9087845850048228,3,4,35-44,0,not_twiceplus_volunteer,2,active
44,1.0,5.0,,2.0,0.570946526790498,3,5,45-54,,,2,active
44,1.0,3.0,0.0,2.0,1.617477104991471,3,3,25-34,0,not_twiceplus_volunteer,2,active
44,1.0,3.0,0.0,0.0,0.6738357054282251,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
44,1.0,3.0,0.0,0.0,1.0097679089310407,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
44,1.0,9.0,,2.0,,3,9,85+,,,2,active
44,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
44,1.0,4.0,,1.0,1.4488437727196986,3,4,35-44,,,1,fairly_active
44,1.0,3.0,,2.0,5.235669518253926,3,3,25-34,,,2,active
44,1.0,4.0,0.0,2.0,0.4703005081301061,3,4,35-44,0,not_twiceplus_volunteer,2,active
44,1.0,4.0,0.0,1.0,0.5172628207892419,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,3.0,,0.0,1.4895826961353722,3,3,25-34,,,0,inactive
44,1.0,6.0,1.0,2.0,1.745586375881789,3,6,55-64,1,twiceplus_volunteer,2,active
44,1.0,5.0,0.0,1.0,0.5810787011370318,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,7.0,,2.0,1.1327893958837658,3,7,65-74,,,2,active
44,1.0,7.0,0.0,2.0,1.1856306108893555,3,7,65-74,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,,2.0,1.805966875288816,3,7,65-74,,,2,active
44,1.0,7.0,,2.0,1.1327893958837658,3,7,65-74,,,2,active
44,1.0,3.0,,1.0,,3,3,25-34,,,1,fairly_active
44,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
44,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
44,1.0,2.0,0.0,2.0,2.328215916784045,3,2,16-24,0,not_twiceplus_volunteer,2,active
44,1.0,3.0,,1.0,0.4062612028081926,3,3,25-34,,,1,fairly_active
44,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,0.0,1.0,,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,3.0,,2.0,3.2861895546925255,3,3,25-34,,,2,active
44,1.0,4.0,1.0,0.0,0.2920085124798445,3,4,35-44,1,twiceplus_volunteer,0,inactive
44,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
44,1.0,3.0,,0.0,,3,3,25-34,,,0,inactive
44,1.0,5.0,0.0,0.0,1.5051995823556528,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
44,1.0,5.0,,2.0,0.5991178828956283,3,5,45-54,,,2,active
44,1.0,4.0,0.0,0.0,,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
44,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
44,1.0,2.0,0.0,2.0,5.136309795926738,3,2,16-24,0,not_twiceplus_volunteer,2,active
44,1.0,6.0,,2.0,0.6473095918773158,3,6,55-64,,,2,active
44,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,1.0,2.0,,3,7,65-74,1,twiceplus_volunteer,2,active
44,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
44,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
68,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
68,1.0,5.0,1.0,2.0,,3,5,45-54,1,twiceplus_volunteer,2,active
68,1.0,2.0,1.0,2.0,,3,2,16-24,1,twiceplus_volunteer,2,active
68,1.0,6.0,,0.0,6.357552407030842,3,6,55-64,,,0,inactive
68,1.0,4.0,0.0,2.0,1.147632105424695,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,3.0,0.0,2.0,1.0674934656523305,3,3,25-34,0,not_twiceplus_volunteer,2,active
68,1.0,2.0,0.0,1.0,1.1901996102365786,3,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
68,1.0,6.0,,2.0,0.9158306064858333,3,6,55-64,,,2,active
68,1.0,6.0,0.0,2.0,2.6167695276650127,3,6,55-64,0,not_twiceplus_volunteer,2,active
68,1.0,4.0,0.0,2.0,1.0014394678112244,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,5.0,,2.0,4.426949228624646,3,5,45-54,,,2,active
68,1.0,3.0,0.0,0.0,0.5151479679644357,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
68,1.0,6.0,0.0,1.0,,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
68,1.0,5.0,0.0,1.0,,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
68,1.0,5.0,1.0,2.0,0.827353464145362,3,5,45-54,1,twiceplus_volunteer,2,active
68,1.0,6.0,1.0,2.0,0.6061822120620536,3,6,55-64,1,twiceplus_volunteer,2,active
68,1.0,3.0,0.0,2.0,5.896447155954292,3,3,25-34,0,not_twiceplus_volunteer,2,active
68,1.0,4.0,0.0,2.0,7.299711885547578,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
68,1.0,4.0,,2.0,1.9947374931760544,3,4,35-44,,,2,active
68,1.0,9.0,0.0,0.0,,3,9,85+,0,not_twiceplus_volunteer,0,inactive
68,1.0,7.0,1.0,2.0,2.516999810484987,3,7,65-74,1,twiceplus_volunteer,2,active
68,1.0,5.0,,2.0,4.343013161400952,3,5,45-54,,,2,active
68,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,9.0,0.0,0.0,,3,9,85+,0,not_twiceplus_volunteer,0,inactive
68,1.0,6.0,,2.0,3.005734392210427,3,6,55-64,,,2,active
68,1.0,4.0,,2.0,1.884100222966773,3,4,35-44,,,2,active
68,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
78,1.0,4.0,0.0,0.0,8.665699821531696,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
78,1.0,8.0,0.0,2.0,2.2779300635951456,3,8,75-84,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,6.0,,1.0,5.789718389534702,3,6,55-64,,,1,fairly_active
78,1.0,6.0,1.0,2.0,0.4252702753382434,3,6,55-64,1,twiceplus_volunteer,2,active
78,1.0,6.0,1.0,2.0,0.5653434768048139,3,6,55-64,1,twiceplus_volunteer,2,active
78,1.0,4.0,,2.0,2.8776604795995775,3,4,35-44,,,2,active
78,1.0,2.0,,2.0,2.980863877455528,3,2,16-24,,,2,active
78,1.0,2.0,0.0,0.0,,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
78,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,,1.0,5.079231124285697,3,4,35-44,,,1,fairly_active
78,1.0,4.0,0.0,0.0,,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
78,1.0,4.0,0.0,2.0,2.56184751519754,3,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,6.0,0.0,0.0,1.082331388941428,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
78,1.0,,,0.0,,3,,,,,0,inactive
78,1.0,2.0,,2.0,5.581384153779867,3,2,16-24,,,2,active
78,1.0,6.0,1.0,2.0,1.6126799410602026,3,6,55-64,1,twiceplus_volunteer,2,active
78,1.0,8.0,1.0,2.0,,3,8,75-84,1,twiceplus_volunteer,2,active
78,1.0,7.0,0.0,2.0,1.7467349381274602,3,7,65-74,0,not_twiceplus_volunteer,2,active
78,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
78,1.0,6.0,,2.0,1.149715959677838,3,6,55-64,,,2,active
78,1.0,6.0,0.0,0.0,0.8621361720913723,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
78,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
78,1.0,3.0,,2.0,,3,3,25-34,,,2,active
78,1.0,5.0,,1.0,1.751666505538367,3,5,45-54,,,1,fairly_active
78,1.0,6.0,,2.0,0.5397123485167488,3,6,55-64,,,2,active
78,1.0,6.0,,2.0,0.5757091342173177,3,6,55-64,,,2,active
78,1.0,5.0,0.0,1.0,2.286454938084084,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
78,1.0,4.0,0.0,2.0,0.4065897231580551,3,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,,2.0,0.8826527851574044,3,5,45-54,,,2,active
78,1.0,6.0,0.0,2.0,0.831481497940689,3,6,55-64,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,0.0,2.0,0.3454933620384436,3,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,3.0,,2.0,0.9323855166128482,3,3,25-34,,,2,active
91,1.0,6.0,0.0,2.0,1.241325186745765,3,6,55-64,0,not_twiceplus_volunteer,2,active
91,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,,2.0,0.365318964702903,3,5,45-54,,,2,active
91,1.0,6.0,,2.0,0.8879004059589851,3,6,55-64,,,2,active
91,1.0,,0.0,2.0,1.1895497607257393,3,,,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,,2.0,0.3378550435650217,3,6,55-64,,,2,active
91,1.0,7.0,1.0,2.0,1.130422122565652,3,7,65-74,1,twiceplus_volunteer,2,active
91,1.0,4.0,,0.0,1.475684290229023,3,4,35-44,,,0,inactive
91,1.0,4.0,0.0,0.0,1.1082932821536542,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
91,1.0,3.0,,2.0,1.607747539014185,3,3,25-34,,,2,active
91,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,2.0,0.0,2.0,,3,2,16-24,0,not_twiceplus_volunteer,2,active
91,1.0,2.0,,2.0,3.1617965633412393,3,2,16-24,,,2,active
91,1.0,4.0,,2.0,2.393279076119821,3,4,35-44,,,2,active
91,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,0.0,2.0,0.3417537774061874,3,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,0.0,0.0,,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
91,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,0.0,2.0,1.475684290229023,3,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,,2.0,0.5621869363819363,3,4,35-44,,,2,active
91,1.0,6.0,,2.0,2.6315257916499775,3,6,55-64,,,2,active
91,1.0,5.0,0.0,2.0,0.6420221090208851,3,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,2.0,0.0,2.0,1.1147355428497068,3,2,16-24,0,not_twiceplus_volunteer,2,active
91,1.0,7.0,0.0,2.0,1.305787736782298,3,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,,2.0,,3,6,55-64,,,2,active
91,1.0,5.0,1.0,2.0,,3,5,45-54,1,twiceplus_volunteer,2,active
91,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
91,1.0,4.0,0.0,2.0,4.840980681932162,3,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,8.0,,2.0,1.8913695550973273,3,8,75-84,,,2,active
91,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,,0.0,5.210111992625913,3,5,45-54,,,0,inactive
91,1.0,3.0,,2.0,6.647072048866233,3,3,25-34,,,2,active
91,1.0,7.0,,1.0,0.8071612764359201,3,7,65-74,,,1,fairly_active
91,1.0,7.0,0.0,2.0,0.5299074280575465,3,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,,0.0,1.7758008119179702,3,6,55-64,,,0,inactive
91,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
91,1.0,6.0,1.0,2.0,0.5560631925473978,3,6,55-64,1,twiceplus_volunteer,2,active
91,1.0,,,2.0,2.654332416462165,3,,,,,2,active
91,1.0,6.0,,2.0,1.4406702273686756,3,6,55-64,,,2,active
107,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
107,1.0,4.0,1.0,1.0,2.566215338285766,3,4,35-44,1,twiceplus_volunteer,1,fairly_active
107,1.0,3.0,,2.0,3.309603058506466,3,3,25-34,,,2,active
107,1.0,3.0,0.0,0.0,4.457242451328576,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
107,1.0,5.0,0.0,2.0,0.280206273162031,3,5,45-54,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,,2.0,0.5536957635289965,3,4,35-44,,,2,active
107,1.0,4.0,0.0,2.0,0.5823884485104949,3,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,,0.0,1.8746802823675357,3,6,55-64,,,0,inactive
107,1.0,5.0,0.0,2.0,0.6413162852500784,3,5,45-54,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,0.0,0.0,0.4579224971195856,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
107,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
107,1.0,6.0,,1.0,0.6041363563485492,3,6,55-64,,,1,fairly_active
107,1.0,5.0,,0.0,5.788958454122902,3,5,45-54,,,0,inactive
107,1.0,5.0,1.0,0.0,6.697976140686128,3,5,45-54,1,twiceplus_volunteer,0,inactive
107,1.0,7.0,,0.0,1.4258793228354625,3,7,65-74,,,0,inactive
107,1.0,5.0,0.0,2.0,1.2826325705001569,3,5,45-54,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,0.0,2.0,0.7717936837505553,3,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,0.0,2.0,0.6339829067258346,3,5,45-54,0,not_twiceplus_volunteer,2,active
107,1.0,2.0,1.0,2.0,,3,2,16-24,1,twiceplus_volunteer,2,active
