LA_2023,age_group,activity_suffix,year,months12_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
279,25-34,DRIVINGRANGE_U10,16,0.0403402070771134,8,0,83.5,54,0.0,False,False,False
279,25-34,EQUESTDRESSAGE_U15,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,EQUESTEVENTING_U16,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,EQUESTHACKING_U12,16,0.0175780215726282,8,0,83.5,54,0.0,False,False,False
279,25-34,EQUESTOTHER_U17,16,0.0,8,0,85.0,54,0.0,False,False,False
279,25-34,EQUESTSCHOOLING_U13,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,EQUESTSHOWJUMP_U14,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,EQUEST_L09,16,0.0155282269822487,8,0,92.5,81,0.0,False,False,False
279,25-34,FELLRUNNING_L04,16,0.0126957277752818,8,0,92.5,81,0.0,False,False,False
279,25-34,FENCING_J03,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,FOOTBALL11_Q01,16,0.0452773973365794,8,0,83.5,54,0.0,False,False,False
279,25-34,FOOTBALLOTHER_Q05,16,0.0071858099758985,8,0,83.5,54,0.0,False,False,False
279,25-34,FOOTBALLSMALL_Q02,16,0.1415763693655521,8,0,83.5,54,0.0,False,False,False
279,25-34,FOOTBALLWALK_Q04,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,FOOTBALL_F01,16,0.1459963310624512,8,0,92.5,81,0.0,False,False,False
279,25-34,FRISBEE_I03,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,FUTSAL_Q03,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,GARDENTRAMP_L14,16,0.0077558458222127,8,0,92.5,81,0.0,False,False,False
279,25-34,GARD_B08,16,0.2797251311787276,8,0,92.5,81,0.0,False,False,False
279,25-34,GLIDING_H08,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,GOALBALL_F15,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,GOLFADV_U11,16,0.0923622911240458,8,0,83.5,54,0.0,False,False,False
279,25-34,GOLFFULL_U08,16,0.0316073100517,8,0,83.5,54,0.0,False,False,False
279,25-34,GOLFSHORT_U09,16,0.0306734870059283,8,0,83.5,54,0.0,False,False,False
279,25-34,GOLF_L08,16,0.100474531812768,8,0,92.5,81,0.0,False,False,False
279,25-34,GYMNASTICSONLY_U24,16,0.0130275099450505,8,0,83.5,54,0.0,False,False,False
279,25-34,GYMNASTICS_L13,16,0.0182345085650989,8,0,92.5,81,0.0,False,False,False
279,25-34,GYMTRAMPCHEER_C13,16,0.0259903543873117,8,0,92.5,81,0.0,False,False,False
279,25-34,HANDBALL_F16,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,HIGHROPES_H14,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,HOCKEY_F09,16,0.0093798789941985,8,0,92.5,81,0.0,False,False,False
279,25-34,ICEHOCKEY_K03,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,ICESKATING_I02,16,0.0324702477890013,8,0,92.5,81,0.0,False,False,False
279,25-34,JUJITSU_S03,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,KARATE_S02,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,KARTING_U26,16,0.0331626179800725,8,0,83.5,54,0.0,False,False,False
279,25-34,LACROSSE_F14,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,LIFESAVING_H13,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,MARTIALCHINESE_S05,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,MARTIALOTHER_S06,16,0.0074373562211532,8,0,83.5,54,0.0,False,False,False
279,25-34,MARTIAL_J07,16,0.0065700770176401,8,0,92.5,81,0.0,False,False,False
279,25-34,MODPENT_L06,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,MOTORCARRACE_U28,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,MOTORCYCRACE_U27,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,MOTORSPORTS_L18,16,0.02929548454543,8,0,92.5,81,0.0,False,False,False
279,25-34,NETBALL_F06,16,0.0278890653426659,8,0,92.5,81,0.0,False,False,False
279,25-34,ORIENTEERING_H04,16,0.0126957277752818,8,0,92.5,81,0.0,False,False,False
279,25-34,PARKOUR_H05,16,0.0072455658560217,8,0,92.5,81,0.0,False,False,False
279,25-34,POOL_I07,16,0.0711660461404297,8,0,92.5,81,0.0,False,False,False
279,25-34,RIFLE_S09,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,ROCKCLIMB_R01,16,0.0171815882317834,8,0,83.5,54,0.0,False,False,False
279,25-34,ROLLERSKATING_L16,16,0.0024212134698719,8,0,92.5,81,0.0,False,False,False
279,25-34,ROUNDERS_F11,16,0.023847140377862,8,0,92.5,81,0.0,False,False,False
279,25-34,ROWINGWATER_R04,16,0.031704085256643,8,0,92.5,81,0.0,False,False,False
279,25-34,RUGBYLEAG13_Q17,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,RUGBYLEAGTAG_Q19,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,RUGBYLEAGTOUCH_Q18,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,RUGBYLEAGUE_F04,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,RUGBYUN15_Q13,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,RUGBYUN7_Q15,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,RUGBYUNION_F03,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,RUGBYUNTAG_Q16,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,RUGBYUNTOUCH_Q14,16,0.0,8,0,83.5,54,0.0,False,False,False
279,25-34,RUNJOG_U07,16,0.176174654126475,8,0,92.5,81,0.0,False,False,False
279,25-34,SHOOTING_J08,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,SKATEBOARDING_L17,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,SKIING_T01,16,0.0454097223996116,8,0,83.5,54,0.0,False,False,False
279,25-34,SKITTLES_I09,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,SLEDDING_K02,16,0.0126957277752818,8,0,92.5,81,0.0,False,False,False
279,25-34,SNOOKER_I06,16,0.0138654132353684,8,0,92.5,81,0.0,False,False,False
279,25-34,SNOWBOARDING_T02,16,0.003166735729073,8,0,83.5,54,0.0,False,False,False
279,25-34,SNOWSPORT_K01,16,0.0401144391425753,8,0,92.5,81,0.0,False,False,False
279,25-34,TABLETENNIS_G03,16,0.031704085256643,8,0,92.5,81,0.0,False,False,False
279,25-34,TAEKWONDO_J05,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,TENNIS_G01,16,0.1152563242073525,8,0,92.5,81,0.0,False,False,False
279,25-34,TENPIN_I04,16,0.0730768582086534,8,0,92.5,81,0.0,False,False,False
279,25-34,TRACKANDFIELD_L02,16,0.0126957277752818,8,0,92.5,81,0.0,False,False,False
279,25-34,TRAMPOLINING_U25,16,0.0076140343400759,8,0,83.5,54,0.0,False,False,False
279,25-34,TRIATHLON_L05,16,0.0126957277752818,8,0,92.5,81,0.0,False,False,False
279,25-34,VOLLEYBALL_F10,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,WALKTRAV_B02,16,0.6705104782867791,8,0,92.5,81,0.0,False,False,False
279,25-34,WATERPOLO_U06,16,0.0099298934577357,8,0,83.5,54,0.0,False,False,False
279,25-34,WATERSKIING_H10,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,WHEELCHBASKETBALL_F08,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,WHEELCHRUGBY_F05,16,0.0,8,0,92.5,81,0.0,False,False,False
279,25-34,WINTER_C10,16,0.0688537251754555,8,0,92.5,81,0.0,False,False,False
279,25-34,WRESTLING_J09,16,0.0,8,0,92.5,81,0.0,False,False,False
279,35-44,ABSEILING_H03,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,ACTTRAV_C03,16,0.716064013814748,8,0,123.0,103,0.0,False,False,False
279,35-44,AIKIDO_S04,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,AIRGUN_S08,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,ARCHERY_J01,16,0.0275479908502182,8,0,123.0,103,0.0,False,False,False
279,35-44,BADMINTON_G02,16,0.0762675139467107,8,0,123.0,103,0.0,False,False,False
279,35-44,BASESOFTBALL_F13,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,BASKETBALL_F07,16,0.0187125455363277,8,0,123.0,103,0.0,False,False,False
279,35-44,BOCCIA_L11,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,BOULES_L12,16,0.0244327083916041,8,0,123.0,103,0.0,False,False,False
279,35-44,BOWLSBOULES_C12,16,0.0699257009769622,8,0,123.0,103,0.0,False,False,False
279,35-44,BOWLSCARPET_U18,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,BOWLSCROWNGREEN_U19,16,0.0135595691999555,8,0,102.5,78,0.0,False,False,False
279,35-44,BOWLSFLATGREEN_U20,16,0.0141890486091255,8,0,102.5,78,0.0,False,False,False
279,35-44,BOWLSSHORTMAT_U23,16,0.0089107821192088,8,0,102.5,78,0.0,False,False,False
279,35-44,BOWLS_L10,16,0.0498932691582046,8,0,123.0,103,0.0,False,False,False
279,35-44,BOXINGTRAD_S01,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,CAVING_H02,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,CHEERLEADING_L15,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,CLIMBWALL_R02,16,0.0680537231477715,8,0,102.5,78,0.0,False,False,False
279,35-44,CRICKETLONG_Q06,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,CRICKETOTH_Q12,16,0.0140665390152577,8,0,102.5,78,0.0,False,False,False
279,35-44,CRICKETSHORT_Q07,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,CROQUET_I05,16,0.0302279231454752,8,0,123.0,103,0.0,False,False,False
279,35-44,CYCBMX_N03,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,CYCCROSS_N06,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,CYCLEISURE_N01,16,0.1618318315894738,8,0,102.5,78,0.0,False,False,False
279,35-44,CYCMOUNTAIN_N02,16,0.0421103224388521,8,0,102.5,78,0.0,False,False,False
279,35-44,CYCROAD_N04,16,0.0620647938405645,8,0,102.5,78,0.0,False,False,False
279,35-44,CYCTRACK_N05,16,0.0176335151032651,8,0,102.5,78,0.0,False,False,False
279,35-44,CYCTRAV_B04,16,0.3297682538248879,8,0,123.0,103,0.0,False,False,False
279,35-44,CYC_OLD_M02,16,0.2887816407943301,8,0,123.0,103,0.0,False,False,False
279,35-44,DANCEART_B05,16,0.0447093902902842,8,0,123.0,103,0.0,False,False,False
279,35-44,DANCEOTHER_O01,16,0.1595124491834402,8,0,123.0,103,0.0,False,False,False
279,35-44,DARTS_I08,16,0.0745130310939422,8,0,123.0,103,0.0,False,False,False
279,35-44,DIVING_U05,16,0.0043629328932659,8,0,102.5,78,0.0,False,False,False
279,35-44,DODGEBALL_F12,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,DRIVINGRANGE_U10,16,0.0066684644678426,8,0,102.5,78,0.0,False,False,False
279,35-44,EQUESTDRESSAGE_U15,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,EQUESTEVENTING_U16,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,EQUESTHACKING_U12,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,EQUESTOTHER_U17,16,0.0,8,0,104.0,78,0.0,False,False,False
279,35-44,EQUESTSCHOOLING_U13,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,EQUESTSHOWJUMP_U14,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,EQUEST_L09,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,FELLRUNNING_L04,16,0.0238582441401069,8,0,123.0,103,0.0,False,False,False
279,35-44,FENCING_J03,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,FOOTBALL11_Q01,16,0.0180422133772946,8,0,102.5,78,0.0,False,False,False
279,35-44,FOOTBALLOTHER_Q05,16,0.0148719453098945,8,0,102.5,78,0.0,False,False,False
279,35-44,FOOTBALLSMALL_Q02,16,0.0669252115618909,8,0,102.5,78,0.0,False,False,False
279,35-44,FOOTBALLWALK_Q04,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,FOOTBALL_F01,16,0.0681909702353921,8,0,123.0,103,0.0,False,False,False
279,35-44,FRISBEE_I03,16,0.0331723159291761,8,0,123.0,103,0.0,False,False,False
279,35-44,FUTSAL_Q03,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,GARDENTRAMP_L14,16,0.0460343140166141,8,0,123.0,103,0.0,False,False,False
279,35-44,GARD_B08,16,0.5803036499362652,8,0,123.0,103,0.0,False,False,False
279,35-44,GLIDING_H08,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,GOALBALL_F15,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,GOLFADV_U11,16,0.0964221185078216,8,0,102.5,78,0.0,False,False,False
279,35-44,GOLFFULL_U08,16,0.0333892936286742,8,0,102.5,78,0.0,False,False,False
279,35-44,GOLFSHORT_U09,16,0.0205112496652218,8,0,102.5,78,0.0,False,False,False
279,35-44,GOLF_L08,16,0.0968499852346603,8,0,123.0,103,0.0,False,False,False
279,35-44,GYMNASTICSONLY_U24,16,0.0206267717679689,8,0,102.5,78,0.0,False,False,False
279,35-44,GYMNASTICS_L13,16,0.0328489438358757,8,0,123.0,103,0.0,False,False,False
279,35-44,GYMTRAMPCHEER_C13,16,0.0713149253291449,8,0,123.0,103,0.0,False,False,False
279,35-44,HANDBALL_F16,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,HIGHROPES_H14,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,HOCKEY_F09,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,ICEHOCKEY_K03,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,ICESKATING_I02,16,0.0358366755960451,8,0,123.0,103,0.0,False,False,False
279,35-44,JUJITSU_S03,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,KARATE_S02,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,KARTING_U26,16,0.015653780745459,8,0,102.5,78,0.0,False,False,False
279,35-44,LACROSSE_F14,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,LIFESAVING_H13,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,MARTIALCHINESE_S05,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,MARTIALOTHER_S06,16,0.0,8,0,102.5,79,0.0,False,False,False
279,35-44,MARTIAL_J07,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,MODPENT_L06,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,MOTORCARRACE_U28,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,MOTORCYCRACE_U27,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,MOTORSPORTS_L18,16,0.0130499217541038,8,0,123.0,103,0.0,False,False,False
279,35-44,NETBALL_F06,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,ORIENTEERING_H04,16,0.0223466554076529,8,0,123.0,103,0.0,False,False,False
279,35-44,PARKOUR_H05,16,0.0054704903827411,8,0,123.0,103,0.0,False,False,False
279,35-44,POOL_I07,16,0.0991926256949411,8,0,123.0,103,0.0,False,False,False
279,35-44,RIFLE_S09,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,ROCKCLIMB_R01,16,0.0366234149338425,8,0,102.5,78,0.0,False,False,False
279,35-44,ROLLERSKATING_L16,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,ROUNDERS_F11,16,0.024928443872615,8,0,123.0,103,0.0,False,False,False
279,35-44,ROWINGWATER_R04,16,0.0223396509542614,8,0,123.0,103,0.0,False,False,False
279,35-44,RUGBYLEAG13_Q17,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,RUGBYLEAGTAG_Q19,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,RUGBYLEAGTOUCH_Q18,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,RUGBYLEAGUE_F04,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,RUGBYUN15_Q13,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,RUGBYUN7_Q15,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,RUGBYUNION_F03,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,RUGBYUNTAG_Q16,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,RUGBYUNTOUCH_Q14,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,RUNJOG_U07,16,0.3366037799014026,8,0,123.0,103,0.0,False,False,False
279,35-44,SHOOTING_J08,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,SKATEBOARDING_L17,16,0.0036372000988989,8,0,123.0,103,0.0,False,False,False
279,35-44,SKIING_T01,16,0.015653780745459,8,0,102.5,78,0.0,False,False,False
279,35-44,SKITTLES_I09,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,SLEDDING_K02,16,0.0062727184992463,8,0,123.0,103,0.0,False,False,False
279,35-44,SNOOKER_I06,16,0.0161472558781908,8,0,123.0,103,0.0,False,False,False
279,35-44,SNOWBOARDING_T02,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,SNOWSPORT_K01,16,0.0371961808222061,8,0,123.0,103,0.0,False,False,False
279,35-44,TABLETENNIS_G03,16,0.0544480654061013,8,0,123.0,103,0.0,False,False,False
279,35-44,TAEKWONDO_J05,16,0.0061699790840974,8,0,123.0,103,0.0,False,False,False
279,35-44,TENNIS_G01,16,0.0879264158061945,8,0,123.0,103,0.0,False,False,False
279,35-44,TENPIN_I04,16,0.0805711127921596,8,0,123.0,103,0.0,False,False,False
279,35-44,TRACKANDFIELD_L02,16,0.0121511640809353,8,0,123.0,103,0.0,False,False,False
279,35-44,TRAMPOLINING_U25,16,0.014061028511807,8,0,102.5,78,0.0,False,False,False
279,35-44,TRIATHLON_L05,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,VOLLEYBALL_F10,16,0.0111818741218578,8,0,123.0,103,0.0,False,False,False
279,35-44,WALKTRAV_B02,16,0.6820087134756828,8,0,123.0,103,0.0,False,False,False
279,35-44,WATERPOLO_U06,16,0.0,8,0,102.5,78,0.0,False,False,False
279,35-44,WATERSKIING_H10,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,WHEELCHBASKETBALL_F08,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,WHEELCHRUGBY_F05,16,0.0,8,0,123.0,103,0.0,False,False,False
279,35-44,WINTER_C10,16,0.0793055749174976,8,0,123.0,103,0.0,False,False,False
279,35-44,WRESTLING_J09,16,0.0,8,0,123.0,103,0.0,False,False,False
279,45-54,ABSEILING_H03,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,ACTTRAV_C03,16,0.7299305220601995,8,0,88.5,75,0.0,False,False,False
279,45-54,AIKIDO_S04,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,AIRGUN_S08,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,ARCHERY_J01,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,BADMINTON_G02,16,0.0472343122558714,8,0,88.5,75,0.0,False,False,False
279,45-54,BASESOFTBALL_F13,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,BASKETBALL_F07,16,0.0043892614048142,8,0,88.5,75,0.0,False,False,False
279,45-54,BOCCIA_L11,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,BOULES_L12,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,BOWLSBOULES_C12,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,BOWLSCARPET_U18,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,BOWLSCROWNGREEN_U19,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,BOWLSFLATGREEN_U20,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,BOWLSSHORTMAT_U23,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,BOWLS_L10,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,BOXINGTRAD_S01,16,0.0051313426002579,8,0,88.5,75,0.0,False,False,False
279,45-54,CAVING_H02,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,CHEERLEADING_L15,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,CLIMBWALL_R02,16,0.013254470375288,8,0,72.5,41,0.0,False,False,False
279,45-54,CRICKETLONG_Q06,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,CRICKETOTH_Q12,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,CRICKETSHORT_Q07,16,0.0135651297087663,8,0,72.5,41,0.0,False,False,False
279,45-54,CROQUET_I05,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,CYCBMX_N03,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,CYCCROSS_N06,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,CYCLEISURE_N01,16,0.1302579085774597,8,0,72.5,41,0.0,False,False,False
279,45-54,CYCMOUNTAIN_N02,16,0.0366073807810106,8,0,72.5,41,0.0,False,False,False
279,45-54,CYCROAD_N04,16,0.093480104573217,8,0,72.5,41,0.0,False,False,False
279,45-54,CYCTRACK_N05,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,CYCTRAV_B04,16,0.2038701456176733,8,0,88.5,75,0.0,False,False,False
279,45-54,CYC_OLD_M02,16,0.2107400718819015,8,0,88.5,75,0.0,False,False,False
279,45-54,DANCEART_B05,16,0.0270574847041765,8,0,88.5,75,0.0,False,False,False
279,45-54,DANCEOTHER_O01,16,0.1946977239203005,8,0,88.5,75,0.0,False,False,False
279,45-54,DARTS_I08,16,0.0202071913793576,8,0,88.5,75,0.0,False,False,False
279,45-54,DIVING_U05,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,DODGEBALL_F12,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,DRIVINGRANGE_U10,16,0.0220664220940201,8,0,72.5,41,0.0,False,False,False
279,45-54,EQUESTDRESSAGE_U15,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,EQUESTEVENTING_U16,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,EQUESTHACKING_U12,16,0.0057555358706354,8,0,72.5,41,0.0,False,False,False
279,45-54,EQUESTOTHER_U17,16,0.0,8,0,76.5,41,0.0,False,False,False
279,45-54,EQUESTSCHOOLING_U13,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,EQUESTSHOWJUMP_U14,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,EQUEST_L09,16,0.0048659955744399,8,0,88.5,75,0.0,False,False,False
279,45-54,FELLRUNNING_L04,16,0.0331512693558456,8,0,88.5,75,0.0,False,False,False
279,45-54,FENCING_J03,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,FOOTBALL11_Q01,16,0.0279176258459662,8,0,72.5,41,0.0,False,False,False
279,45-54,FOOTBALLOTHER_Q05,16,0.0327444595868942,8,0,72.5,41,0.0,False,False,False
279,45-54,FOOTBALLSMALL_Q02,16,0.0952986197296851,8,0,72.5,41,0.0,False,False,False
279,45-54,FOOTBALLWALK_Q04,16,0.0092944830359737,8,0,72.5,41,0.0,False,False,False
279,45-54,FOOTBALL_F01,16,0.108057800159998,8,0,88.5,75,0.0,False,False,False
279,45-54,FRISBEE_I03,16,0.005799108443836,8,0,88.5,75,0.0,False,False,False
279,45-54,FUTSAL_Q03,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,GARDENTRAMP_L14,16,0.0310458951247057,8,0,88.5,75,0.0,False,False,False
279,45-54,GARD_B08,16,0.6143711804216562,8,0,88.5,75,0.0,False,False,False
279,45-54,GLIDING_H08,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,GOALBALL_F15,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,GOLFADV_U11,16,0.0317641017566686,8,0,72.5,41,0.0,False,False,False
279,45-54,GOLFFULL_U08,16,0.0220664220940201,8,0,72.5,41,0.0,False,False,False
279,45-54,GOLFSHORT_U09,16,0.0099468827322855,8,0,72.5,41,0.0,False,False,False
279,45-54,GOLF_L08,16,0.045510808500671,8,0,88.5,75,0.0,False,False,False
279,45-54,GYMNASTICSONLY_U24,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,GYMNASTICS_L13,16,0.0220127463054987,8,0,88.5,75,0.0,False,False,False
279,45-54,GYMTRAMPCHEER_C13,16,0.0530586414302044,8,0,88.5,75,0.0,False,False,False
279,45-54,HANDBALL_F16,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,HIGHROPES_H14,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,HOCKEY_F09,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,ICEHOCKEY_K03,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,ICESKATING_I02,16,0.0156299289121688,8,0,88.5,75,0.0,False,False,False
279,45-54,JUJITSU_S03,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,KARATE_S02,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,KARTING_U26,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,LACROSSE_F14,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,LIFESAVING_H13,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,MARTIALCHINESE_S05,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,MARTIALOTHER_S06,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,MARTIAL_J07,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,MODPENT_L06,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,MOTORCARRACE_U28,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,MOTORCYCRACE_U27,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,MOTORSPORTS_L18,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,NETBALL_F06,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,ORIENTEERING_H04,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,PARKOUR_H05,16,0.0,8,0,88.5,75,0.0,False,False,False
279,45-54,POOL_I07,16,0.0245932841771127,8,0,88.5,75,0.0,False,False,False
279,45-54,RIFLE_S09,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,ROCKCLIMB_R01,16,0.0,8,0,72.5,41,0.0,False,False,False
279,45-54,ROLLERSKATING_L16,16,0.0107284528130056,8,0,88.5,75,0.0,False,False,False
279,45-54,ROUNDERS_F11,16,0.0084095535919976,8,0,88.5,75,0.0,False,False,False
