year,LA_2023,age_group,top_months12_activity,top_months12_rate,top_days10p60gr_activity,top_days10p60gr_rate
5,129.0,65-74,GARD_B08,0.6704365787014511,GARD_B08,0.547657314239325
5,129.0,75-84,GARD_B08,0.5965966711088967,GARD_B08,0.44831799858336324
5,129.0,85+,GARD_B08,0.3568729992271489,GARD_B08,0.3568729992271489
5,135.0,16-24,WALKTRAV_B02,0.9073922564966533,ACTTRAV_C03,0.5449964912318065
5,135.0,25-34,ACTTRAV_C03,0.9444993092592362,ACTTRAV_C03,0.5343402743163567
5,135.0,35-44,ACTTRAV_C03,0.7421236280850976,ACTTRAV_C03,0.3992795299110965
5,135.0,45-54,ACTTRAV_C03,0.8881558145357707,ACTTRAV_C03,0.5305871872596092
5,135.0,55-64,ACTTRAV_C03,0.6651216919799512,ACTTRAV_C03,0.2892428496789781
5,135.0,65-74,GARD_B08,0.7336839379192481,GARD_B08,0.579154140571517
5,135.0,75-84,ACTTRAV_C03,0.6560476738338283,GARD_B08,0.5336359613174168
5,135.0,85+,ACTTRAV_C03,0.7905727851204788,ACTTRAV_C03,0.6255073277874376
5,136.0,16-24,ACTTRAV_C03,0.909709930461911,ACTTRAV_C03,0.4360690477077487
5,136.0,25-34,ACTTRAV_C03,0.9031146868736616,ACTTRAV_C03,0.4860327477774504
5,136.0,35-44,ACTTRAV_C03,0.7839518430288344,ACTTRAV_C03,0.3286117967227704
5,136.0,45-54,ACTTRAV_C03,0.7165027236953332,ACTTRAV_C03,0.4052032552128046
5,136.0,55-64,ACTTRAV_C03,0.8056378601739794,ACTTRAV_C03,0.5182276598173722
5,136.0,65-74,ACTTRAV_C03,0.6989954706722773,ACTTRAV_C03,0.5372898225715987
5,136.0,75-84,WALKTRAV_B02,0.5402194600604474,ACTTRAV_C03,0.3649917398368002
5,136.0,85+,ACTTRAV_C03,0.5073751825909025,ACTTRAV_C03,0.32520613116565344
5,139.0,16-24,WALKTRAV_B02,0.7508949995467096,ACTTRAV_C03,0.3884494011562299
5,139.0,25-34,ACTTRAV_C03,0.780454759119203,ACTTRAV_C03,0.40058167875607503
5,139.0,35-44,ACTTRAV_C03,0.8107202624829973,ACTTRAV_C03,0.42838932374882843
5,139.0,45-54,ACTTRAV_C03,0.7605535990857255,RUNJOG_U07,0.3181287646339437
5,139.0,55-64,GARD_B08,0.7485860313450707,GARD_B08,0.32077479652861873
5,139.0,65-74,GARD_B08,0.7890768713741108,GARD_B08,0.6223712759253485
5,139.0,75-84,GARD_B08,0.8286241902959272,GARD_B08,0.6681252170481875
5,139.0,85+,GARD_B08,1.0,GARD_B08,1.0
5,142.0,16-24,ACTTRAV_C03,0.8129695842440589,ACTTRAV_C03,0.2656551278351453
5,142.0,25-34,ACTTRAV_C03,0.9158768201939047,ACTTRAV_C03,0.6212250554263591
5,142.0,35-44,ACTTRAV_C03,0.8580884456794402,ACTTRAV_C03,0.4994139482894847
5,142.0,45-54,ACTTRAV_C03,0.9225674025596169,ACTTRAV_C03,0.5124267474874336
5,142.0,55-64,ACTTRAV_C03,0.7685692308037118,ACTTRAV_C03,0.4943058832301699
5,142.0,65-74,ACTTRAV_C03,0.6824756919011659,GARD_B08,0.43227121985318917
5,142.0,75-84,ACTTRAV_C03,0.8229412183568652,ACTTRAV_C03,0.4929758817359659
5,142.0,85+,GOLF_L08,0.2758796599027984,ABSEILING_H03,0.0
5,147.0,16-24,ACTTRAV_C03,0.7008170041497378,ACTTRAV_C03,0.5299346768394004
5,147.0,25-34,ACTTRAV_C03,0.8352687924583436,ACTTRAV_C03,0.5167336103430367
5,147.0,35-44,ACTTRAV_C03,0.7732867740007534,ACTTRAV_C03,0.4443348265352566
5,147.0,45-54,ACTTRAV_C03,0.6763874781830485,ACTTRAV_C03,0.3500582095685849
5,147.0,55-64,ACTTRAV_C03,0.7398144125296288,ACTTRAV_C03,0.5066995156374122
5,147.0,65-74,ACTTRAV_C03,0.6435869960476611,GARD_B08,0.4608464773312635
5,147.0,75-84,GARD_B08,0.9223265112007061,GARD_B08,0.7342266085968782
5,147.0,85+,GARD_B08,0.3739641970813527,ACTTRAV_C03,0.2734105991148278
5,160.0,16-24,WALKTRAV_B02,0.8666848643525054,ACTTRAV_C03,0.41621593087353775
5,160.0,25-34,ACTTRAV_C03,0.7964022796137423,ACTTRAV_C03,0.4208792077615005
5,160.0,35-44,ACTTRAV_C03,0.7369054447167921,ACTTRAV_C03,0.3766544084914999
5,160.0,45-54,ACTTRAV_C03,0.7168297525412274,ACTTRAV_C03,0.34176465715139914
5,160.0,55-64,GARD_B08,0.7256936319323994,GARD_B08,0.25796993679111435
5,160.0,65-74,GARD_B08,0.765678354746913,GARD_B08,0.5864571690864744
5,160.0,75-84,GARD_B08,0.8197523008179306,GARD_B08,0.6505407482165402
5,160.0,85+,GARD_B08,0.8879233414688149,CYC_OLD_M02,0.03936129917418076
5,171.0,16-24,ACTTRAV_C03,0.7974349850616255,ACTTRAV_C03,0.3674655796151124
5,171.0,25-34,ACTTRAV_C03,0.678459316226091,ACTTRAV_C03,0.31124906696436855
5,171.0,35-44,ACTTRAV_C03,0.5776648785824493,ACTTRAV_C03,0.21588349355706649
5,171.0,45-54,ACTTRAV_C03,0.6378303377784658,ACTTRAV_C03,0.2817125146937917
5,171.0,55-64,ACTTRAV_C03,0.6572148625715281,GARD_B08,0.273506244647907
5,171.0,65-74,ACTTRAV_C03,0.7572917427642298,ACTTRAV_C03,0.364247033366309
5,171.0,75-84,GARD_B08,0.5274433040067725,GARD_B08,0.2914469066446169
5,171.0,85+,GARD_B08,0.6265469410293821,GARD_B08,0.5302730179061171
5,196.0,16-24,ACTTRAV_C03,0.737020645390329,FOOTBALL_F01,0.3529283759652524
5,196.0,25-34,ACTTRAV_C03,0.7358846192487434,ACTTRAV_C03,0.2595850190648309
5,196.0,35-44,ACTTRAV_C03,0.5092180188134886,ACTTRAV_C03,0.21176375332415961
5,196.0,45-54,GARD_B08,0.5510037596449299,ACTTRAV_C03,0.17628540663880665
5,196.0,55-64,GARD_B08,0.7065210527259396,ACTTRAV_C03,0.1456329427737409
5,196.0,65-74,GARD_B08,0.79009599743697,GARD_B08,0.5904761766786994
5,196.0,75-84,ACTTRAV_C03,0.5998240230723716,ACTTRAV_C03,0.3874155367616963
5,196.0,85+,ACTTRAV_C03,0.3861889679100356,ACTTRAV_C03,0.05462610853566119
5,201.0,16-24,ACTTRAV_C03,0.9043654204815699,ACTTRAV_C03,0.6133373822346649
5,201.0,25-34,ACTTRAV_C03,0.8321814319812278,RUNJOG_U07,0.4722873202972351
5,201.0,35-44,ACTTRAV_C03,0.7734463894907531,RUNJOG_U07,0.403223449131048
5,201.0,45-54,ACTTRAV_C03,0.8010907566015687,ACTTRAV_C03,0.5056212349053983
5,201.0,55-64,ACTTRAV_C03,0.792259111500587,ACTTRAV_C03,0.3927283243619009
5,201.0,65-74,GARD_B08,0.8209414270282134,GARD_B08,0.6356933388440098
5,201.0,75-84,GARD_B08,0.8588641972366488,GARD_B08,0.6333724213001729
5,201.0,85+,GARD_B08,0.7314958510664998,GARD_B08,0.49906680220861893
5,241.0,16-24,ACTTRAV_C03,0.8159372695270898,ACTTRAV_C03,0.384961680466302
5,241.0,25-34,ACTTRAV_C03,0.9465544136469156,ACTTRAV_C03,0.6380872652337947
5,241.0,35-44,ACTTRAV_C03,0.8990904399919286,ACTTRAV_C03,0.4432186455661046
5,241.0,45-54,ACTTRAV_C03,0.7515881464346315,ACTTRAV_C03,0.39220225202473646
5,241.0,55-64,GARD_B08,0.7575080348263761,ACTTRAV_C03,0.3860599933088267
5,241.0,65-74,ACTTRAV_C03,0.7757735848741435,ACTTRAV_C03,0.624211379418622
5,241.0,75-84,ACTTRAV_C03,0.5493241386703712,GARD_B08,0.25801515039307277
5,241.0,85+,ACTTRAV_C03,0.6679984072434101,GARD_B08,0.6679984072434101
5,255.0,16-24,WALKTRAV_B02,0.6919048589154455,ACTTRAV_C03,0.2790535529553131
5,255.0,25-34,ACTTRAV_C03,0.8456483563569227,ACTTRAV_C03,0.42372985370472777
5,255.0,35-44,ACTTRAV_C03,0.6569751649749644,GARD_B08,0.2351495806919609
5,255.0,45-54,ACTTRAV_C03,0.7688955883734313,ACTTRAV_C03,0.47541259581111567
5,255.0,55-64,GARD_B08,0.7498676273733963,ACTTRAV_C03,0.41068533471532215
5,255.0,65-74,GARD_B08,0.757332130708671,GARD_B08,0.5725177894387848
5,255.0,75-84,GARD_B08,0.6532625543235631,GARD_B08,0.44745936998408686
5,255.0,85+,GARD_B08,0.7068504850849274,GARD_B08,0.3343665504573483
5,272.0,16-24,ACTTRAV_C03,0.8632135176174417,ACTTRAV_C03,0.42792221572002875
5,272.0,25-34,ACTTRAV_C03,0.842887721068385,ACTTRAV_C03,0.5676956271704512
5,272.0,35-44,ACTTRAV_C03,0.7989312981336765,ACTTRAV_C03,0.35298747959567045
5,272.0,45-54,ACTTRAV_C03,0.8173793098198149,ACTTRAV_C03,0.35378627732936985
5,272.0,55-64,WALKTRAV_B02,0.6875143416417852,ACTTRAV_C03,0.3670921875916962
5,272.0,65-74,ACTTRAV_C03,0.7521673679629882,ACTTRAV_C03,0.5509924644039903
5,272.0,75-84,ACTTRAV_C03,0.5300161916857414,ACTTRAV_C03,0.5300161916857414
5,272.0,85+,GARD_B08,0.43090488965780616,ABSEILING_H03,0.0
5,279.0,16-24,ACTTRAV_C03,0.790341207222372,ACTTRAV_C03,0.39285770323877534
5,279.0,25-34,ACTTRAV_C03,0.8043177436401111,ACTTRAV_C03,0.358061149992326
5,279.0,35-44,ACTTRAV_C03,0.7204097210892281,ACTTRAV_C03,0.36240559968905023
5,279.0,45-54,GARD_B08,0.6391677492432088,ACTTRAV_C03,0.4028285747803271
5,279.0,55-64,ACTTRAV_C03,0.8012591393261895,ACTTRAV_C03,0.6026302860978043
5,279.0,65-74,GARD_B08,0.7553653216546334,GARD_B08,0.6991259234811268
5,279.0,75-84,GARD_B08,0.8469603082094125,GARD_B08,0.7682853620504473
5,279.0,85+,ABSEILING_H03,0.0,ABSEILING_H03,0.0
5,280.0,16-24,WALKTRAV_B02,0.9128807783404078,CYC_OLD_M02,0.4835551587269252
5,280.0,25-34,ACTTRAV_C03,0.933907528209951,ACTTRAV_C03,0.6383424695508829
5,280.0,35-44,ACTTRAV_C03,0.8738257052452973,ACTTRAV_C03,0.5066289731929823
5,280.0,45-54,ACTTRAV_C03,0.7098411684690072,ACTTRAV_C03,0.3936148651833346
5,280.0,55-64,ACTTRAV_C03,0.7198385262492087,ACTTRAV_C03,0.4054009861996756
5,280.0,65-74,ACTTRAV_C03,0.693278786321894,GARD_B08,0.48042998855341434
5,280.0,75-84,ACTTRAV_C03,0.7038638712089967,ACTTRAV_C03,0.3988080771514404
5,280.0,85+,ABSEILING_H03,0.0,ABSEILING_H03,0.0
5,293.0,16-24,ACTTRAV_C03,0.8388502694888628,WALKTRAV_B02,0.3551191788766232
5,293.0,25-34,ACTTRAV_C03,0.8112693617741937,ACTTRAV_C03,0.4321269873026383
5,293.0,35-44,ACTTRAV_C03,0.8254987655815036,ACTTRAV_C03,0.6419811335079907
5,293.0,45-54,ACTTRAV_C03,0.804158392302318,ACTTRAV_C03,0.551748570789203
5,293.0,55-64,ACTTRAV_C03,0.6506539794615634,ACTTRAV_C03,0.36568510478691985
5,293.0,65-74,ACTTRAV_C03,0.6384212537658729,ACTTRAV_C03,0.3929138921690321
5,293.0,75-84,GARD_B08,0.39119928908391366,GARD_B08,0.22510021913172545
5,293.0,85+,ACTTRAV_C03,0.49170136494680833,GARD_B08,0.2919803876055714
6,8.0,16-24,ACTTRAV_C03,0.7738694629877199,ACTTRAV_C03,0.4121738138093526
6,8.0,25-34,ACTTRAV_C03,0.4787596054262737,ACTTRAV_C03,0.30232906867865306
6,8.0,35-44,ACTTRAV_C03,0.4847438348380398,ACTTRAV_C03,0.2748450958161386
6,8.0,45-54,GARD_B08,0.6309198415650398,ACTTRAV_C03,0.39616222766909764
6,8.0,55-64,GARD_B08,0.62024592436909,ACTTRAV_C03,0.28932627854862836
6,8.0,65-74,GARD_B08,0.6754878809402689,GARD_B08,0.527085139597821
6,8.0,75-84,GARD_B08,0.4859363329633297,GARD_B08,0.33457005245731836
6,8.0,85+,GARD_B08,0.43086993287705044,RUNJOG_U07,0.2729581132307325
6,9.0,16-24,WALKTRAV_B02,0.9314501796702603,WALKTRAV_B02,0.5520106825545098
6,9.0,25-34,ACTTRAV_C03,0.6667077983875256,ACTTRAV_C03,0.31153664107768114
6,9.0,35-44,ACTTRAV_C03,0.5984684067445165,ACTTRAV_C03,0.4265770424825035
6,9.0,45-54,GARD_B08,0.6540565040114742,ACTTRAV_C03,0.3068021777161256
6,9.0,55-64,GARD_B08,0.7073002358967432,GARD_B08,0.3628398595326419
6,9.0,65-74,GARD_B08,0.6247248243191481,GARD_B08,0.47244622600870556
6,9.0,75-84,GARD_B08,0.7528737378559178,GARD_B08,0.724908776235046
6,9.0,85+,GARD_B08,0.40115190041089116,GARD_B08,0.3411418323070768
6,17.0,16-24,ACTTRAV_C03,0.6509875516624586,WALKTRAV_B02,0.2628414298118182
6,17.0,25-34,ACTTRAV_C03,0.7074295039485333,ACTTRAV_C03,0.36960143837341813
6,17.0,35-44,GARD_B08,0.7366708695277115,ACTTRAV_C03,0.31222286829671586
6,17.0,45-54,GARD_B08,0.6592631473769698,GARD_B08,0.30488530968715905
6,17.0,55-64,GARD_B08,0.7273570867437698,GARD_B08,0.28327595140713246
6,17.0,65-74,GARD_B08,0.6885617790632633,GARD_B08,0.6050480458348572
6,17.0,75-84,GARD_B08,0.8817841801494711,GARD_B08,0.6789378281624449
6,17.0,85+,ACTTRAV_C03,0.15265027850692042,GARD_B08,0.10678356427889076
6,30.0,16-24,ACTTRAV_C03,0.7865150379303728,ACTTRAV_C03,0.43463475473555685
6,30.0,25-34,ACTTRAV_C03,0.5795946668705967,ACTTRAV_C03,0.3033867198520157
6,30.0,35-44,ACTTRAV_C03,0.6008824574387654,ACTTRAV_C03,0.338086491792102
6,30.0,45-54,ACTTRAV_C03,0.6333358870392398,ACTTRAV_C03,0.39304923019287386
6,30.0,55-64,GARD_B08,0.5268584293237238,ACTTRAV_C03,0.31472940299823987
6,30.0,65-74,GARD_B08,0.7186998380525755,GARD_B08,0.42225940239847115
6,30.0,75-84,GARD_B08,0.6206393481202681,ACTTRAV_C03,0.31379918225554754
6,30.0,85+,GARD_B08,0.22445614219595214,GARD_B08,0.0919113452580058
6,35.0,16-24,WALKTRAV_B02,0.7373068560337165,ACTTRAV_C03,0.2118547773411431
6,35.0,25-34,ACTTRAV_C03,0.7904194544649303,WALKTRAV_B02,0.4341983326390441
6,35.0,35-44,ACTTRAV_C03,0.7460781723685617,ACTTRAV_C03,0.4948321153310598
6,35.0,45-54,GARD_B08,0.7670250062245704,ACTTRAV_C03,0.2956772342745259
6,35.0,55-64,GARD_B08,0.7821780574788146,GARD_B08,0.3008565451061993
6,35.0,65-74,GARD_B08,0.8078329975261193,GARD_B08,0.6574369740412045
6,35.0,75-84,GARD_B08,0.6345711587475805,GARD_B08,0.5594426899789371
6,35.0,85+,GARD_B08,0.488281128188092,ACTTRAV_C03,0.15886377392112594
6,44.0,16-24,WALKTRAV_B02,0.8157570824703781,ACTTRAV_C03,0.4517508612783521
6,44.0,25-34,ACTTRAV_C03,0.8200227542432584,ACTTRAV_C03,0.5567756707840263
6,44.0,35-44,ACTTRAV_C03,0.7320293301960836,RUNJOG_U07,0.36380689566240143
6,44.0,45-54,ACTTRAV_C03,0.7340223814604289,ACTTRAV_C03,0.46490223608315917
6,44.0,55-64,ACTTRAV_C03,0.7610886483647401,ACTTRAV_C03,0.5171721770272203
6,44.0,65-74,ACTTRAV_C03,0.5773747171527207,ACTTRAV_C03,0.5315810818046068
6,44.0,75-84,GARD_B08,0.49535102647719276,GARD_B08,0.3301728673033117
6,44.0,85+,ACTTRAV_C03,0.45703800057594507,ACTTRAV_C03,0.45703800057594507
6,68.0,16-24,ACTTRAV_C03,0.48135433936889505,WALKTRAV_B02,0.25343994084401944
6,68.0,25-34,ACTTRAV_C03,0.6090435865147685,ACTTRAV_C03,0.3606506434898084
6,68.0,35-44,ACTTRAV_C03,0.5855748172420542,ACTTRAV_C03,0.32930974772172483
6,68.0,45-54,GARD_B08,0.6704834287137227,ACTTRAV_C03,0.4172614450355168
6,68.0,55-64,GARD_B08,0.7229154034964484,GARD_B08,0.33824610941280303
6,68.0,65-74,GARD_B08,0.7046920525459511,GARD_B08,0.5659670427264687
6,68.0,75-84,GARD_B08,0.6926783080300153,GARD_B08,0.42696484762944636
6,68.0,85+,GARD_B08,0.8747129658365025,GARD_B08,0.6160933646574931
6,78.0,16-24,ACTTRAV_C03,0.8123855541003114,WALKTRAV_B02,0.29898883916991675
6,78.0,25-34,ACTTRAV_C03,0.6963212983796959,ACTTRAV_C03,0.3314185666220429
6,78.0,35-44,ACTTRAV_C03,0.6416571389672083,ACTTRAV_C03,0.4104778228444854
6,78.0,45-54,ACTTRAV_C03,0.644172312284354,ACTTRAV_C03,0.3882800680879004
6,78.0,55-64,GARD_B08,0.7458694268505625,GARD_B08,0.32187370645341207
6,78.0,65-74,GARD_B08,0.6131634363163773,GARD_B08,0.48096674177302934
6,78.0,75-84,GARD_B08,0.6496915116544935,GARD_B08,0.5436441515366711
6,78.0,85+,ACTTRAV_C03,0.6998767444066779,ACTTRAV_C03,0.48153718664850015
6,91.0,16-24,ACTTRAV_C03,0.7448340240796159,ACTTRAV_C03,0.3608914756303688
6,91.0,25-34,ACTTRAV_C03,0.6209915699227634,ACTTRAV_C03,0.32221884665334827
6,91.0,35-44,ACTTRAV_C03,0.5728414094036222,ACTTRAV_C03,0.33582544880374415
6,91.0,45-54,GARD_B08,0.6067175586164377,ACTTRAV_C03,0.22391841830033568
6,91.0,55-64,GARD_B08,0.7093466956038467,GARD_B08,0.2712259233459338
6,91.0,65-74,GARD_B08,0.6819723922402011,GARD_B08,0.49522426497724137
6,91.0,75-84,GARD_B08,0.5108517022711343,GARD_B08,0.3709131908071456
6,91.0,85+,GARD_B08,0.3256325944573365,GARD_B08,0.3256325944573365
6,107.0,16-24,ACTTRAV_C03,0.7667455539574947,ACTTRAV_C03,0.3903739130951946
6,107.0,25-34,WALKTRAV_B02,0.7045284455662139,ACTTRAV_C03,0.4244098891564911
6,107.0,35-44,ACTTRAV_C03,0.6639769953984612,ACTTRAV_C03,0.3608312172721112
6,107.0,45-54,ACTTRAV_C03,0.6115168202725028,WALKTRAV_B02,0.2729480958902928
6,107.0,55-64,ACTTRAV_C03,0.7271208402960048,ACTTRAV_C03,0.5357389721944659
6,107.0,65-74,GARD_B08,0.6827907334004173,GARD_B08,0.5677180512462956
6,107.0,75-84,GARD_B08,0.6185146151088862,GARD_B08,0.5305193817356744
6,107.0,85+,GOLFFULL_U08,0.604644893439084,GOLFFULL_U08,0.604644893439084
6,109.0,16-24,ACTTRAV_C03,0.8432787293742328,ACTTRAV_C03,0.49134143825825016
6,109.0,25-34,ACTTRAV_C03,0.8422606016463496,ACTTRAV_C03,0.6163463867856842
6,109.0,35-44,ACTTRAV_C03,0.8560935856972336,ACTTRAV_C03,0.5938370423553582
6,109.0,45-54,ACTTRAV_C03,0.7037890438505715,ACTTRAV_C03,0.484876927733815
6,109.0,55-64,ACTTRAV_C03,0.5924093118299936,ACTTRAV_C03,0.30151471257291707
6,109.0,65-74,ACTTRAV_C03,0.7403997600930953,ACTTRAV_C03,0.47015636244064757
6,109.0,75-84,ACTTRAV_C03,0.26020326844125063,GARD_B08,0.16814187190417174
6,109.0,85+,GARD_B08,0.3701653040391769,ACTTRAV_C03,0.24442707072910824
6,112.0,16-24,WALKTRAV_B02,0.8649244555868292,ACTTRAV_C03,0.49876515553121953
6,112.0,25-34,ACTTRAV_C03,0.8476311705410395,ACTTRAV_C03,0.4845654086677553
6,112.0,35-44,ACTTRAV_C03,0.9193991576214382,ACTTRAV_C03,0.5274206566117097
6,112.0,45-54,ACTTRAV_C03,0.6760082346285416,ACTTRAV_C03,0.4429536143952013
6,112.0,55-64,ACTTRAV_C03,0.6719086679058024,ACTTRAV_C03,0.5107448011888601
6,112.0,65-74,GARD_B08,0.6697477813680354,GARD_B08,0.5336040271400165
6,112.0,75-84,GARD_B08,0.5058886466302559,GARD_B08,0.4094621114199892
6,112.0,85+,ACTTRAV_C03,0.773368582334059,ACTTRAV_C03,0.773368582334059
6,114.0,16-24,ACTTRAV_C03,0.8789624872293805,ACTTRAV_C03,0.4309568789439939
6,114.0,25-34,ACTTRAV_C03,0.7891640552876324,ACTTRAV_C03,0.42336660355799116
6,114.0,35-44,ACTTRAV_C03,0.8398919065785568,ACTTRAV_C03,0.5188488683502518
6,114.0,45-54,ACTTRAV_C03,0.6798551966887086,ACTTRAV_C03,0.3591558661204947
6,114.0,55-64,ACTTRAV_C03,0.6731102120919492,ACTTRAV_C03,0.3157294035517852
6,114.0,65-74,GARD_B08,0.7533617188610574,GARD_B08,0.5662238484570407
6,114.0,75-84,GARD_B08,0.6023856672290414,GARD_B08,0.4593990441744948
6,114.0,85+,DANCEOTHER_O01,0.2670800917366181,DANCEOTHER_O01,0.2670800917366181
6,117.0,16-24,ACTTRAV_C03,0.7210495528967397,ACTTRAV_C03,0.4408743969212007
6,117.0,25-34,ACTTRAV_C03,0.5355245348743294,ACTTRAV_C03,0.32412879960953617
6,117.0,35-44,GARD_B08,0.4840397223300632,ACTTRAV_C03,0.12457648909485483
6,117.0,45-54,GARD_B08,0.565432906743402,ACTTRAV_C03,0.3754873159837617
6,117.0,55-64,GARD_B08,0.644739425351542,GARD_B08,0.2803070309987077
6,117.0,65-74,GARD_B08,0.7104946638474051,GARD_B08,0.3546786071986515
6,117.0,75-84,GARD_B08,0.6285496115932986,GARD_B08,0.4418314106812476
6,117.0,85+,GARD_B08,0.7233001420999682,GARD_B08,0.4907216512737517
6,122.0,16-24,ACTTRAV_C03,0.7675249188765708,ACTTRAV_C03,0.27141532113548883
6,122.0,25-34,ACTTRAV_C03,0.6504544768200933,ACTTRAV_C03,0.33703953643893536
6,122.0,35-44,GARD_B08,0.7323271315817478,GARD_B08,0.31377007399640755
6,122.0,45-54,GARD_B08,0.7864186408551003,GARD_B08,0.29365858702561426
6,122.0,55-64,GARD_B08,0.72028764285471,GARD_B08,0.29714583729434835
6,122.0,65-74,GARD_B08,0.7482295353602079,GARD_B08,0.5990293170067501
6,122.0,75-84,GARD_B08,0.8918804775142689,GARD_B08,0.6711448037350767
6,122.0,85+,GARD_B08,0.7753797552886439,GARD_B08,0.6515952307080163
6,126.0,16-24,WALKTRAV_B02,0.6274870261433881,WALKTRAV_B02,0.3313957111268988
6,126.0,25-34,WALKTRAV_B02,0.4409036409362695,RUNJOG_U07,0.2316138125101969
6,126.0,35-44,GARD_B08,0.5777484127226191,ACTTRAV_C03,0.19831080952495633
6,126.0,45-54,GARD_B08,0.5114447304233715,ACTTRAV_C03,0.21946758973488928
6,126.0,55-64,GARD_B08,0.6149388178368957,GARD_B08,0.24881593942085894
6,126.0,65-74,GARD_B08,0.7009071477533936,GARD_B08,0.5235198454437165
6,126.0,75-84,GARD_B08,0.7005149762593794,GARD_B08,0.5075135171664684
6,126.0,85+,GARD_B08,0.6844486839467985,GARD_B08,0.6132327699028877
6,129.0,16-24,ACTTRAV_C03,0.5753340894279089,ACTTRAV_C03,0.40256457109590776
6,129.0,25-34,ACTTRAV_C03,0.6115844725915637,ACTTRAV_C03,0.3180840869806035
6,129.0,35-44,ACTTRAV_C03,0.546103713152341,ACTTRAV_C03,0.34554089634872287
6,129.0,45-54,GARD_B08,0.5363972096422461,ACTTRAV_C03,0.2840868054472177
6,129.0,55-64,GARD_B08,0.6229434894614745,ACTTRAV_C03,0.3542225774351712
6,129.0,65-74,GARD_B08,0.6814579304328635,GARD_B08,0.5376096904074327
6,129.0,75-84,GARD_B08,0.5890982430764156,GARD_B08,0.45206923924366194
6,129.0,85+,GARD_B08,0.8846068718436766,CYC_OLD_M02,0.5487932519248272
6,135.0,16-24,ACTTRAV_C03,0.8597406306855316,ACTTRAV_C03,0.5018055658116548
6,135.0,25-34,ACTTRAV_C03,0.8719043477303082,ACTTRAV_C03,0.5890139013005502
6,135.0,35-44,ACTTRAV_C03,0.8360929661336622,ACTTRAV_C03,0.5628294372506857
6,135.0,45-54,ACTTRAV_C03,0.76661733130364,ACTTRAV_C03,0.5594154943952513
6,135.0,55-64,ACTTRAV_C03,0.7848274843911826,ACTTRAV_C03,0.5398771807509107
6,135.0,65-74,ACTTRAV_C03,0.6457610934238098,GARD_B08,0.43978294783286
6,135.0,75-84,ACTTRAV_C03,0.4951338494314351,ACTTRAV_C03,0.3744636721827732
6,135.0,85+,GARD_B08,0.5001256627512239,ACTTRAV_C03,0.11484389264904532
6,136.0,16-24,ACTTRAV_C03,0.7366843704271737,ACTTRAV_C03,0.4193110322540935
6,136.0,25-34,ACTTRAV_C03,0.8204445293444248,ACTTRAV_C03,0.41775644014250485
6,136.0,35-44,ACTTRAV_C03,0.5409065929983953,ACTTRAV_C03,0.29908516084884684
6,136.0,45-54,ACTTRAV_C03,0.6559424974369059,ACTTRAV_C03,0.4371735018362869
6,136.0,55-64,ACTTRAV_C03,0.6394110035580071,ACTTRAV_C03,0.39372562722521565
6,136.0,65-74,ACTTRAV_C03,0.6090001113402232,ACTTRAV_C03,0.39430122243564175
6,136.0,75-84,ACTTRAV_C03,0.4950386366044713,ACTTRAV_C03,0.3822745263073714
6,136.0,85+,GARD_B08,0.35557635867196424,ACTTRAV_C03,0.051452398867181844
6,139.0,16-24,WALKTRAV_B02,0.6595132894524026,CYCLEISURE_N01,0.3299946604670498
6,139.0,25-34,ACTTRAV_C03,0.6320908567397204,ACTTRAV_C03,0.33576729316505166
6,139.0,35-44,ACTTRAV_C03,0.6754847556045748,ACTTRAV_C03,0.4528641459261682
6,139.0,45-54,GARD_B08,0.6502433554808158,ACTTRAV_C03,0.37253203366210824
6,139.0,55-64,GARD_B08,0.7837577374560363,GARD_B08,0.2813725328735256
6,139.0,65-74,GARD_B08,0.795606913108037,GARD_B08,0.574320494762959
6,139.0,75-84,GARD_B08,0.5610698937220173,GARD_B08,0.49181571942081004
6,139.0,85+,GARD_B08,0.47404448547218325,GARD_B08,0.2765683318767709
6,142.0,16-24,ACTTRAV_C03,0.7762210227703465,ACTTRAV_C03,0.472017232868794
6,142.0,25-34,ACTTRAV_C03,0.9022819932134692,ACTTRAV_C03,0.5951616072234692
6,142.0,35-44,ACTTRAV_C03,0.6976318157059255,ACTTRAV_C03,0.5171821688162014
6,142.0,45-54,ACTTRAV_C03,0.7799344314993566,ACTTRAV_C03,0.5347576666579205
6,142.0,55-64,ACTTRAV_C03,0.781781351882823,ACTTRAV_C03,0.6134755472400881
6,142.0,65-74,ACTTRAV_C03,0.6180158085125632,ACTTRAV_C03,0.47501078373875627
6,142.0,75-84,ACTTRAV_C03,0.6922765052037929,GARD_B08,0.5404211680926628
6,142.0,85+,ACTTRAV_C03,1.0,ACTTRAV_C03,0.5620643971683004
6,147.0,16-24,ACTTRAV_C03,0.8347670753878786,ACTTRAV_C03,0.44019690350104074
6,147.0,25-34,ACTTRAV_C03,0.8552465211199999,ACTTRAV_C03,0.600367344685073
6,147.0,35-44,ACTTRAV_C03,0.7174828129023783,ACTTRAV_C03,0.50002678695401
6,147.0,45-54,ACTTRAV_C03,0.7279332609363989,ACTTRAV_C03,0.4339923773867992
6,147.0,55-64,GARD_B08,0.684065004035435,ACTTRAV_C03,0.3248312128628707
6,147.0,65-74,GARD_B08,0.7243852567635222,GARD_B08,0.6054593254573315
