LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,volunteering_weight,weight_source,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
107,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
107,1.0,4.0,0.0,2.0,1.1287965572992869,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,0.0,2.0,0.2172956697371905,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,0.0,0.0,1.675875666821938,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
109,1.0,3.0,0.0,2.0,1.7826325909448215,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,3.0,0.0,2.0,0.7945683419540512,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,3.0,0.0,2.0,1.0402612457260645,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,5.0,0.0,2.0,1.417562230651734,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
112,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
112,1.0,2.0,0.0,2.0,0.9599235296608024,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
114,1.0,5.0,1.0,2.0,1.4868603512477792,wt_final_AC,3,5,45-54,1,twiceplus_volunteer,2,active
114,1.0,8.0,0.0,2.0,3.017119112573183,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
114,1.0,9.0,0.0,0.0,3.017119112573183,wt_final_AC,3,9,85+,0,not_twiceplus_volunteer,0,inactive
114,1.0,4.0,0.0,2.0,0.6321114011994363,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
114,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
114,1.0,3.0,1.0,2.0,0.413096923498299,wt_final_AC,3,3,25-34,1,twiceplus_volunteer,2,active
117,1.0,6.0,0.0,0.0,2.423485484645825,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
117,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
117,1.0,7.0,0.0,0.0,1.908171435898407,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
117,1.0,6.0,0.0,0.0,0.349574865208946,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
122,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
126,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
126,1.0,7.0,0.0,2.0,1.2907248277127048,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,0.0,2.0,1.7281342309076215,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
126,1.0,8.0,0.0,2.0,1.1234207700511716,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
126,1.0,2.0,0.0,2.0,4.5374928511385635,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
126,1.0,4.0,,1.0,,wt_final_AC,3,4,35-44,,,1,fairly_active
126,1.0,3.0,,1.0,,wt_final_AC,3,3,25-34,,,1,fairly_active
129,1.0,4.0,0.0,2.0,0.953594763333818,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
135,1.0,5.0,,0.0,,wt_final_AC,3,5,45-54,,,0,inactive
135,1.0,5.0,0.0,2.0,2.198824585839902,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
135,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
135,1.0,5.0,0.0,2.0,1.3394020701114822,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
135,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
135,1.0,4.0,0.0,2.0,1.9506658129516383,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
136,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
136,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
136,1.0,3.0,0.0,2.0,5.16368978877242,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
136,1.0,3.0,0.0,0.0,1.0093220053543597,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
139,1.0,8.0,0.0,2.0,2.380337748211224,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
139,1.0,7.0,0.0,2.0,1.581857032061325,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
139,1.0,4.0,0.0,1.0,1.8220818801933527,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
139,1.0,4.0,,1.0,,wt_final_AC,3,4,35-44,,,1,fairly_active
142,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
142,1.0,2.0,,0.0,,wt_final_AC,3,2,16-24,,,0,inactive
142,1.0,4.0,0.0,2.0,1.66040634086399,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
142,1.0,5.0,1.0,2.0,1.4326601304040525,wt_final_AC,3,5,45-54,1,twiceplus_volunteer,2,active
142,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
142,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
142,1.0,3.0,0.0,2.0,1.3929780660256383,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
147,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
147,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
160,1.0,8.0,1.0,2.0,1.8491157207800435,wt_final_AC,3,8,75-84,1,twiceplus_volunteer,2,active
160,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
160,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
160,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
160,1.0,7.0,0.0,0.0,2.5159511193220756,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
160,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
171,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
171,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
171,1.0,,1.0,1.0,3.390652659847836,wt_final_AC,3,,,1,twiceplus_volunteer,1,fairly_active
171,1.0,5.0,,1.0,,wt_final_AC,3,5,45-54,,,1,fairly_active
171,1.0,5.0,,0.0,0.5801636352050441,wt_final_AC,3,5,45-54,,,0,inactive
171,1.0,4.0,0.0,0.0,1.355059796961472,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
171,1.0,4.0,0.0,0.0,4.204649289445591,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
171,1.0,3.0,0.0,0.0,6.3057029047796185,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
196,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
196,1.0,6.0,,1.0,,wt_final_AC,3,6,55-64,,,1,fairly_active
196,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
196,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
196,1.0,3.0,0.0,0.0,8.270533617189713,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
196,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
196,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
196,1.0,4.0,,1.0,,wt_final_AC,3,4,35-44,,,1,fairly_active
196,1.0,4.0,0.0,2.0,4.211763285724246,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
196,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
201,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
201,1.0,2.0,,1.0,,wt_final_AC,3,2,16-24,,,1,fairly_active
201,1.0,2.0,0.0,1.0,2.706742293597945,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
241,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
255,1.0,5.0,0.0,1.0,2.044887695470089,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
255,1.0,4.0,0.0,0.0,3.3511456365004615,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
272,1.0,4.0,,1.0,,wt_final_AC,3,4,35-44,,,1,fairly_active
272,1.0,2.0,0.0,2.0,5.3136894135905735,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
272,1.0,2.0,0.0,2.0,1.5106660406900134,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
279,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
279,1.0,3.0,0.0,2.0,2.766572986875237,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
279,1.0,4.0,0.0,2.0,1.6758852168167753,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
279,1.0,5.0,0.0,2.0,2.051067146778536,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
280,1.0,5.0,0.0,1.0,0.5689637845560571,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
280,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
280,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
280,1.0,4.0,0.0,2.0,1.1324326055518643,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
280,1.0,3.0,0.0,2.0,11.25751463838576,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
293,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
293,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
8,1.0,5.0,0.0,0.0,4.2475127230011305,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
8,1.0,4.0,0.0,2.0,0.8224463697461951,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
8,1.0,4.0,0.0,2.0,0.3940285739593593,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
8,1.0,2.0,0.0,1.0,2.397510278553144,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
8,1.0,6.0,,1.0,,wt_final_AC,3,6,55-64,,,1,fairly_active
8,1.0,3.0,0.0,2.0,0.7411512295388065,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
8,1.0,5.0,0.0,0.0,3.218018286093538,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
8,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
8,1.0,4.0,1.0,2.0,2.136445942222279,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
8,1.0,3.0,0.0,0.0,0.5388768061017586,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
8,1.0,5.0,0.0,2.0,0.5485175675231975,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
8,1.0,2.0,0.0,1.0,1.8042988899097885,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
8,1.0,5.0,,0.0,,wt_final_AC,3,5,45-54,,,0,inactive
8,1.0,8.0,0.0,2.0,0.7061241284673961,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
8,1.0,5.0,0.0,0.0,1.5558486098058626,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
8,1.0,5.0,0.0,0.0,0.8934786839917591,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
8,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
8,1.0,4.0,0.0,2.0,0.6119475811162641,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
8,1.0,2.0,0.0,2.0,1.2167991223359291,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
8,1.0,6.0,0.0,2.0,2.325560420326807,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
8,1.0,7.0,1.0,2.0,1.3005299529266188,wt_final_AC,3,7,65-74,1,twiceplus_volunteer,2,active
8,1.0,4.0,0.0,2.0,0.9357820263560342,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
8,1.0,4.0,0.0,2.0,1.1071466065800593,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
8,1.0,5.0,0.0,0.0,0.6651078923449273,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
8,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
8,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
8,1.0,7.0,0.0,0.0,0.9201815130002402,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
8,1.0,4.0,0.0,1.0,1.943758202912256,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
8,1.0,5.0,,1.0,,wt_final_AC,3,5,45-54,,,1,fairly_active
8,1.0,5.0,0.0,1.0,0.447849533210205,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
8,1.0,5.0,0.0,2.0,0.6128158695787804,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
8,1.0,3.0,0.0,2.0,1.2461232006459746,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
8,1.0,4.0,0.0,2.0,1.6493288316744763,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,0.0,0.0,1.0654988898262518,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
9,1.0,4.0,,0.0,2.979103618321481,wt_final_AC,3,4,35-44,,,0,inactive
9,1.0,3.0,0.0,2.0,2.0488269166363007,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,1.0,0.0,3.216064271025697,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,0,inactive
9,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
9,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
9,1.0,7.0,0.0,2.0,3.298502085430758,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
9,1.0,7.0,0.0,0.0,1.793598043065399,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
9,1.0,7.0,0.0,1.0,0.6323366243105675,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
9,1.0,4.0,0.0,2.0,2.136485005575139,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,0.0,2.0,0.8439544513633234,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
9,1.0,8.0,0.0,0.0,2.1638305767685417,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
9,1.0,8.0,0.0,0.0,1.3188913165665102,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
9,1.0,5.0,0.0,2.0,2.7081528515631317,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
9,1.0,8.0,,1.0,,wt_final_AC,3,8,75-84,,,1,fairly_active
9,1.0,6.0,0.0,2.0,2.772528989834935,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,,1.0,,wt_final_AC,3,4,35-44,,,1,fairly_active
9,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
9,1.0,7.0,0.0,2.0,1.793598043065399,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
9,1.0,3.0,1.0,2.0,7.416326960460936,wt_final_AC,3,3,25-34,1,twiceplus_volunteer,2,active
9,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
9,1.0,8.0,0.0,2.0,1.0035937381205216,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
9,1.0,8.0,0.0,0.0,2.1638305767685417,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
9,1.0,6.0,1.0,2.0,1.03181800535091,wt_final_AC,3,6,55-64,1,twiceplus_volunteer,2,active
9,1.0,6.0,0.0,0.0,0.5091542784024407,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
9,1.0,5.0,1.0,2.0,2.491769593778267,wt_final_AC,3,5,45-54,1,twiceplus_volunteer,2,active
9,1.0,5.0,0.0,0.0,0.9580679407546204,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
9,1.0,5.0,0.0,1.0,1.8344645584372985,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
9,1.0,6.0,0.0,0.0,3.7922121559467006,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
9,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
9,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
9,1.0,3.0,0.0,2.0,1.125348105373531,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
9,1.0,4.0,0.0,2.0,1.6642872281943608,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
9,1.0,5.0,0.0,0.0,1.465815877076341,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
9,1.0,5.0,0.0,1.0,5.544759166633618,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
17,1.0,8.0,0.0,2.0,1.6700890505408703,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
17,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
17,1.0,7.0,,1.0,,wt_final_AC,3,7,65-74,,,1,fairly_active
17,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
17,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
17,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
17,1.0,7.0,,0.0,0.2977421597548351,wt_final_AC,3,7,65-74,,,0,inactive
17,1.0,4.0,0.0,0.0,1.5762153010253164,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
17,1.0,5.0,0.0,2.0,0.8648641963848255,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
17,1.0,3.0,0.0,2.0,1.285979604734729,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
17,1.0,7.0,0.0,2.0,2.2712017358259757,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
17,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
17,1.0,7.0,,0.0,0.7461855967318409,wt_final_AC,3,7,65-74,,,0,inactive
17,1.0,2.0,1.0,2.0,3.475812842036856,wt_final_AC,3,2,16-24,1,twiceplus_volunteer,2,active
17,1.0,5.0,0.0,2.0,0.886867425168256,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
17,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
17,1.0,3.0,0.0,1.0,1.4042425836170362,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
17,1.0,9.0,0.0,0.0,0.7350654238736551,wt_final_AC,3,9,85+,0,not_twiceplus_volunteer,0,inactive
17,1.0,5.0,0.0,2.0,0.9280684669702982,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
17,1.0,4.0,0.0,0.0,3.0924731988806253,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
17,1.0,2.0,0.0,0.0,2.231314973617581,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
17,1.0,4.0,1.0,2.0,2.775289190261178,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
17,1.0,6.0,0.0,0.0,0.371075252362655,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
17,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
17,1.0,,,2.0,0.8175384808036062,wt_final_AC,3,,,,,2,active
17,1.0,2.0,0.0,2.0,2.926252482817495,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
17,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
17,1.0,4.0,1.0,2.0,0.7059516358045677,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
17,1.0,5.0,,1.0,,wt_final_AC,3,5,45-54,,,1,fairly_active
17,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
17,1.0,6.0,0.0,2.0,0.469641234226115,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
17,1.0,5.0,0.0,1.0,0.3794479136163813,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
17,1.0,5.0,0.0,0.0,0.9021161108797858,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
17,1.0,6.0,0.0,2.0,5.93124721518942,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
17,1.0,6.0,0.0,0.0,0.3094353532911779,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
17,1.0,5.0,0.0,0.0,1.224844802022502,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
17,1.0,6.0,,1.0,,wt_final_AC,3,6,55-64,,,1,fairly_active
17,1.0,5.0,,0.0,,wt_final_AC,3,5,45-54,,,0,inactive
17,1.0,5.0,0.0,2.0,0.6045008887476976,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
17,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
17,1.0,6.0,0.0,0.0,0.4685784757856839,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
17,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
17,1.0,5.0,0.0,2.0,1.1816687563237764,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
17,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
17,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
17,1.0,3.0,0.0,2.0,4.136217492987497,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
17,1.0,3.0,0.0,2.0,4.3081350630604645,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,0.4732655841470525,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,1.0,0.3519624828650186,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
30,1.0,7.0,0.0,2.0,0.3519624828650186,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,6.0,0.0,0.0,0.2162260391771329,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
30,1.0,7.0,0.0,2.0,0.5081115977402456,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,0.0,0.0,5.880669880553023,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
30,1.0,6.0,0.0,1.0,0.5158330559919105,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
30,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
30,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
30,1.0,3.0,0.0,2.0,17.463605672482576,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,0.0,2.0,8.09145077241652,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,8.0,0.0,0.0,1.254424979343434,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
30,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
30,1.0,7.0,0.0,2.0,0.9250760690008318,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,8.0,0.0,2.0,1.225364247281762,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
30,1.0,9.0,0.0,0.0,0.7468802044682761,wt_final_AC,3,9,85+,0,not_twiceplus_volunteer,0,inactive
30,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
30,1.0,8.0,0.0,2.0,0.6960153632355417,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
30,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
30,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
30,1.0,2.0,0.0,2.0,1.3415483163270394,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
30,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
30,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
30,1.0,5.0,,1.0,,wt_final_AC,3,5,45-54,,,1,fairly_active
30,1.0,5.0,0.0,2.0,1.7288758652545273,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,0.2481701581320172,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,0.0,0.6219508213434332,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
30,1.0,2.0,0.0,2.0,6.62728898297146,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,0.9465311682941052,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,1.7407105315411264,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,8.0,0.0,0.0,2.1687388223766426,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
30,1.0,6.0,0.0,2.0,0.6169083703106976,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,0.0,0.968979159036944,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
30,1.0,8.0,0.0,2.0,1.0843694111883213,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
30,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
30,1.0,4.0,1.0,2.0,1.654461833735212,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
30,1.0,4.0,0.0,0.0,3.484087019630917,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
30,1.0,5.0,0.0,0.0,3.9741057367983217,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
30,1.0,6.0,0.0,2.0,0.4961929072841581,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
30,1.0,6.0,,0.0,,wt_final_AC,3,6,55-64,,,0,inactive
30,1.0,3.0,1.0,2.0,10.478164493285764,wt_final_AC,3,3,25-34,1,twiceplus_volunteer,2,active
30,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
