BoroughName,period_start,personal_safety,property_public_space,calendar_year,ladcode23,laname23,total_population,personal_safety_crime_rate_per_1000,property_public_space_crime_rate_per_1000,month_index,year,survey_wave,selected_recorded_crime_rate_per_1000
Waltham Forest,2017-10-01,708,888,2017,E09000031,Waltham Forest,278105,2.5458010463673793,3.193038600528577,24,2,2016/17,5.738839646895956
Waltham Forest,2017-11-01,632,882,2017,E09000031,Waltham Forest,278105,2.2725229679437624,3.1714640153898705,25,3,2017/18,5.443986983333633
Waltham Forest,2017-12-01,618,696,2017,E09000031,Waltham Forest,278105,2.22218226928678,2.502651876089966,26,3,2017/18,4.724834145376747
Waltham Forest,2018-01-01,644,813,2018,E09000031,Waltham Forest,279795,2.301685162351007,2.9056988152039884,27,3,2017/18,5.207383977554995
Waltham Forest,2018-02-01,620,786,2018,E09000031,Waltham Forest,279795,2.2159080755553173,2.8091995925588376,28,3,2017/18,5.025107668114154
Waltham Forest,2018-03-01,693,833,2018,E09000031,Waltham Forest,279795,2.47681338122554,2.9771797208670634,29,3,2017/18,5.453993102092603
Waltham Forest,2018-04-01,620,778,2018,E09000031,Waltham Forest,279795,2.2159080755553173,2.780607230293608,30,3,2017/18,4.996515305848925
Waltham Forest,2018-05-01,682,811,2018,E09000031,Waltham Forest,279795,2.437498883110849,2.898550724637681,31,3,2017/18,5.33604960774853
Waltham Forest,2018-06-01,657,853,2018,E09000031,Waltham Forest,279795,2.3481477510320055,3.048660626530138,32,3,2017/18,5.396808377562143
Waltham Forest,2018-07-01,713,880,2018,E09000031,Waltham Forest,279795,2.548294286888615,3.1451598491752892,33,3,2017/18,5.693454136063904
Waltham Forest,2018-08-01,614,907,2018,E09000031,Waltham Forest,279795,2.194463803856395,3.24165907182044,34,3,2017/18,5.436122875676835
Waltham Forest,2018-09-01,638,945,2018,E09000031,Waltham Forest,279795,2.2802408906520846,3.377472792580282,35,3,2017/18,5.657713683232366
Waltham Forest,2018-10-01,665,1036,2018,E09000031,Waltham Forest,279795,2.3767401132972354,3.702710913347272,36,3,2017/18,6.079451026644508
Waltham Forest,2018-11-01,666,933,2018,E09000031,Waltham Forest,279795,2.380314158580389,3.3345842491824373,37,4,2018/19,5.714898407762826
Waltham Forest,2018-12-01,618,891,2018,E09000031,Waltham Forest,279795,2.2087599849890096,3.18447434728998,38,4,2018/19,5.39323433227899
Waltham Forest,2019-01-01,649,955,2019,E09000031,Waltham Forest,281015,2.3094852587940147,3.3983951034642277,39,4,2018/19,5.707880362258242
Waltham Forest,2019-02-01,609,884,2019,E09000031,Waltham Forest,281015,2.1671441026279736,3.145739551269505,40,4,2018/19,5.312883653897479
Waltham Forest,2019-03-01,636,906,2019,E09000031,Waltham Forest,281015,2.2632243830400514,3.2240271871608277,41,4,2018/19,5.487251570200879
Waltham Forest,2019-04-01,563,863,2019,E09000031,Waltham Forest,281015,2.0034517730370265,3.071010444282334,42,4,2018/19,5.07446221731936
Waltham Forest,2019-05-01,685,934,2019,E09000031,Waltham Forest,281015,2.4375922993434513,3.3236659964770565,43,4,2018/19,5.761258295820507
Waltham Forest,2019-06-01,667,899,2019,E09000031,Waltham Forest,281015,2.373538779068733,3.1991174848317705,44,4,2018/19,5.5726562639005035
Waltham Forest,2019-07-01,615,959,2019,E09000031,Waltham Forest,281015,2.1884952760528797,3.412629219080832,45,4,2018/19,5.601124495133712
Waltham Forest,2019-08-01,591,852,2019,E09000031,Waltham Forest,281015,2.1030905823532553,3.0318666263366723,46,4,2018/19,5.1349572086899276
Waltham Forest,2019-09-01,603,984,2019,E09000031,Waltham Forest,281015,2.1457929292030675,3.5015924416846076,47,4,2018/19,5.647385370887675
Waltham Forest,2019-10-01,559,963,2019,E09000031,Waltham Forest,281015,1.9892176574204223,3.426863334697436,48,4,2018/19,5.416080992117858
Waltham Forest,2019-11-01,622,976,2019,E09000031,Waltham Forest,281015,2.213404978381937,3.4731242104513993,49,5,2019/20,5.686529188833337
Waltham Forest,2019-12-01,641,866,2019,E09000031,Waltham Forest,281015,2.2810170275608064,3.0816860309947867,50,5,2019/20,5.362703058555593
Waltham Forest,2020-01-01,663,953,2020,E09000031,Waltham Forest,279527,2.3718638986573746,3.4093307623234965,51,5,2019/20,5.781194660980871
Waltham Forest,2020-02-01,667,943,2020,E09000031,Waltham Forest,279527,2.38617378643208,3.3735560428867335,52,5,2019/20,5.759729829318813
Waltham Forest,2020-03-01,460,770,2020,E09000031,Waltham Forest,279527,1.6456370940910896,2.754653396630737,53,5,2019/20,4.400290490721827
Waltham Forest,2020-04-01,531,733,2020,E09000031,Waltham Forest,279527,1.8996376020921055,2.6222869347147144,54,5,2019/20,4.52192453680682
Waltham Forest,2020-05-01,604,764,2020,E09000031,Waltham Forest,279527,2.1607930539804743,2.733188564968679,55,5,2019/20,4.893981618949153
Waltham Forest,2020-06-01,644,850,2020,E09000031,Waltham Forest,279527,2.3038919317275255,3.0408511521248394,56,5,2019/20,5.344743083852364
Waltham Forest,2020-07-01,647,889,2020,E09000031,Waltham Forest,279527,2.314624347558554,3.1803725579282145,57,5,2019/20,5.494996905486769
Waltham Forest,2020-08-01,763,807,2020,E09000031,Waltham Forest,279527,2.729611093025003,2.8870198585467595,58,5,2019/20,5.6166309515717625
Waltham Forest,2020-09-01,742,815,2020,E09000031,Waltham Forest,279527,2.654484182207801,2.9156396340961694,59,5,2019/20,5.570123816303971
Waltham Forest,2020-10-01,667,814,2020,E09000031,Waltham Forest,279527,2.38617378643208,2.9120621621524934,60,5,2019/20,5.298235948584573
Waltham Forest,2020-11-01,686,793,2020,E09000031,Waltham Forest,279527,2.4541457533619293,2.8369352513352912,61,6,2020/21,5.2910810046972205
Waltham Forest,2020-12-01,630,689,2020,E09000031,Waltham Forest,279527,2.2538073245160577,2.464878169192958,62,6,2020/21,4.718685493709016
Waltham Forest,2021-01-01,589,717,2021,E09000031,Waltham Forest,278147,2.117585305611781,2.5777736232999096,63,6,2020/21,4.69535892891169
Waltham Forest,2021-02-01,591,655,2021,E09000031,Waltham Forest,278147,2.124775748075658,2.3548699069197223,64,6,2020/21,4.47964565499538
Waltham Forest,2021-03-01,686,749,2021,E09000031,Waltham Forest,278147,2.466321765109816,2.692820702721942,65,6,2020/21,5.159142467831758
Waltham Forest,2021-04-01,669,741,2021,E09000031,Waltham Forest,278147,2.4052030041668613,2.664058932866434,66,6,2020/21,5.069261937033295
Waltham Forest,2021-05-01,778,812,2021,E09000031,Waltham Forest,278147,2.797082118448159,2.9193196403340678,67,6,2020/21,5.716401758782227
Waltham Forest,2021-06-01,740,840,2021,E09000031,Waltham Forest,278147,2.6604637116344954,3.019985834828346,68,6,2020/21,5.6804495464628415
Waltham Forest,2021-07-01,726,784,2021,E09000031,Waltham Forest,278147,2.6101306143873564,2.81865344583979,69,6,2020/21,5.428784060227146
Waltham Forest,2021-08-01,617,857,2021,E09000031,Waltham Forest,278147,2.218251500106059,3.0811045957713006,70,6,2020/21,5.29935609587736
Waltham Forest,2021-09-01,676,737,2021,E09000031,Waltham Forest,278147,2.430369552790431,2.64967804793868,71,6,2020/21,5.080047600729111
Waltham Forest,2021-10-01,655,853,2021,E09000031,Waltham Forest,278147,2.3548699069197223,3.066723710843547,72,6,2020/21,5.4215936177632695
Waltham Forest,2021-11-01,699,857,2021,E09000031,Waltham Forest,278147,2.513059641125017,3.0811045957713006,73,7,2021/22,5.594164236896317
Waltham Forest,2021-12-01,544,741,2021,E09000031,Waltham Forest,278147,1.955800350174548,2.664058932866434,74,7,2021/22,4.619859283040983
Waltham Forest,2022-01-01,670,849,2022,E09000031,Waltham Forest,275847,2.4288826777162704,3.077793124449423,75,7,2021/22,5.506675802165693
Waltham Forest,2022-02-01,662,700,2022,E09000031,Waltham Forest,275847,2.3998810935047326,2.537638618509536,76,7,2021/22,4.937519712014268
Waltham Forest,2022-03-01,694,783,2022,E09000031,Waltham Forest,275847,2.515887430350883,2.838530054704238,77,7,2021/22,5.354417485055121
Waltham Forest,2022-04-01,567,807,2022,E09000031,Waltham Forest,275847,2.055487280992724,2.9255348073388507,78,7,2021/22,4.981022088331574
Waltham Forest,2022-05-01,711,846,2022,E09000031,Waltham Forest,275847,2.5775157968004003,3.0669175303700964,79,7,2021/22,5.644433327170496
Waltham Forest,2022-06-01,684,906,2022,E09000031,Waltham Forest,275847,2.479635450086461,3.284429411956628,80,7,2021/22,5.764064862043089
Waltham Forest,2022-07-01,702,884,2022,E09000031,Waltham Forest,275847,2.5448890145624206,3.2046750553748997,81,7,2021/22,5.74956406993732
Waltham Forest,2022-08-01,599,771,2022,E09000031,Waltham Forest,275847,2.1714936178388746,2.7950276783869317,82,7,2021/22,4.966521296225807
Waltham Forest,2022-09-01,651,813,2022,E09000031,Waltham Forest,275847,2.3600039152138685,2.947285995497504,83,7,2021/22,5.307289910711372
Waltham Forest,2022-10-01,671,860,2022,E09000031,Waltham Forest,275847,2.4325078757427123,3.117670302740287,84,7,2021/22,5.550178178483
Waltham Forest,2022-11-01,703,877,2022,E09000031,Waltham Forest,275847,2.5485142125888625,3.1792986691898046,85,8,2022/23,5.727812881778667
Waltham Forest,2022-12-01,546,799,2022,E09000031,Waltham Forest,275847,1.9793581224374381,2.8965332231273133,86,8,2022/23,4.875891345564751
Waltham Forest,2023-01-01,604,775,2023,E09000031,Waltham Forest,278506,2.168714498071855,2.7827048609365685,87,8,2022/23,4.9514193590084234
Waltham Forest,2023-02-01,614,728,2023,E09000031,Waltham Forest,278506,2.20462036724523,2.613947275821706,88,8,2022/23,4.818567643066936
Waltham Forest,2023-03-01,659,856,2023,E09000031,Waltham Forest,278506,2.366196778525418,3.073542401240907,89,8,2022/23,5.439739179766325
Waltham Forest,2023-04-01,606,758,2023,E09000031,Waltham Forest,278506,2.1758956719065297,2.721664883341831,90,8,2022/23,4.8975605552483605
Waltham Forest,2023-05-01,666,887,2023,E09000031,Waltham Forest,278506,2.3913308869467804,3.1848505956783697,91,8,2022/23,5.576181482625151
Waltham Forest,2023-06-01,773,897,2023,E09000031,Waltham Forest,278506,2.775523687101894,3.220756464851745,92,8,2022/23,5.996280151953639
Waltham Forest,2023-07-01,732,944,2023,E09000031,Waltham Forest,278506,2.628309623491056,3.3895140499666074,93,8,2022/23,6.017823673457663
Waltham Forest,2023-08-01,654,929,2023,E09000031,Waltham Forest,278506,2.34824384393873,3.335655246206545,94,8,2022/23,5.683899090145275
Waltham Forest,2023-09-01,659,924,2023,E09000031,Waltham Forest,278506,2.366196778525418,3.317702311619857,95,8,2022/23,5.683899090145275
Waltham Forest,2023-10-01,570,898,2023,E09000031,Waltham Forest,278506,2.0466345428823796,3.224347051769082,96,8,2022/23,5.270981594651461
Wandsworth,2015-11-01,530,1027,2015,E09000032,Wandsworth,322658,1.6426061030564871,3.182936731771721,1,1,2015/16,4.825542834828209
Wandsworth,2015-12-01,540,955,2015,E09000032,Wandsworth,322658,1.673598671038685,2.9597902422998965,2,1,2015/16,4.633388913338582
Wandsworth,2016-01-01,556,889,2016,E09000032,Wandsworth,326413,1.7033635302515524,2.7235434863194787,3,1,2015/16,4.426907016571031
Wandsworth,2016-02-01,551,904,2016,E09000032,Wandsworth,326413,1.6880455128931753,2.7694975383946105,4,1,2015/16,4.457543051287786
Wandsworth,2016-03-01,553,932,2016,E09000032,Wandsworth,326413,1.6941727198365262,2.855278435601523,5,1,2015/16,4.5494511554380495
Wandsworth,2016-04-01,594,921,2016,E09000032,Wandsworth,326413,1.8197804621752198,2.821578797413093,6,1,2015/16,4.641359259588313
Wandsworth,2016-05-01,596,1056,2016,E09000032,Wandsworth,326413,1.8259076691185707,3.2351652660892793,7,1,2015/16,5.06107293520785
Wandsworth,2016-06-01,559,1052,2016,E09000032,Wandsworth,326413,1.7125543406665789,3.2229108522025776,8,1,2015/16,4.935465192869156
Wandsworth,2016-07-01,642,1179,2016,E09000032,Wandsworth,326413,1.9668334288156415,3.6119884931053603,9,1,2015/16,5.578821921921001
Wandsworth,2016-08-01,517,1132,2016,E09000032,Wandsworth,326413,1.5838829948562099,3.467999129936614,10,1,2015/16,5.051882124792824
Wandsworth,2016-09-01,560,1131,2016,E09000032,Wandsworth,326413,1.7156179441382542,3.4649355264649384,11,1,2015/16,5.180553470603193
Wandsworth,2016-10-01,601,1242,2016,E09000032,Wandsworth,326413,1.8412256864769478,3.804995511820914,12,1,2015/16,5.646221198297862
Wandsworth,2016-11-01,511,1102,2016,E09000032,Wandsworth,326413,1.565501374026157,3.3760910257863506,13,2,2016/17,4.9415923998125075
Wandsworth,2016-12-01,531,1046,2016,E09000032,Wandsworth,326413,1.6267734434596661,3.204529231372525,14,2,2016/17,4.831302674832191
Wandsworth,2017-01-01,542,900,2017,E09000032,Wandsworth,329493,1.6449514860710244,2.731469257313509,15,2,2016/17,4.376420743384533
Wandsworth,2017-02-01,543,922,2017,E09000032,Wandsworth,329493,1.6479864519124838,2.798238505825617,16,2,2016/17,4.446224957738101
Wandsworth,2017-03-01,634,1052,2017,E09000032,Wandsworth,329493,1.924168343485294,3.192784065215346,17,2,2016/17,5.11695240870064
Wandsworth,2017-04-01,553,942,2017,E09000032,Wandsworth,329493,1.6783361103270782,2.858937822654806,18,2,2016/17,4.5372739329818845
Wandsworth,2017-05-01,603,1142,2017,E09000032,Wandsworth,329493,1.8300844024000509,3.465930990946697,19,2,2016/17,5.296015393346748
Wandsworth,2017-06-01,687,1008,2017,E09000032,Wandsworth,329493,2.0850215330826454,3.05924556819113,20,2,2016/17,5.144267101273775
Wandsworth,2017-07-01,728,1092,2017,E09000032,Wandsworth,329493,2.209455132582483,3.314182698873724,21,2,2016/17,5.523637831456207
Wandsworth,2017-08-01,568,1004,2017,E09000032,Wandsworth,329493,1.72386059794897,3.047105704825292,22,2,2016/17,4.770966302774262
Wandsworth,2017-09-01,604,1040,2017,E09000032,Wandsworth,329493,1.8331193682415103,3.1563644751178326,23,2,2016/17,4.989483843359343
Wandsworth,2017-10-01,596,1098,2017,E09000032,Wandsworth,329493,1.808839641509835,3.3323924939224807,24,2,2016/17,5.141232135432316
Wandsworth,2017-11-01,692,1064,2017,E09000032,Wandsworth,329493,2.1001963622899424,3.2292036553128596,25,3,2017/18,5.3294000176028025
Wandsworth,2017-12-01,673,1064,2017,E09000032,Wandsworth,329493,2.042532011302213,3.2292036553128596,26,3,2017/18,5.271735666615072
Wandsworth,2018-01-01,654,1049,2018,E09000032,Wandsworth,331069,1.9754190214124547,3.1685237820514756,27,3,2017/18,5.14394280346393
Wandsworth,2018-02-01,569,1090,2018,E09000032,Wandsworth,331069,1.718674958996463,3.292365035687425,28,3,2017/18,5.0110399946838875
Wandsworth,2018-03-01,633,960,2018,E09000032,Wandsworth,331069,1.911988135403798,2.8996976461100252,29,3,2017/18,4.811685781513823
Wandsworth,2018-04-01,671,941,2018,E09000032,Wandsworth,331069,2.026767833895653,2.8423077968640977,30,3,2017/18,4.869075630759751
Wandsworth,2018-05-01,717,1057,2018,E09000032,Wandsworth,331069,2.165711679438425,3.1926879291023926,31,3,2017/18,5.358399608540818
Wandsworth,2018-06-01,753,999,2018,E09000032,Wandsworth,331069,2.274450341167551,3.0174978629832454,32,3,2017/18,5.291948204150796
Wandsworth,2018-07-01,859,1052,2018,E09000032,Wandsworth,331069,2.5946252895921997,3.1775853371955693,33,3,2017/18,5.7722106267877695
Wandsworth,2018-08-01,622,943,2018,E09000032,Wandsworth,331069,1.8787624332087873,2.8483488336268272,34,3,2017/18,4.727111266835615
Wandsworth,2018-09-01,642,951,2018,E09000032,Wandsworth,331069,1.9391728008360796,2.872512980677744,35,3,2017/18,4.811685781513823
Wandsworth,2018-10-01,664,1009,2018,E09000032,Wandsworth,331069,2.005624205226101,3.047703046796891,36,3,2017/18,5.053327252022992
Wandsworth,2018-11-01,700,936,2018,E09000032,Wandsworth,331069,2.114362866955227,2.827205204957275,37,4,2018/19,4.941568071912502
Wandsworth,2018-12-01,602,889,2018,E09000032,Wandsworth,331069,1.818352065581495,2.685240841033138,38,4,2018/19,4.503592906614633
Wandsworth,2019-01-01,696,995,2019,E09000032,Wandsworth,334558,2.0803567692298497,2.974073254861638,39,4,2018/19,5.054430024091488
Wandsworth,2019-02-01,670,972,2019,E09000032,Wandsworth,334558,2.0026422922183897,2.9053258328899623,40,4,2018/19,4.9079681251083525
Wandsworth,2019-03-01,663,975,2019,E09000032,Wandsworth,334558,1.9817191637922273,2.9142928879297463,41,4,2018/19,4.896012051721973
Wandsworth,2019-04-01,634,985,2019,E09000032,Wandsworth,334558,1.8950376317409836,2.9441830713956922,42,4,2018/19,4.839220703136676
Wandsworth,2019-05-01,690,1004,2019,E09000032,Wandsworth,334558,2.0624226591502817,3.00097441998099,43,4,2018/19,5.0633970791312715
Wandsworth,2019-06-01,723,987,2019,E09000032,Wandsworth,334558,2.161060264587904,2.9501611080888814,44,4,2018/19,5.111221372676786
Wandsworth,2019-07-01,692,1042,2019,E09000032,Wandsworth,334558,2.0684006958434713,3.114557117151585,45,4,2018/19,5.182957812995056
Wandsworth,2019-08-01,655,949,2019,E09000032,Wandsworth,334558,1.9578070170194706,2.8365784109182863,46,4,2018/19,4.7943854279377565
Wandsworth,2019-09-01,697,1030,2019,E09000032,Wandsworth,334558,2.083345787576444,3.0786888969924497,47,4,2018/19,5.162034684568894
Wandsworth,2019-10-01,746,1159,2019,E09000032,Wandsworth,334558,2.22980768655958,3.4642722637031547,48,4,2018/19,5.694079950262735
Wandsworth,2019-11-01,673,1083,2019,E09000032,Wandsworth,334558,2.0116093472581733,3.237106869361964,49,5,2019/20,5.248716216620137
Wandsworth,2019-12-01,676,967,2019,E09000032,Wandsworth,334558,2.0205764022979573,2.890380741156989,50,5,2019/20,4.910957143454946
Wandsworth,2020-01-01,690,1032,2020,E09000032,Wandsworth,333678,2.0678618308668835,3.0928020426878606,51,5,2019/20,5.1606638735547445
Wandsworth,2020-02-01,609,905,2020,E09000032,Wandsworth,333678,1.8251128333303364,2.712195589760188,52,5,2019/20,4.537308423090525
Wandsworth,2020-03-01,454,646,2020,E09000032,Wandsworth,333678,1.3605931466863264,1.9359981778840678,53,5,2019/20,3.296591324570394
Wandsworth,2020-04-01,502,481,2020,E09000032,Wandsworth,333678,1.5044444044857617,1.4415094791985088,54,5,2019/20,2.9459538836842705
Wandsworth,2020-05-01,603,695,2020,E09000032,Wandsworth,333678,1.807131426105407,2.082846336887658,55,5,2019/20,3.889977762993065
Wandsworth,2020-06-01,698,840,2020,E09000032,Wandsworth,333678,2.0918370405001228,2.5173970114901194,56,5,2019/20,4.609234051990242
Wandsworth,2020-07-01,816,887,2020,E09000032,Wandsworth,333678,2.4454713825904015,2.6582513680854,57,5,2019/20,5.103722750675802
Wandsworth,2020-08-01,774,1030,2020,E09000032,Wandsworth,333678,2.3196015320158954,3.086808240279551,58,5,2019/20,5.406409772295446
Wandsworth,2020-09-01,815,1099,2020,E09000032,Wandsworth,333678,2.4424744813862467,3.293594423366239,59,5,2019/20,5.736068904752486
Wandsworth,2020-10-01,732,1055,2020,E09000032,Wandsworth,333678,2.1937316814413896,3.1617307703834236,60,5,2019/20,5.355462451824813
Wandsworth,2020-11-01,768,806,2020,E09000032,Wandsworth,333678,2.3016201247909662,2.4155023705488525,61,6,2020/21,4.717122495339819
Wandsworth,2020-12-01,650,793,2020,E09000032,Wandsworth,333678,1.9479857827006875,2.376542654894839,62,6,2020/21,4.324528437595527
Wandsworth,2021-01-01,574,662,2021,E09000032,Wandsworth,328429,1.7477141178154183,2.015656351905587,63,6,2020/21,3.7633704697210053
Wandsworth,2021-02-01,612,797,2021,E09000032,Wandsworth,328429,1.8634164461725364,2.426704097384823,64,6,2020/21,4.290120543557359
Wandsworth,2021-03-01,721,806,2021,E09000032,Wandsworth,328429,2.195299440670586,2.454107280416772,65,6,2020/21,4.649406721087358
Wandsworth,2021-04-01,711,812,2021,E09000032,Wandsworth,328429,2.1648514595239763,2.472376069104738,66,6,2020/21,4.637227528628714
Wandsworth,2021-05-01,809,833,2021,E09000032,Wandsworth,328429,2.463241674760755,2.5363168295126193,67,6,2020/21,4.999558504273374
Wandsworth,2021-06-01,726,897,2021,E09000032,Wandsworth,328429,2.2105234312438915,2.7311839088509235,68,6,2020/21,4.9417073400948155
Wandsworth,2021-07-01,797,930,2021,E09000032,Wandsworth,328429,2.426704097384823,2.8316622466347368,69,6,2020/21,5.25836634401956
Wandsworth,2021-08-01,729,926,2021,E09000032,Wandsworth,328429,2.2196578255878743,2.819483054176093,70,6,2020/21,5.039140879763967
