series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,initial_year8_lag_observed,task,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,selected_model,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp
borough_272__age_4__activity_2,272,4,35-44,2,active,0.1805731092518625,True,borough_age_activity,13,5,0.11115468459530983,0,10,272,35-44__active,Gradient Boosting,0.11115468459530983,0.11115468459530983,False,predicted_previous_year,11.115468459530984,-6.941842465655268
borough_272__age_5__activity_0,272,5,45-54,0,inactive,0.0,True,borough_age_activity,13,5,0.05776938474575771,0,10,272,45-54__inactive,Gradient Boosting,0.05776938474575771,0.05776938474575771,False,predicted_previous_year,5.776938474575771,5.776938474575771
borough_272__age_5__activity_1,272,5,45-54,1,fairly_active,0.0,True,borough_age_activity,13,5,0.05776938474575771,0,10,272,45-54__fairly_active,Gradient Boosting,0.05776938474575771,0.05776938474575771,False,predicted_previous_year,5.776938474575771,5.776938474575771
borough_272__age_5__activity_2,272,5,45-54,2,active,0.2639938852628436,True,borough_age_activity,13,5,0.13574450844472852,0,10,272,45-54__active,Gradient Boosting,0.13574450844472852,0.13574450844472852,False,predicted_previous_year,13.574450844472851,-12.82493768181151
borough_272__age_6__activity_0,272,6,55-64,0,inactive,0.0,True,borough_age_activity,13,5,0.05776938474575771,0,10,272,55-64__inactive,Gradient Boosting,0.05776938474575771,0.05776938474575771,False,predicted_previous_year,5.776938474575771,5.776938474575771
borough_272__age_6__activity_1,272,6,55-64,1,fairly_active,0.0,True,borough_age_activity,13,5,0.05776938474575771,0,10,272,55-64__fairly_active,Gradient Boosting,0.05776938474575771,0.05776938474575771,False,predicted_previous_year,5.776938474575771,5.776938474575771
borough_272__age_6__activity_2,272,6,55-64,2,active,0.1564186917060702,True,borough_age_activity,13,5,0.11266347132282864,0,10,272,55-64__active,Gradient Boosting,0.11266347132282864,0.11266347132282864,False,predicted_previous_year,11.266347132282863,-4.375522038324156
borough_272__age_7__activity_0,272,7,65-74,0,inactive,0.0,True,borough_age_activity,13,5,0.031503100825958454,0,10,272,65-74__inactive,Gradient Boosting,0.031503100825958454,0.031503100825958454,False,predicted_previous_year,3.1503100825958454,3.1503100825958454
borough_272__age_7__activity_1,272,7,65-74,1,fairly_active,0.0,True,borough_age_activity,13,5,0.05776938474575771,0,10,272,65-74__fairly_active,Gradient Boosting,0.05776938474575771,0.05776938474575771,False,predicted_previous_year,5.776938474575771,5.776938474575771
borough_272__age_7__activity_2,272,7,65-74,2,active,0.1420629214126648,True,borough_age_activity,13,5,0.11468626509315479,0,10,272,65-74__active,Gradient Boosting,0.11468626509315479,0.11468626509315479,False,predicted_previous_year,11.468626509315479,-2.7376656319510015
borough_272__age_8__activity_0,272,8,75-84,0,inactive,0.0,True,borough_age_activity,13,5,0.029023367496518727,0,10,272,75-84__inactive,Gradient Boosting,0.029023367496518727,0.029023367496518727,False,predicted_previous_year,2.9023367496518726,2.9023367496518726
borough_272__age_8__activity_1,272,8,75-84,1,fairly_active,0.0,True,borough_age_activity,13,5,0.02300478239916429,0,10,272,75-84__fairly_active,Gradient Boosting,0.02300478239916429,0.02300478239916429,False,predicted_previous_year,2.300478239916429,2.300478239916429
borough_272__age_8__activity_2,272,8,75-84,2,active,0.0,True,borough_age_activity,13,5,0.0844540139883195,0,10,272,75-84__active,Gradient Boosting,0.0844540139883195,0.0844540139883195,False,predicted_previous_year,8.445401398831951,8.445401398831951
borough_272__age_9__activity_0,272,9,85+,0,inactive,0.0,True,borough_age_activity,13,5,0.02086327124301635,0,10,272,85+__inactive,Gradient Boosting,0.02086327124301635,0.02086327124301635,False,predicted_previous_year,2.086327124301635,2.086327124301635
borough_272__age_9__activity_1,272,9,85+,1,fairly_active,,False,borough_age_activity,13,5,0.05776938474575771,0,10,272,85+__fairly_active,Gradient Boosting,0.05776938474575771,0.05776938474575771,False,predicted_previous_year,5.776938474575771,
borough_272__age_9__activity_2,272,9,85+,2,active,0.0,True,borough_age_activity,13,5,0.026594155796576487,0,10,272,85+__active,Gradient Boosting,0.026594155796576487,0.026594155796576487,False,predicted_previous_year,2.6594155796576486,2.6594155796576486
borough_279__age_2__activity_0,279,2,16-24,0,inactive,0.1574226722318306,True,borough_age_activity,13,5,0.08907149740807886,0,10,279,16-24__inactive,Gradient Boosting,0.08907149740807886,0.08907149740807886,False,predicted_previous_year,8.907149740807887,-6.835117482375173
borough_279__age_2__activity_1,279,2,16-24,1,fairly_active,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,16-24__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_279__age_2__activity_2,279,2,16-24,2,active,0.1193683050610083,True,borough_age_activity,13,5,0.1647410609319367,0,10,279,16-24__active,Gradient Boosting,0.1647410609319367,0.1647410609319367,False,predicted_previous_year,16.47410609319367,4.5372755870928385
borough_279__age_3__activity_0,279,3,25-34,0,inactive,0.1962618859700898,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,25-34__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-12.16883287700972
borough_279__age_3__activity_1,279,3,25-34,1,fairly_active,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,25-34__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_279__age_3__activity_2,279,3,25-34,2,active,0.0431714820328687,True,borough_age_activity,13,5,0.10402927597486862,0,10,279,25-34__active,Gradient Boosting,0.10402927597486862,0.10402927597486862,False,predicted_previous_year,10.402927597486862,6.085779394199992
borough_279__age_4__activity_0,279,4,35-44,0,inactive,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,35-44__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_279__age_4__activity_1,279,4,35-44,1,fairly_active,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,35-44__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_279__age_4__activity_2,279,4,35-44,2,active,0.0994889697743634,True,borough_age_activity,13,5,0.11915693657198588,0,10,279,35-44__active,Gradient Boosting,0.11915693657198588,0.11915693657198588,False,predicted_previous_year,11.915693657198588,1.9667966797622478
borough_279__age_5__activity_0,279,5,45-54,0,inactive,0.2043265290805751,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,45-54__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-12.97529718805825
borough_279__age_5__activity_1,279,5,45-54,1,fairly_active,0.429732562618993,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,45-54__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-35.515900541900045
borough_279__age_5__activity_2,279,5,45-54,2,active,0.2152841179927522,True,borough_age_activity,13,5,0.14724440865104468,0,10,279,45-54__active,Gradient Boosting,0.14724440865104468,0.14724440865104468,False,predicted_previous_year,14.724440865104468,-6.803970934170753
borough_279__age_6__activity_0,279,6,55-64,0,inactive,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,55-64__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_279__age_6__activity_1,279,6,55-64,1,fairly_active,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,55-64__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_279__age_6__activity_2,279,6,55-64,2,active,0.1156026475539206,True,borough_age_activity,13,5,0.12170208211155964,0,10,279,55-64__active,Gradient Boosting,0.12170208211155964,0.12170208211155964,False,predicted_previous_year,12.170208211155964,0.6099434557639033
borough_279__age_7__activity_0,279,7,65-74,0,inactive,0.043046684468479,True,borough_age_activity,13,5,0.06230716643381875,0,10,279,65-74__inactive,Gradient Boosting,0.06230716643381875,0.06230716643381875,False,predicted_previous_year,6.230716643381875,1.9260481965339749
borough_279__age_7__activity_1,279,7,65-74,1,fairly_active,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,279,65-74__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_279__age_7__activity_2,279,7,65-74,2,active,0.1472183780703288,True,borough_age_activity,13,5,0.12465353515556885,0,10,279,65-74__active,Gradient Boosting,0.12465353515556885,0.12465353515556885,False,predicted_previous_year,12.465353515556885,-2.2564842914759966
borough_279__age_8__activity_0,279,8,75-84,0,inactive,0.2957041202166693,True,borough_age_activity,13,5,0.06965213822872043,0,10,279,75-84__inactive,Gradient Boosting,0.06965213822872043,0.06965213822872043,False,predicted_previous_year,6.965213822872044,-22.605198198794888
borough_279__age_8__activity_1,279,8,75-84,1,fairly_active,1.0,True,borough_age_activity,13,5,0.05753141370336025,0,10,279,75-84__fairly_active,Gradient Boosting,0.05753141370336025,0.05753141370336025,False,predicted_previous_year,5.753141370336025,-94.24685862966398
borough_279__age_8__activity_2,279,8,75-84,2,active,0.1449977091289065,True,borough_age_activity,13,5,0.10101238724464827,0,10,279,75-84__active,Gradient Boosting,0.10101238724464827,0.10101238724464827,False,predicted_previous_year,10.101238724464826,-4.398532188425823
borough_279__age_9__activity_0,279,9,85+,0,inactive,0.0,True,borough_age_activity,13,5,0.03236916478534387,0,10,279,85+__inactive,Gradient Boosting,0.03236916478534387,0.03236916478534387,False,predicted_previous_year,3.236916478534387,3.236916478534387
borough_279__age_9__activity_1,279,9,85+,1,fairly_active,,False,borough_age_activity,13,5,0.0745735571999926,0,10,279,85+__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,
borough_279__age_9__activity_2,279,9,85+,2,active,0.0,True,borough_age_activity,13,5,0.058573573616542515,0,10,279,85+__active,Gradient Boosting,0.058573573616542515,0.058573573616542515,False,predicted_previous_year,5.857357361654252,5.857357361654252
borough_280__age_2__activity_0,280,2,16-24,0,inactive,0.0,True,borough_age_activity,13,5,0.08907149740807886,0,10,280,16-24__inactive,Gradient Boosting,0.08907149740807886,0.08907149740807886,False,predicted_previous_year,8.907149740807887,8.907149740807887
borough_280__age_2__activity_1,280,2,16-24,1,fairly_active,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,16-24__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_280__age_2__activity_2,280,2,16-24,2,active,0.2442761958527524,True,borough_age_activity,13,5,0.1647410609319367,0,10,280,16-24__active,Gradient Boosting,0.1647410609319367,0.1647410609319367,False,predicted_previous_year,16.47410609319367,-7.953513492081571
borough_280__age_3__activity_0,280,3,25-34,0,inactive,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,25-34__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_280__age_3__activity_1,280,3,25-34,1,fairly_active,0.2864711913571112,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,25-34__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-21.18976341571186
borough_280__age_3__activity_2,280,3,25-34,2,active,0.1744438936258075,True,borough_age_activity,13,5,0.10402927597486862,0,10,280,25-34__active,Gradient Boosting,0.10402927597486862,0.10402927597486862,False,predicted_previous_year,10.402927597486862,-7.041461765093889
borough_280__age_4__activity_0,280,4,35-44,0,inactive,0.0702362452310388,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,35-44__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,0.43373119689538026
borough_280__age_4__activity_1,280,4,35-44,1,fairly_active,0.5175277947674876,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,35-44__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-44.2954237567495
borough_280__age_4__activity_2,280,4,35-44,2,active,0.0947095215545694,True,borough_age_activity,13,5,0.11915693657198588,0,10,280,35-44__active,Gradient Boosting,0.11915693657198588,0.11915693657198588,False,predicted_previous_year,11.915693657198588,2.4447415017416487
borough_280__age_5__activity_0,280,5,45-54,0,inactive,0.1938948847173693,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,45-54__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-11.932132751737669
borough_280__age_5__activity_1,280,5,45-54,1,fairly_active,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,45-54__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_280__age_5__activity_2,280,5,45-54,2,active,0.1751741407787596,True,borough_age_activity,13,5,0.14724440865104468,0,10,280,45-54__active,Gradient Boosting,0.14724440865104468,0.14724440865104468,False,predicted_previous_year,14.724440865104468,-2.7929732127714906
borough_280__age_6__activity_0,280,6,55-64,0,inactive,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,55-64__inactive,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_280__age_6__activity_1,280,6,55-64,1,fairly_active,0.474192529011736,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,55-64__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,-39.961897181174336
borough_280__age_6__activity_2,280,6,55-64,2,active,0.1102599833419493,True,borough_age_activity,13,5,0.12170208211155964,0,10,280,55-64__active,Gradient Boosting,0.12170208211155964,0.12170208211155964,False,predicted_previous_year,12.170208211155964,1.1442098769610345
borough_280__age_7__activity_0,280,7,65-74,0,inactive,0.0,True,borough_age_activity,13,5,0.06230716643381875,0,10,280,65-74__inactive,Gradient Boosting,0.06230716643381875,0.06230716643381875,False,predicted_previous_year,6.230716643381875,6.230716643381875
borough_280__age_7__activity_1,280,7,65-74,1,fairly_active,0.0,True,borough_age_activity,13,5,0.0745735571999926,0,10,280,65-74__fairly_active,Gradient Boosting,0.0745735571999926,0.0745735571999926,False,predicted_previous_year,7.457355719999261,7.457355719999261
borough_280__age_7__activity_2,280,7,65-74,2,active,0.1510899178020672,True,borough_age_activity,13,5,0.12465353515556885,0,10,280,65-74__active,Gradient Boosting,0.12465353515556885,0.12465353515556885,False,predicted_previous_year,12.465353515556885,-2.6436382646498364
borough_280__age_8__activity_0,280,8,75-84,0,inactive,0.0,True,borough_age_activity,13,5,0.06965213822872043,0,10,280,75-84__inactive,Gradient Boosting,0.06965213822872043,0.06965213822872043,False,predicted_previous_year,6.965213822872044,6.965213822872044
borough_280__age_8__activity_1,280,8,75-84,1,fairly_active,0.0,True,borough_age_activity,13,5,0.05753141370336025,0,10,280,75-84__fairly_active,Gradient Boosting,0.05753141370336025,0.05753141370336025,False,predicted_previous_year,5.753141370336025,5.753141370336025
