series_id,LA_2023,age_group_code,age_group,year8_observed_rate,initial_year8_lag_observed,task,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_group_category,selected_model,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp
borough_17__age_8,17,8,75-84,0.2227202598222299,True,borough_age,9,1,0.2227202598222299,0,6,17,75-84,Gradient Boosting,0.09705618097211419,0.09705618097211419,False,observed_year8,9.705618097211419,-12.566407885011571
borough_17__age_9,17,9,85+,0.0,True,borough_age,9,1,0.0,0,6,17,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,observed_year8,3.088179631589636,3.088179631589636
borough_196__age_2,196,2,16-24,0.2534289737115014,True,borough_age,9,1,0.2534289737115014,0,6,196,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,observed_year8,14.690816616961424,-10.652080754188717
borough_196__age_3,196,3,25-34,0.1287583780717256,True,borough_age,9,1,0.1287583780717256,0,6,196,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-2.663659479560507
borough_196__age_4,196,4,35-44,0.1345358820138205,True,borough_age,9,1,0.1345358820138205,0,6,196,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-3.241409873769996
borough_196__age_5,196,5,45-54,0.0634309159499543,True,borough_age,9,1,0.0634309159499543,0,6,196,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,observed_year8,12.215764565241072,5.872672970245642
borough_196__age_6,196,6,55-64,0.1335591128580651,True,borough_age,9,1,0.1335591128580651,0,6,196,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-3.143732958194456
borough_196__age_7,196,7,65-74,0.1256069508551165,True,borough_age,9,1,0.1256069508551165,0,6,196,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-2.3485167578995965
borough_196__age_8,196,8,75-84,0.0,True,borough_age,9,1,0.0,0,6,196,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,observed_year8,9.48868454726346,9.48868454726346
borough_196__age_9,196,9,85+,0.0,True,borough_age,9,1,0.0,0,6,196,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,observed_year8,3.088179631589636,3.088179631589636
borough_201__age_2,201,2,16-24,0.0795047643908059,True,borough_age,9,1,0.0795047643908059,0,6,201,16-24,Gradient Boosting,0.16698792962481301,0.16698792962481301,False,observed_year8,16.698792962481303,8.748316523400712
borough_201__age_3,201,3,25-34,0.1716714996357737,True,borough_age,9,1,0.1716714996357737,0,6,201,25-34,Gradient Boosting,0.12458656197166748,0.12458656197166748,False,observed_year8,12.458656197166748,-4.708493766410621
borough_201__age_4,201,4,35-44,0.0722774722963231,True,borough_age,9,1,0.0722774722963231,0,6,201,35-44,Gradient Boosting,0.12458656197166748,0.12458656197166748,False,observed_year8,12.458656197166748,5.230908967534438
borough_201__age_5,201,5,45-54,0.2574666429442293,True,borough_age,9,1,0.2574666429442293,0,6,201,45-54,Gradient Boosting,0.14462242434795763,0.14462242434795763,False,observed_year8,14.462242434795764,-11.284421859627164
borough_201__age_6,201,6,55-64,0.2103700230167736,True,borough_age,9,1,0.2103700230167736,0,6,201,55-64,Gradient Boosting,0.12458656197166748,0.12458656197166748,False,observed_year8,12.458656197166748,-8.578346104510612
borough_201__age_7,201,7,65-74,0.1972325953097849,True,borough_age,9,1,0.1972325953097849,0,6,201,65-74,Gradient Boosting,0.12458656197166748,0.12458656197166748,False,observed_year8,12.458656197166748,-7.264603333811742
borough_201__age_8,201,8,75-84,0.0885446603927944,True,borough_age,9,1,0.0885446603927944,0,6,201,75-84,Gradient Boosting,0.11735162416818155,0.11735162416818155,False,observed_year8,11.735162416818156,2.880696377538715
borough_201__age_9,201,9,85+,0.7818935248331759,True,borough_age,9,1,0.7818935248331759,0,6,201,85+,Gradient Boosting,0.05508131390845019,0.05508131390845019,False,observed_year8,5.508131390845019,-72.68122109247257
borough_241__age_2,241,2,16-24,0.0678208213580317,True,borough_age,9,1,0.0678208213580317,0,6,241,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,observed_year8,14.690816616961424,7.9087344811582545
borough_241__age_3,241,3,25-34,0.058794743636458,True,borough_age,9,1,0.058794743636458,0,6,241,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,4.332703963966254
borough_241__age_4,241,4,35-44,0.0988392386795421,True,borough_age,9,1,0.0988392386795421,0,6,241,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,0.3282544596578438
borough_241__age_5,241,5,45-54,0.2269102052722818,True,borough_age,9,1,0.2269102052722818,0,6,241,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,observed_year8,12.215764565241072,-10.47525596198711
borough_241__age_6,241,6,55-64,0.240593405099986,True,borough_age,9,1,0.240593405099986,0,6,241,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-13.847162182386546
borough_241__age_7,241,7,65-74,0.1377936830547056,True,borough_age,9,1,0.1377936830547056,0,6,241,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-3.5671899778585066
borough_241__age_8,241,8,75-84,0.1162083472473376,True,borough_age,9,1,0.1162083472473376,0,6,241,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,observed_year8,9.48868454726346,-2.132150177470299
borough_241__age_9,241,9,85+,0.0,True,borough_age,9,1,0.0,0,6,241,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,observed_year8,3.088179631589636,3.088179631589636
borough_255__age_2,255,2,16-24,0.10154156428364,True,borough_age,9,1,0.10154156428364,0,6,255,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,observed_year8,14.690816616961424,4.536660188597424
borough_255__age_3,255,3,25-34,0.1653902954434869,True,borough_age,9,1,0.1653902954434869,0,6,255,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-6.326851216736637
borough_255__age_4,255,4,35-44,0.0400467641552663,True,borough_age,9,1,0.0400467641552663,0,6,255,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,6.207501912085424
borough_255__age_5,255,5,45-54,0.1729712370386921,True,borough_age,9,1,0.1729712370386921,0,6,255,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,observed_year8,12.215764565241072,-5.081359138628139
borough_255__age_6,255,6,55-64,0.0784551299863328,True,borough_age,9,1,0.0784551299863328,0,6,255,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,2.3666653289787734
borough_255__age_7,255,7,65-74,0.1526496728991635,True,borough_age,9,1,0.1526496728991635,0,6,255,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-5.052788962304297
borough_255__age_8,255,8,75-84,0.156207659709548,True,borough_age,9,1,0.156207659709548,0,6,255,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,observed_year8,9.48868454726346,-6.132081423691339
borough_255__age_9,255,9,85+,0.0,True,borough_age,9,1,0.0,0,6,255,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,observed_year8,3.088179631589636,3.088179631589636
borough_272__age_2,272,2,16-24,0.0800107671240446,True,borough_age,9,1,0.0800107671240446,0,6,272,16-24,Gradient Boosting,0.1284622367536837,0.1284622367536837,False,observed_year8,12.846223675368371,4.84514696296391
borough_272__age_3,272,3,25-34,0.108482865604089,True,borough_age,9,1,0.108482865604089,0,6,272,25-34,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,observed_year8,8.640738593431601,-2.207547966977298
borough_272__age_4,272,4,35-44,0.1605400522145847,True,borough_age,9,1,0.1605400522145847,0,6,272,35-44,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,observed_year8,8.640738593431601,-7.413266628026868
borough_272__age_5,272,5,45-54,0.1180466658637206,True,borough_age,9,1,0.1180466658637206,0,6,272,45-54,Gradient Boosting,0.10517679821440074,0.10517679821440074,False,observed_year8,10.517679821440073,-1.2869867649319868
borough_272__age_6,272,6,55-64,0.102922918114901,True,borough_age,9,1,0.102922918114901,0,6,272,55-64,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,observed_year8,8.640738593431601,-1.6515532180584978
borough_272__age_7,272,7,65-74,0.1043646259817551,True,borough_age,9,1,0.1043646259817551,0,6,272,65-74,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,observed_year8,8.640738593431601,-1.795724004743908
borough_272__age_8,272,8,75-84,0.0,True,borough_age,9,1,0.0,0,6,272,75-84,Gradient Boosting,0.07917244813083009,0.07917244813083009,False,observed_year8,7.917244813083009,7.917244813083009
borough_272__age_9,272,9,85+,0.0,True,borough_age,9,1,0.0,0,6,272,85+,Gradient Boosting,0.0190375144635297,0.0190375144635297,False,observed_year8,1.90375144635297,1.90375144635297
borough_279__age_2,279,2,16-24,0.1177890234741966,True,borough_age,9,1,0.1177890234741966,0,6,279,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,observed_year8,14.690816616961424,2.911914269541764
borough_279__age_3,279,3,25-34,0.098155003333648,True,borough_age,9,1,0.098155003333648,0,6,279,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,0.3966779942472534
borough_279__age_4,279,4,35-44,0.0596788601176883,True,borough_age,9,1,0.0596788601176883,0,6,279,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,4.244292315843224
borough_279__age_5,279,5,45-54,0.2231357785425123,True,borough_age,9,1,0.2231357785425123,0,6,279,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,observed_year8,12.215764565241072,-10.097813289010157
borough_279__age_6,279,6,55-64,0.0821393232373831,True,borough_age,9,1,0.0821393232373831,0,6,279,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,1.9982460038737437
borough_279__age_7,279,7,65-74,0.117766199343256,True,borough_age,9,1,0.117766199343256,0,6,279,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-1.5644416067135458
borough_279__age_8,279,8,75-84,0.2455551595848398,True,borough_age,9,1,0.2455551595848398,0,6,279,75-84,Gradient Boosting,0.09705618097211419,0.09705618097211419,False,observed_year8,9.705618097211419,-14.849897861272563
borough_279__age_9,279,9,85+,0.0,True,borough_age,9,1,0.0,0,6,279,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,observed_year8,3.088179631589636,3.088179631589636
borough_280__age_2,280,2,16-24,0.2175199221667134,True,borough_age,9,1,0.2175199221667134,0,6,280,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,observed_year8,14.690816616961424,-7.061175599709915
borough_280__age_3,280,3,25-34,0.1785339472504633,True,borough_age,9,1,0.1785339472504633,0,6,280,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-7.641216397434275
borough_280__age_4,280,4,35-44,0.1382975799349419,True,borough_age,9,1,0.1382975799349419,0,6,280,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-3.617579665882137
borough_280__age_5,280,5,45-54,0.1736348527952486,True,borough_age,9,1,0.1736348527952486,0,6,280,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,observed_year8,12.215764565241072,-5.147720714283787
borough_280__age_6,280,6,55-64,0.1195770285800361,True,borough_age,9,1,0.1195770285800361,0,6,280,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-1.7455245303915568
borough_280__age_7,280,7,65-74,0.1180429834185273,True,borough_age,9,1,0.1180429834185273,0,6,280,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-1.5921200142406764
borough_280__age_8,280,8,75-84,0.0,True,borough_age,9,1,0.0,0,6,280,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,observed_year8,9.48868454726346,9.48868454726346
borough_280__age_9,280,9,85+,,False,borough_age,9,1,,1,6,280,85+,Gradient Boosting,0.030637899832390778,0.030637899832390778,False,missing_year8,3.0637899832390776,
borough_293__age_2,293,2,16-24,0.0365913804747428,True,borough_age,9,1,0.0365913804747428,0,6,293,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,observed_year8,14.690816616961424,11.031678569487143
borough_293__age_3,293,3,25-34,0.053495384684282,True,borough_age,9,1,0.053495384684282,0,6,293,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,4.8626398591838536
borough_293__age_4,293,4,35-44,0.0848082016959178,True,borough_age,9,1,0.0848082016959178,0,6,293,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,1.7313581580202742
borough_293__age_5,293,5,45-54,0.0425853298342185,True,borough_age,9,1,0.0425853298342185,0,6,293,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,observed_year8,12.215764565241072,7.957231581819221
borough_293__age_6,293,6,55-64,0.0,True,borough_age,9,1,0.0,0,6,293,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,10.212178327612055
borough_293__age_7,293,7,65-74,0.1629366382871322,True,borough_age,9,1,0.1629366382871322,0,6,293,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-6.081485501101167
borough_293__age_8,293,8,75-84,0.0748730696240282,True,borough_age,9,1,0.0748730696240282,0,6,293,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,observed_year8,9.48868454726346,2.0013775848606405
borough_293__age_9,293,9,85+,0.2982452615080974,True,borough_age,9,1,0.2982452615080974,0,6,293,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,observed_year8,3.088179631589636,-26.7363465192201
borough_30__age_2,30,2,16-24,0.1266815448805876,True,borough_age,9,1,0.1266815448805876,0,6,30,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,observed_year8,14.690816616961424,2.0226621289026636
borough_30__age_3,30,3,25-34,0.1296019095741521,True,borough_age,9,1,0.1296019095741521,0,6,30,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-2.7480126298031564
borough_30__age_4,30,4,35-44,0.0409930661080003,True,borough_age,9,1,0.0409930661080003,0,6,30,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,6.112871716812024
borough_30__age_5,30,5,45-54,0.0481665298293294,True,borough_age,9,1,0.0481665298293294,0,6,30,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,observed_year8,12.215764565241072,7.399111582308132
borough_30__age_6,30,6,55-64,0.2185169709253583,True,borough_age,9,1,0.2185169709253583,0,6,30,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-11.639518764923777
borough_30__age_7,30,7,65-74,0.1102813234421443,True,borough_age,9,1,0.1102813234421443,0,6,30,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,observed_year8,10.212178327612055,-0.8159540166023758
borough_30__age_8,30,8,75-84,0.0,True,borough_age,9,1,0.0,0,6,30,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,observed_year8,9.48868454726346,9.48868454726346
borough_30__age_9,30,9,85+,0.0,True,borough_age,9,1,0.0,0,6,30,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,observed_year8,3.088179631589636,3.088179631589636
borough_35__age_2,35,2,16-24,0.1329437810320942,True,borough_age,9,1,0.1329437810320942,0,6,35,16-24,Gradient Boosting,0.15685178274018832,0.15685178274018832,False,observed_year8,15.685178274018833,2.3908001708094124
borough_35__age_3,35,3,25-34,0.1199166965134612,True,borough_age,9,1,0.1199166965134612,0,6,35,25-34,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,observed_year8,11.20653998466945,-0.7851296666766705
borough_35__age_4,35,4,35-44,0.1747605590951717,True,borough_age,9,1,0.1747605590951717,0,6,35,35-44,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,observed_year8,11.20653998466945,-6.269515924847722
borough_35__age_5,35,5,45-54,0.1348480143636899,True,borough_age,9,1,0.1348480143636899,0,6,35,45-54,Gradient Boosting,0.13210126222298468,0.13210126222298468,False,observed_year8,13.210126222298468,-0.27467521407052164
borough_35__age_6,35,6,55-64,0.0630826112710657,True,borough_age,9,1,0.0630826112710657,0,6,35,55-64,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,observed_year8,11.20653998466945,4.89827885756288
borough_35__age_7,35,7,65-74,0.1554150669857758,True,borough_age,9,1,0.1554150669857758,0,6,35,65-74,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,observed_year8,11.20653998466945,-4.334966713908132
borough_35__age_8,35,8,75-84,0.1911425029081757,True,borough_age,9,1,0.1911425029081757,0,6,35,75-84,Gradient Boosting,0.11160850103972228,0.11160850103972228,False,observed_year8,11.160850103972228,-7.953400186845341
borough_35__age_9,35,9,85+,0.0,True,borough_age,9,1,0.0,0,6,35,85+,Gradient Boosting,0.04082541288647035,0.04082541288647035,False,observed_year8,4.082541288647034,4.082541288647034
borough_44__age_2,44,2,16-24,0.138991032966824,True,borough_age,9,1,0.138991032966824,0,6,44,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,observed_year8,14.690816616961424,0.791713320279025
