year,LA_2023,age_group_code,age_group,active_minus_inactive_pp,active_minus_inactive_lower_90_pp,active_minus_inactive_upper_90_pp,fairly_active_minus_inactive_pp,fairly_active_minus_inactive_lower_90_pp,fairly_active_minus_inactive_upper_90_pp
12,78,6,55-64,4.61514070133682,-25.274606645107266,23.94263200461864,0.0,-33.15281480550766,34.64324876666064
12,78,7,65-74,6.392871250355464,-19.75893683731556,27.320770919322968,1.0518469034744682,-31.252471059560776,49.02609467506407
12,78,8,75-84,3.0010152336391203,-33.86216104030609,36.36284559965134,-0.5578543732231073,-42.310545295476906,40.0386868417263
12,78,9,85+,1.102037728548573,-36.27293646335602,39.69304174184794,0.33969743314291173,-36.97270780801773,35.409651547670315
12,8,2,16-24,7.4325209569799915,-11.127136461436749,24.81060199439525,-0.07947222997864434,-21.747589334845543,38.49656283855435
12,8,3,25-34,2.4101280804071963,-16.169528290629387,21.30626723170279,0.0,-20.800416842103004,23.81929144263267
12,8,4,35-44,4.3175914676307245,-13.38920347392559,22.221350222825993,0.0,-20.24353057146072,23.293876573443402
12,8,5,45-54,6.786808251063718,-10.779969431459904,26.04978755116462,0.0,-21.115267723798752,25.16961395740508
12,8,6,55-64,4.61514070133682,-17.447486892342567,25.901863276958466,0.0,-27.514639347791668,36.14251360297202
12,8,7,65-74,6.093359143214168,-28.700304329395287,38.33833932876587,0.7523347963331761,-35.96739247441292,41.047325879335396
12,8,8,75-84,3.0010152336391203,-34.35031071305275,45.168402940034774,-0.5578543732231052,-40.357191413640976,39.84973415732377
12,8,9,85+,1.102037728548573,-41.50515124201774,43.87364506721493,0.3396974331429131,-39.79747027158737,48.77803787589073
12,91,2,16-24,7.432520956979991,-17.934638857841488,28.348733186721798,-0.07947222997864434,-30.05990982055664,33.00477594137191
12,91,3,25-34,2.4101280804071963,-23.81856456398964,21.674307063221928,0.0,-31.60384401679039,39.923271834850304
12,91,4,35-44,4.3175914676307245,-15.52474163472652,21.64894014596937,0.0,-22.6358912140131,35.583143532276125
12,91,5,45-54,6.786808251063717,-9.620255827903748,23.08432258665561,0.0,-22.923184856772423,36.34531483054161
12,91,6,55-64,4.61514070133682,-20.000149235129356,23.673664852976785,0.0,-27.097627073526382,36.4142996072769
12,91,7,65-74,6.392871250355464,-21.655121594667435,24.989321529865236,1.0518469034744682,-31.05140060186386,43.213409483432756
12,91,8,75-84,3.0010152336391203,-34.64770793914795,43.23863297700876,-0.5578543732231073,-40.92604726552963,39.59469422698018
12,91,9,85+,1.102037728548573,-37.71426394581795,42.64707237482068,0.33969743314291173,-37.749981731176376,40.81274449825284
12,9,2,16-24,7.432520956979991,-34.400750398635864,28.977128714323037,-0.07947222997864434,-42.15842753648757,42.639686018228524
12,9,3,25-34,2.4101280804071963,-27.31373324990273,23.082828819751736,0.0,-32.182447761297226,37.81732529401772
12,9,4,35-44,4.3175914676307245,-22.91690409183502,24.661192372441285,0.0,-32.16024830937385,50.37381052970882
12,9,5,45-54,6.786808251063717,-19.680399745702744,28.413468599319447,0.0,-31.265916526317593,40.72409301996226
12,9,6,55-64,4.61514070133682,-23.340332061052322,24.82899725437164,0.0,-32.60334774851798,37.653863131999934
12,9,7,65-74,6.392871250355464,-37.08745643496513,28.703624904155728,1.0518469034744682,-42.53290966153145,42.03146860003471
12,9,8,75-84,3.0010152336391203,-37.67140537500381,35.81206038594245,-0.5578543732231073,-44.600804001092904,38.09171944856636
12,9,9,85+,1.102037728548573,-40.172476172447205,43.18009346723556,0.33969743314291173,-39.962196052074425,34.03976574540136
13,107,2,16-24,7.432520956979991,-16.433690041303635,28.993042260408362,-0.07947222997864434,-31.129687726497647,36.58623307943344
13,107,3,25-34,2.4101280804071963,-24.416797831654545,20.6371109187603,0.0,-28.830236494541168,27.939047217369072
13,107,4,35-44,4.3175914676307245,-10.304882302880285,21.076082512736317,0.0,-19.702845737338066,25.437637269496882
13,107,5,45-54,6.786808251063717,-18.238701894879338,27.438709288835522,0.0,-30.69216519594192,39.18865904211993
13,107,6,55-64,4.61514070133682,-21.881652772426605,24.109628200530988,0.0,-30.370759367942814,38.43851253390311
13,107,7,65-74,6.392871250355464,-27.12062418460846,28.515350818634033,1.0518469034744682,-38.585063964128494,43.65228816866875
13,107,8,75-84,3.0010152336391203,-43.29168707132339,47.59406030178058,-0.5578543732231073,-46.324440240859985,43.22301968932148
13,107,9,85+,1.102037728548573,-41.11885368824005,40.98427325487137,0.33969743314291173,-42.89042502641678,36.53675794601437
13,109,2,16-24,6.5052566103232765,-31.13501474261284,28.44008490443228,-0.07947222997864434,-41.46088823676109,42.39070206880569
13,109,3,25-34,1.4828637337504862,-21.028309166431427,22.216695547103882,0.0,-30.256513655185696,57.960053384303976
13,109,4,35-44,3.390327120974014,-19.136102274060246,21.803267896175356,0.0,-31.89322993159294,33.50973024964331
13,109,5,45-54,5.859543904407002,-30.694053173065182,28.57968375086784,0.0,-42.135621160268784,42.53147587180132
13,109,6,55-64,3.68787635468011,-23.07907111942768,22.88924068212509,0.0,-31.320698112249374,39.58023071289061
13,109,7,65-74,5.465606903698745,-20.424964725971222,26.816662549972527,1.0518469034744669,-32.237006425857544,40.39859324693674
13,109,8,75-84,1.8712961688942056,-38.99960994720459,42.049370706081376,-0.5578543732231052,-45.28922200202941,41.53449848294258
13,109,9,85+,0.7951380748074006,-36.52262553572655,40.64695999026296,0.03279777940173936,-36.906495541334145,42.790168076753616
13,112,2,16-24,7.432520956979991,-33.61033409833908,28.925808519124978,-0.07947222997864434,-44.40103471279144,47.32847347855558
13,112,3,25-34,2.4101280804071963,-24.606354162096977,20.206354483962034,0.0,-33.35408449172973,41.95711627602577
13,112,4,35-44,4.3175914676307245,-23.785712867975235,26.934217512607567,0.0,-32.62690976262092,39.927101582288685
13,112,5,45-54,6.872930311812694,-18.159233182668686,25.979586988687515,0.0,-29.781302958726886,43.14700230956075
13,112,6,55-64,4.61514070133682,-22.325141355395317,23.57317253947258,0.0,-31.060116291046143,38.353750556707375
13,112,7,65-74,6.392871250355464,-28.704810142517083,27.902981638908386,1.0518469034744682,-39.31527316570282,46.73112332820892
13,112,8,75-84,3.0010152336391203,-35.17310872673988,36.22352585196494,-0.5578543732231087,-40.92178851366043,39.2361794412136
13,112,9,85+,1.1020377285485736,-41.53524190187454,44.66210901737213,0.33969743314291245,-35.227234810590744,28.634825944900484
13,114,2,16-24,7.432520956979991,-19.966026470065117,28.029321432113623,-0.07947222997864434,-31.82901874184608,41.85873433947559
13,114,3,25-34,2.4101280804071963,-26.746734678745266,20.218051746487617,0.0,-33.00420805811882,37.63121142983435
13,114,4,35-44,4.3175914676307245,-18.690636456012726,23.572662770748135,0.0,-23.39888170361519,27.93340042233462
13,114,5,45-54,6.786808251063717,-20.984816551208496,28.5278660058975,0.0,-32.80170112848282,32.87201777100561
13,114,6,55-64,4.61514070133682,-31.177378743886948,26.66112482547759,0.0,-43.06602984666824,38.73504355549811
13,114,7,65-74,6.392871250355464,-23.128055185079575,27.63450235128402,1.0518469034744682,-30.137556046247482,40.968372672796235
13,114,8,75-84,3.0010152336391203,-26.570483446121212,46.25298395752904,-0.5578543732231073,-31.89734920859337,43.39287623763079
13,114,9,85+,1.102037728548573,-40.02219900488853,44.53586623072624,0.33969743314291173,-42.860601395368576,38.494133949279785
13,117,2,16-24,7.432520956979991,-27.356280386447906,29.498784095048887,-0.07947222997864434,-40.41923984885216,38.534940630197475
13,117,3,25-34,2.4101280804071963,-25.841873437166214,22.146929278969747,0.0,-32.274019718170166,43.65828365087492
13,117,4,35-44,4.3175914676307245,-11.282834038138388,20.923770666122437,0.0,-19.33496691286564,26.7068976163864
13,117,5,45-54,6.786808251063717,-11.625555679202078,25.17447650432585,0.0,-21.037630438804626,44.78130534291262
13,117,6,55-64,4.61514070133682,-21.3673298060894,24.461778700351715,0.0,-30.036189705133438,42.73286387324325
13,117,7,65-74,6.392871250355464,-21.141059026122093,27.964155524969097,1.0518469034744682,-31.327936947345737,34.17285472154612
13,117,8,75-84,3.0010152336391203,-32.99718230962753,34.929186403751366,-0.5578543732231073,-38.880866914987564,43.50823134183876
13,117,9,85+,1.102037728548573,-41.458876729011536,38.623090088367455,0.33969743314291173,-40.83139792084693,39.316418766975374
13,122,2,16-24,7.432520956979991,-32.306339144706726,29.392194449901577,-0.07947222997864434,-39.0093857049942,42.80548810958857
13,122,3,25-34,2.4101280804071963,-16.517295986413956,20.691745430231077,0.0,-20.163121074438095,38.08268398046488
13,122,4,35-44,4.3175914676307245,-22.756212279200554,22.68670037388801,0.0,-29.202826172113415,37.53510236740109
13,122,5,45-54,6.786808251063717,-26.260075867176052,29.3452464044094,0.0,-36.91095516085625,42.27972894906994
13,122,6,55-64,4.61514070133682,-22.36215703189373,25.099952220916734,0.0,-32.05235555768013,43.55841815471648
13,122,7,65-74,6.392871250355464,-18.78527872264385,26.596060246229165,1.0518469034744682,-29.876127541065216,39.28908362984657
13,122,8,75-84,3.0010152336391203,-32.7461351454258,37.61035665869713,-0.5578543732231073,-38.42235416173935,40.71595773100852
13,122,9,85+,1.102037728548573,-42.00241029262543,43.406053930521,0.33969743314291173,-43.00235807895659,43.83282393217081
13,126,2,16-24,7.432520956979991,-30.8335942029953,29.580825269222256,-0.07947222997864434,-40.37235960364342,43.35390731692313
13,126,3,25-34,2.4101280804071963,-19.342021346092224,18.65908525884151,0.0,-22.924348115921017,31.375833898782723
13,126,4,35-44,4.3175914676307245,-13.760233670473099,21.908757686614987,0.0,-21.528904512524605,26.74127548933028
13,126,5,45-54,6.786808251063717,-19.463597983121872,28.008347153663614,0.0,-28.925336003303524,28.90822470188141
13,126,6,55-64,4.61514070133682,-20.06900690495968,25.587572157382954,0.0,-27.5864166021347,36.150840967893586
13,126,7,65-74,6.392871250355464,-20.006014555692673,27.733805626630776,1.0518469034744682,-29.909188598394394,41.01057827472675
13,126,8,75-84,3.0010152336391203,-36.331444680690765,34.65111374855038,-0.5578543732231073,-43.70242819190025,41.4039334654808
13,126,9,85+,1.102037728548573,-41.24248042702675,35.64461871981617,0.33969743314291173,-40.763970613479614,39.750560075044575
13,129,2,16-24,7.432520956979991,-21.059563010931015,28.19363713264465,-0.07947222997864434,-32.52087250351906,39.883072227239566
13,129,3,25-34,2.4101280804071963,-27.18516200780868,23.417129218578317,0.0,-31.558532416820523,41.28401026129722
13,129,4,35-44,4.3175914676307245,-11.701684482395649,22.29267217218876,0.0,-19.8160969465971,23.191199600696525
13,129,5,45-54,6.786808251063717,-11.761390641331673,24.943696707487103,0.0,-23.089038282632828,36.101625561714165
13,129,6,55-64,4.61514070133682,-23.78582268953323,23.21314729750156,0.0,-32.924427539110184,35.92032253742208
13,129,7,65-74,6.392871250355464,-19.319918677210808,24.6905218809843,1.0518469034744682,-30.61605542898178,36.222441941499696
13,129,8,75-84,3.0010152336391203,-32.73817047476768,44.608010202646184,-0.5578543732231073,-36.40125647187233,39.80813503265379
13,129,9,85+,1.102037728548573,-41.510044634342194,45.09933859109876,0.33969743314291173,-41.735073626041405,41.368110328912735
13,135,2,16-24,7.323755291178662,-25.330301821231842,30.57090237736702,-0.07947222997864434,-39.764897376298904,38.133384436368914
13,135,3,25-34,2.4101280804071963,-21.955060586333275,23.74940864741802,0.0,-33.24770241975784,38.16633075475686
13,135,4,35-44,4.3175914676307245,-17.364569455385208,22.50425584614276,0.0,-25.009398981928825,32.045404464006396
13,135,5,45-54,6.6780425852623875,-21.60845324397087,29.687163531780243,0.0,-36.74199268221855,43.9244444668293
13,135,6,55-64,4.61514070133682,-19.501646384596825,24.19931821525097,0.0,-28.84566053748131,43.23875188827513
13,135,7,65-74,5.874203285877462,-27.100505232810974,27.80256524682045,0.7523347963331761,-37.68016368150711,42.60712906718251
13,135,8,75-84,3.0010152336391203,-40.91961398720741,44.921328574419015,-0.5578543732231038,-43.98550316691398,42.886096239089966
13,135,9,85+,1.1020377285485736,-38.00117254257202,41.12031430006025,0.3396974331429131,-39.911672472953796,39.0144969522953
13,136,2,16-24,7.432520956979991,-33.79332497715949,27.606294751167294,-0.07947222997864434,-44.82828766107559,37.07209452986717
13,136,3,25-34,2.4101280804071963,-22.348516285419464,23.238286972045884,0.0,-29.17480394244194,34.3186092376709
13,136,4,35-44,4.3175914676307245,-21.62920579314232,25.082551240921013,0.0,-28.693351000547406,29.103959053754807
13,136,5,45-54,6.786808251063717,-19.976158291101452,26.824527233839028,0.0,-32.592313438653946,41.16739749908442
13,136,6,55-64,4.61514070133682,-21.563196182250977,24.320939332246777,0.0,-31.30385085940361,37.72793591022487
13,136,7,65-74,6.392871250355464,-18.83276015520096,26.656182557344422,1.0518469034744682,-31.215210855007168,41.50313779711722
13,136,8,75-84,3.0010152336391203,-39.42576929926872,36.613791882991784,-0.5578543732231073,-46.57984346151351,38.832463622093194
13,136,9,85+,1.102037728548573,-44.02422845363617,40.88158935308446,0.33969743314291173,-43.52996051311492,39.316418766975374
13,139,2,16-24,7.432520956979991,-29.995431005954742,29.09666895866394,-0.07947222997864434,-41.078814417123795,40.188252627849565
13,139,3,25-34,2.4101280804071963,-35.7952518761158,25.581434518098824,0.0,-40.986345410346985,39.373277276754344
13,139,4,35-44,4.3175914676307245,-21.651528105139732,24.534923583269116,0.0,-28.460834324359897,30.17258942127222
13,139,5,45-54,6.786808251063717,-16.24568052589893,26.59584254026413,0.0,-30.212360620498657,35.62171503901479
13,139,6,55-64,4.61514070133682,-31.675284206867214,24.85202446579931,0.0,-41.50079920887947,36.416981667280155
13,139,7,65-74,6.392871250355464,-27.025294601917267,28.866206258535378,1.0518469034744682,-40.07196679711342,43.05833816528318
13,139,8,75-84,3.0010152336391203,-35.40847331285477,37.90966272354126,-0.5578543732231073,-40.75724631547928,36.3359130918979
13,139,9,85+,1.102037728548573,-40.63525900244713,43.945448100566836,0.33969743314291173,-38.944074511528015,37.81895041465759
13,142,2,16-24,7.432520956979991,-19.80573520064354,27.10308521986008,-0.07947222997864434,-30.69580405950546,31.740561425685854
13,142,3,25-34,2.4101280804071963,-22.245261892676353,22.480668798089017,0.0,-30.60124114155769,36.0222667455673
13,142,4,35-44,4.3175914676307245,-21.944611370563504,23.143370449543,0.0,-28.843667507171627,31.6172307729721
13,142,5,45-54,6.786808251063717,-22.070530131459233,27.209109216928457,0.0,-32.07457333803177,40.084418803453424
13,142,6,55-64,4.61514070133682,-27.827082276344296,27.130443751811978,0.0,-39.10638481378555,36.29749774932858
13,142,7,65-74,6.392871250355464,-28.05194437503814,27.89064645767212,1.0518469034744682,-39.83266681432724,47.46080517768855
13,142,8,75-84,3.0010152336391203,-42.10290461778641,40.77039644122121,-0.5578543732231073,-43.841609060764306,46.27698674798003
13,142,9,85+,1.102037728548573,-38.76347824931145,43.99459764361378,0.33969743314291173,-36.40143230557442,42.441024035215335
13,147,2,16-24,7.432520956979991,-31.288555562496185,40.52515774965285,-0.07947222997864434,-39.890552908182144,50.455247163772555
13,147,3,25-34,2.4101280804071963,-21.068475171923637,20.105916410684586,0.0,-31.731844395399094,40.464909225702264
13,147,4,35-44,4.3175914676307245,-20.512289479374886,22.042779773473736,0.0,-28.22775304317474,28.922916352748846
13,147,5,45-54,6.786808251063717,-20.422679781913757,26.39747157692909,0.0,-33.079408407211304,36.29988804459568
13,147,6,55-64,4.61514070133682,-24.282623603940007,24.443933069705963,0.0,-32.2902500629425,38.41752767562861
13,147,7,65-74,6.392871250355464,-31.328744739294052,36.85782313346859,1.0518469034744682,-41.5342116355896,47.58871793746947
13,147,8,75-84,3.0010152336391203,-34.983269572257996,41.6811810433864,-0.5578543732231073,-40.98211467266083,50.35899192094793
13,147,9,85+,1.102037728548573,-40.39348378777503,44.54581648111343,0.33969743314291173,-40.33886179327965,30.111774653196242
13,160,2,16-24,7.432520956979991,-29.31021749973297,29.071737229824063,-0.07947222997864434,-39.98401179909706,40.82806527614593
13,160,3,25-34,2.4101280804071963,-21.61664992570877,19.959177747368805,0.0,-32.62285187840462,41.64187297224995
13,160,4,35-44,4.3175914676307245,-23.708366379141808,23.138230144977562,0.0,-33.574858009815216,36.153586655855115
13,160,5,45-54,6.786808251063717,-18.785315677523613,26.63805365562439,0.0,-32.96663925051689,36.0686500370502
13,160,6,55-64,4.61514070133682,-21.882840767502785,23.993830010294914,0.0,-31.977963894605637,40.991524457931476
13,160,7,65-74,6.392871250355464,-23.887263536453247,25.676995217800137,1.0518469034744682,-33.14591482281685,43.100861757993655
13,160,8,75-84,3.0010152336391203,-34.081374406814575,35.44425457715988,-0.5578543732231073,-41.61628007888794,34.578558057546566
