series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,historical_observed_years,historical_effective_n_median,historical_small_cell_share,initial_year8_lag_observed,historical_reliability_band,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,raw_predicted_rate,predicted_rate,was_clipped,lag_source,model
borough_160__age_5__activity_1,160,5,45-54,1,fairly_active,0.1903571325488738,6,3.8223993639692333,1.0,True,below_5,9,1,0.1903571325488738,0,6,160,45-54__fairly_active,0.0915649396852996,0.0915649396852996,False,observed_year8,Random Forest
borough_160__age_5__activity_2,160,5,45-54,2,active,0.1353862774376448,6,31.429882464470012,0.3333333333333333,True,30_or_above,9,1,0.1353862774376448,0,6,160,45-54__active,0.15464351279923996,0.15464351279923996,False,observed_year8,Random Forest
borough_160__age_6__activity_0,160,6,55-64,0,inactive,0.3884664180097635,6,7.249941498849806,1.0,True,5_to_below_10,9,1,0.3884664180097635,0,6,160,55-64__inactive,0.07904355914532724,0.07904355914532724,False,observed_year8,Random Forest
borough_160__age_6__activity_1,160,6,55-64,1,fairly_active,0.1697265965725869,6,3.148495824884671,1.0,True,below_5,9,1,0.1697265965725869,0,6,160,55-64__fairly_active,0.09246337439788423,0.09246337439788423,False,observed_year8,Random Forest
borough_160__age_6__activity_2,160,6,55-64,2,active,0.1463207118070008,6,23.065819327142147,0.3333333333333333,True,10_to_below_30,9,1,0.1463207118070008,0,6,160,55-64__active,0.12366137684193347,0.12366137684193347,False,observed_year8,Random Forest
borough_160__age_7__activity_0,160,7,65-74,0,inactive,0.0,6,5.487367335162151,1.0,True,5_to_below_10,9,1,0.0,0,6,160,65-74__inactive,0.04969640963701345,0.04969640963701345,False,observed_year8,Random Forest
borough_160__age_7__activity_1,160,7,65-74,1,fairly_active,0.0,5,3.6526114324572454,1.0,True,below_5,9,1,0.0,0,6,160,65-74__fairly_active,0.07477393691453253,0.07477393691453253,False,observed_year8,Random Forest
borough_160__age_7__activity_2,160,7,65-74,2,active,0.2240578509272759,6,16.073826948543832,1.0,True,10_to_below_30,9,1,0.2240578509272759,0,6,160,65-74__active,0.12850025360437972,0.12850025360437972,False,observed_year8,Random Forest
borough_160__age_8__activity_0,160,8,75-84,0,inactive,0.2248362304101396,6,2.9746029024741665,1.0,True,below_5,9,1,0.2248362304101396,0,6,160,75-84__inactive,0.09427308449498964,0.09427308449498964,False,observed_year8,Random Forest
borough_160__age_8__activity_1,160,8,75-84,1,fairly_active,,4,1.0,1.0,False,below_5,9,1,,1,6,160,75-84__fairly_active,0.053886677310837516,0.053886677310837516,False,missing_year8,Random Forest
borough_160__age_8__activity_2,160,8,75-84,2,active,0.2837850152765523,6,5.529237179543251,1.0,True,5_to_below_10,9,1,0.2837850152765523,0,6,160,75-84__active,0.12984750677426798,0.12984750677426798,False,observed_year8,Random Forest
borough_160__age_9__activity_0,160,9,85+,0,inactive,,2,1.922885470273877,1.0,False,below_5,9,1,,1,6,160,85+__inactive,0.06050774734780278,0.06050774734780278,False,missing_year8,Random Forest
borough_160__age_9__activity_1,160,9,85+,1,fairly_active,0.0,2,1.0,1.0,True,below_5,9,1,0.0,0,6,160,85+__fairly_active,0.07643774111512744,0.07643774111512744,False,observed_year8,Random Forest
borough_160__age_9__activity_2,160,9,85+,2,active,0.0,4,1.0,1.0,True,below_5,9,1,0.0,0,6,160,85+__active,0.08471853768691742,0.08471853768691742,False,observed_year8,Random Forest
borough_171__age_2__activity_0,171,2,16-24,0,inactive,0.1662262491384715,6,10.480029710831555,1.0,True,10_to_below_30,9,1,0.1662262491384715,0,6,171,16-24__inactive,0.10216868257296628,0.10216868257296628,False,observed_year8,Random Forest
borough_171__age_2__activity_1,171,2,16-24,1,fairly_active,0.0,5,4.8818370554137775,1.0,True,below_5,9,1,0.0,0,6,171,16-24__fairly_active,0.0991004865317735,0.0991004865317735,False,observed_year8,Random Forest
borough_171__age_2__activity_2,171,2,16-24,2,active,0.1173072156930053,6,18.56827078456962,0.5,True,10_to_below_30,9,1,0.1173072156930053,0,6,171,16-24__active,0.1687619669772706,0.1687619669772706,False,observed_year8,Random Forest
borough_171__age_3__activity_0,171,3,25-34,0,inactive,0.1812964132786578,6,18.770142206293276,0.5,True,10_to_below_30,9,1,0.1812964132786578,0,6,171,25-34__inactive,0.07972562203834223,0.07972562203834223,False,observed_year8,Random Forest
borough_171__age_3__activity_1,171,3,25-34,1,fairly_active,0.2997540177962336,6,6.674528199154445,1.0,True,5_to_below_10,9,1,0.2997540177962336,0,6,171,25-34__fairly_active,0.08729310591200379,0.08729310591200379,False,observed_year8,Random Forest
borough_171__age_3__activity_2,171,3,25-34,2,active,0.0841459481090491,6,38.329544808612276,0.0,True,30_or_above,9,1,0.0841459481090491,0,6,171,25-34__active,0.10864388003390443,0.10864388003390443,False,observed_year8,Random Forest
borough_171__age_4__activity_0,171,4,35-44,0,inactive,0.1035664458171293,6,18.251268872764065,0.6666666666666666,True,10_to_below_30,9,1,0.1035664458171293,0,6,171,35-44__inactive,0.07741142751728494,0.07741142751728494,False,observed_year8,Random Forest
borough_171__age_4__activity_1,171,4,35-44,1,fairly_active,0.0,6,6.33271293306098,1.0,True,5_to_below_10,9,1,0.0,0,6,171,35-44__fairly_active,0.09078026363278952,0.09078026363278952,False,observed_year8,Random Forest
borough_171__age_4__activity_2,171,4,35-44,2,active,0.1804026507954252,6,36.19860631784315,0.3333333333333333,True,30_or_above,9,1,0.1804026507954252,0,6,171,35-44__active,0.12009679242048862,0.12009679242048862,False,observed_year8,Random Forest
borough_171__age_5__activity_0,171,5,45-54,0,inactive,0.0250352610073407,6,9.00055278605485,1.0,True,5_to_below_10,9,1,0.0250352610073407,0,6,171,45-54__inactive,0.06680045603377115,0.06680045603377115,False,observed_year8,Random Forest
borough_171__age_5__activity_1,171,5,45-54,1,fairly_active,0.1708273880369651,6,3.740341023753227,1.0,True,below_5,9,1,0.1708273880369651,0,6,171,45-54__fairly_active,0.088634988072087,0.088634988072087,False,observed_year8,Random Forest
borough_171__age_5__activity_2,171,5,45-54,2,active,0.1770370252675507,6,17.651195515077188,0.3333333333333333,True,10_to_below_30,9,1,0.1770370252675507,0,6,171,45-54__active,0.15502599884806653,0.15502599884806653,False,observed_year8,Random Forest
borough_171__age_6__activity_0,171,6,55-64,0,inactive,0.0,6,5.289029782349211,1.0,True,5_to_below_10,9,1,0.0,0,6,171,55-64__inactive,0.06738718265159167,0.06738718265159167,False,observed_year8,Random Forest
borough_171__age_6__activity_1,171,6,55-64,1,fairly_active,0.0,6,2.577109899085269,1.0,True,below_5,9,1,0.0,0,6,171,55-64__fairly_active,0.08189536799187022,0.08189536799187022,False,observed_year8,Random Forest
borough_171__age_6__activity_2,171,6,55-64,2,active,0.2621774103284642,6,8.763212527567386,1.0,True,5_to_below_10,9,1,0.2621774103284642,0,6,171,55-64__active,0.1214550379564414,0.1214550379564414,False,observed_year8,Random Forest
borough_171__age_7__activity_0,171,7,65-74,0,inactive,0.0,6,2.9381748849076756,1.0,True,below_5,9,1,0.0,0,6,171,65-74__inactive,0.05445444206141424,0.05445444206141424,False,observed_year8,Random Forest
borough_171__age_7__activity_1,171,7,65-74,1,fairly_active,0.0,2,2.135325753103142,1.0,True,below_5,9,1,0.0,0,6,171,65-74__fairly_active,0.08117956595782676,0.08117956595782676,False,observed_year8,Random Forest
borough_171__age_7__activity_2,171,7,65-74,2,active,0.3241138532718253,6,4.549055944758989,1.0,True,below_5,9,1,0.3241138532718253,0,6,171,65-74__active,0.11857256719897456,0.11857256719897456,False,observed_year8,Random Forest
borough_171__age_8__activity_0,171,8,75-84,0,inactive,1.0,4,1.0,1.0,True,below_5,9,1,1.0,0,6,171,75-84__inactive,0.08513627626827493,0.08513627626827493,False,observed_year8,Random Forest
borough_171__age_8__activity_1,171,8,75-84,1,fairly_active,,3,1.0,1.0,False,below_5,9,1,,1,6,171,75-84__fairly_active,0.059499280338263336,0.059499280338263336,False,missing_year8,Random Forest
borough_171__age_8__activity_2,171,8,75-84,2,active,0.0979590851535888,4,2.0814829756981466,1.0,True,below_5,9,1,0.0979590851535888,0,6,171,75-84__active,0.13017454558607106,0.13017454558607106,False,observed_year8,Random Forest
borough_171__age_9__activity_0,171,9,85+,0,inactive,0.0,5,1.0,1.0,True,below_5,9,1,0.0,0,6,171,85+__inactive,0.07748660044183187,0.07748660044183187,False,observed_year8,Random Forest
borough_171__age_9__activity_1,171,9,85+,1,fairly_active,,0,,,False,unknown,9,1,,1,6,171,85+__fairly_active,0.06775773100000429,0.06775773100000429,False,missing_year8,Random Forest
borough_171__age_9__activity_2,171,9,85+,2,active,,0,,,False,unknown,9,1,,1,6,171,85+__active,0.08135189356039285,0.08135189356039285,False,missing_year8,Random Forest
borough_17__age_2__activity_0,17,2,16-24,0,inactive,0.0,6,3.127545316608109,1.0,True,below_5,9,1,0.0,0,6,17,16-24__inactive,0.1133679188889401,0.1133679188889401,False,observed_year8,Random Forest
borough_17__age_2__activity_1,17,2,16-24,1,fairly_active,0.0,6,1.1087642840345033,1.0,True,below_5,9,1,0.0,0,6,17,16-24__fairly_active,0.1013858252458472,0.1013858252458472,False,observed_year8,Random Forest
borough_17__age_2__activity_2,17,2,16-24,2,active,0.1829673482123297,6,8.406826394908574,1.0,True,5_to_below_10,9,1,0.1829673482123297,0,6,17,16-24__active,0.1674587344391895,0.1674587344391895,False,observed_year8,Random Forest
borough_17__age_3__activity_0,17,3,25-34,0,inactive,0.3135486650946501,6,6.251690783688324,1.0,True,5_to_below_10,9,1,0.3135486650946501,0,6,17,25-34__inactive,0.07508329730128509,0.07508329730128509,False,observed_year8,Random Forest
borough_17__age_3__activity_1,17,3,25-34,1,fairly_active,0.0,6,3.4659930172758844,1.0,True,below_5,9,1,0.0,0,6,17,25-34__fairly_active,0.08527644034550247,0.08527644034550247,False,observed_year8,Random Forest
borough_17__age_3__activity_2,17,3,25-34,2,active,0.0199282169657373,6,18.795516814683733,0.3333333333333333,True,10_to_below_30,9,1,0.0199282169657373,0,6,17,25-34__active,0.0935894970571571,0.0935894970571571,False,observed_year8,Random Forest
borough_17__age_4__activity_0,17,4,35-44,0,inactive,0.1121393709940843,6,11.909378887184381,1.0,True,10_to_below_30,9,1,0.1121393709940843,0,6,17,35-44__inactive,0.07891904315442969,0.07891904315442969,False,observed_year8,Random Forest
borough_17__age_4__activity_1,17,4,35-44,1,fairly_active,0.1246508996987372,6,5.1227710408464295,1.0,True,5_to_below_10,9,1,0.1246508996987372,0,6,17,35-44__fairly_active,0.08344266943704653,0.08344266943704653,False,observed_year8,Random Forest
borough_17__age_4__activity_2,17,4,35-44,2,active,0.1310264161329628,6,32.16561235669287,0.16666666666666666,True,30_or_above,9,1,0.1310264161329628,0,6,17,35-44__active,0.11964473233521603,0.11964473233521603,False,observed_year8,Random Forest
borough_17__age_5__activity_0,17,5,45-54,0,inactive,0.0223087552584688,6,8.896574694321108,1.0,True,5_to_below_10,9,1,0.0223087552584688,0,6,17,45-54__inactive,0.06991070110351882,0.06991070110351882,False,observed_year8,Random Forest
borough_17__age_5__activity_1,17,5,45-54,1,fairly_active,0.0,6,4.376434034409261,1.0,True,below_5,9,1,0.0,0,6,17,45-54__fairly_active,0.09814689613434015,0.09814689613434015,False,observed_year8,Random Forest
borough_17__age_5__activity_2,17,5,45-54,2,active,0.1208366615020671,6,27.610511921678736,0.3333333333333333,True,10_to_below_30,9,1,0.1208366615020671,0,6,17,45-54__active,0.15470316083869926,0.15470316083869926,False,observed_year8,Random Forest
borough_17__age_6__activity_0,17,6,55-64,0,inactive,0.0616375333901013,6,9.035702232509678,1.0,True,5_to_below_10,9,1,0.0616375333901013,0,6,17,55-64__inactive,0.08986587964284935,0.08986587964284935,False,observed_year8,Random Forest
borough_17__age_6__activity_1,17,6,55-64,1,fairly_active,0.0,6,3.7073897121407975,1.0,True,below_5,9,1,0.0,0,6,17,55-64__fairly_active,0.08508683493791747,0.08508683493791747,False,observed_year8,Random Forest
borough_17__age_6__activity_2,17,6,55-64,2,active,0.1910924596945202,6,16.946176357188694,0.5,True,10_to_below_30,9,1,0.1910924596945202,0,6,17,55-64__active,0.124621675008995,0.124621675008995,False,observed_year8,Random Forest
borough_17__age_7__activity_0,17,7,65-74,0,inactive,0.1503431009193302,6,7.629121629251702,1.0,True,5_to_below_10,9,1,0.1503431009193302,0,6,17,65-74__inactive,0.07157245986556518,0.07157245986556518,False,observed_year8,Random Forest
borough_17__age_7__activity_1,17,7,65-74,1,fairly_active,0.0,5,2.980479169076508,1.0,True,below_5,9,1,0.0,0,6,17,65-74__fairly_active,0.0847245469493702,0.0847245469493702,False,observed_year8,Random Forest
borough_17__age_7__activity_2,17,7,65-74,2,active,0.2013349299913039,6,14.614482611189498,0.8333333333333334,True,10_to_below_30,9,1,0.2013349299913039,0,6,17,65-74__active,0.1289861984739166,0.1289861984739166,False,observed_year8,Random Forest
borough_17__age_8__activity_0,17,8,75-84,0,inactive,0.155170884171074,5,2.9986906032594924,1.0,True,below_5,9,1,0.155170884171074,0,6,17,75-84__inactive,0.08924864224604578,0.08924864224604578,False,observed_year8,Random Forest
borough_17__age_8__activity_1,17,8,75-84,1,fairly_active,0.6488033880319137,3,2.0565767574168192,1.0,True,below_5,9,1,0.6488033880319137,0,6,17,75-84__fairly_active,0.0856107821505005,0.0856107821505005,False,observed_year8,Random Forest
borough_17__age_8__activity_2,17,8,75-84,2,active,0.0928353185716877,6,5.078439318435358,1.0,True,5_to_below_10,9,1,0.0928353185716877,0,6,17,75-84__active,0.1294120647880358,0.1294120647880358,False,observed_year8,Random Forest
borough_17__age_9__activity_0,17,9,85+,0,inactive,,3,2.8612601553003563,1.0,False,below_5,9,1,,1,6,17,85+__inactive,0.07574177246777944,0.07574177246777944,False,missing_year8,Random Forest
borough_17__age_9__activity_1,17,9,85+,1,fairly_active,0.0,3,1.0,1.0,True,below_5,9,1,0.0,0,6,17,85+__fairly_active,0.08661729346722666,0.08661729346722666,False,observed_year8,Random Forest
borough_17__age_9__activity_2,17,9,85+,2,active,0.0,5,1.0,1.0,True,below_5,9,1,0.0,0,6,17,85+__active,0.09225393950064951,0.09225393950064951,False,observed_year8,Random Forest
borough_196__age_2__activity_0,196,2,16-24,0,inactive,0.1509702317657916,5,7.469534442117693,1.0,True,5_to_below_10,9,1,0.1509702317657916,0,6,196,16-24__inactive,0.10189611378857993,0.10189611378857993,False,observed_year8,Random Forest
borough_196__age_2__activity_1,196,2,16-24,1,fairly_active,0.0,5,4.717585507495952,1.0,True,below_5,9,1,0.0,0,6,196,16-24__fairly_active,0.09593042293816798,0.09593042293816798,False,observed_year8,Random Forest
borough_196__age_2__activity_2,196,2,16-24,2,active,0.3225475938570602,6,15.42872064629966,1.0,True,10_to_below_30,9,1,0.3225475938570602,0,6,196,16-24__active,0.16438544493413332,0.16438544493413332,False,observed_year8,Random Forest
borough_196__age_3__activity_0,196,3,25-34,0,inactive,0.0195910160305165,6,10.311584619104483,1.0,True,10_to_below_30,9,1,0.0195910160305165,0,6,196,25-34__inactive,0.06733704409034909,0.06733704409034909,False,observed_year8,Random Forest
borough_196__age_3__activity_1,196,3,25-34,1,fairly_active,0.4016415625943182,6,6.407439855990415,1.0,True,5_to_below_10,9,1,0.4016415625943182,0,6,196,25-34__fairly_active,0.08594261203022252,0.08594261203022252,False,observed_year8,Random Forest
borough_196__age_3__activity_2,196,3,25-34,2,active,0.0960188982144214,6,22.90522096523601,0.3333333333333333,True,10_to_below_30,9,1,0.0960188982144214,0,6,196,25-34__active,0.10782611855245036,0.10782611855245036,False,observed_year8,Random Forest
borough_196__age_4__activity_0,196,4,35-44,0,inactive,0.0680851182044494,6,14.008917300585658,0.6666666666666666,True,10_to_below_30,9,1,0.0680851182044494,0,6,196,35-44__inactive,0.0766760018808827,0.0766760018808827,False,observed_year8,Random Forest
borough_196__age_4__activity_1,196,4,35-44,1,fairly_active,0.0599360964931569,6,5.687514732686063,1.0,True,5_to_below_10,9,1,0.0599360964931569,0,6,196,35-44__fairly_active,0.08534034353505696,0.08534034353505696,False,observed_year8,Random Forest
borough_196__age_4__activity_2,196,4,35-44,2,active,0.192065829292505,6,30.355596118063854,0.16666666666666666,True,30_or_above,9,1,0.192065829292505,0,6,196,35-44__active,0.12131953429330616,0.12131953429330616,False,observed_year8,Random Forest
borough_196__age_5__activity_0,196,5,45-54,0,inactive,0.0723171442585145,6,10.611658948769822,1.0,True,10_to_below_30,9,1,0.0723171442585145,0,6,196,45-54__inactive,0.0847555604664748,0.0847555604664748,False,observed_year8,Random Forest
borough_196__age_5__activity_1,196,5,45-54,1,fairly_active,0.0278721897316091,6,2.8214098517130797,1.0,True,below_5,9,1,0.0278721897316091,0,6,196,45-54__fairly_active,0.08869843272872063,0.08869843272872063,False,observed_year8,Random Forest
borough_196__age_5__activity_2,196,5,45-54,2,active,0.0672661009577418,6,23.924587182960057,0.3333333333333333,True,10_to_below_30,9,1,0.0672661009577418,0,6,196,45-54__active,0.15974913301844618,0.15974913301844618,False,observed_year8,Random Forest
borough_196__age_6__activity_0,196,6,55-64,0,inactive,0.0,6,5.640590988060904,1.0,True,5_to_below_10,9,1,0.0,0,6,196,55-64__inactive,0.06322356232089767,0.06322356232089767,False,observed_year8,Random Forest
borough_196__age_6__activity_1,196,6,55-64,1,fairly_active,0.0,6,2.288624279875931,1.0,True,below_5,9,1,0.0,0,6,196,55-64__fairly_active,0.07641369937535528,0.07641369937535528,False,observed_year8,Random Forest
borough_196__age_6__activity_2,196,6,55-64,2,active,0.2247136209240946,6,16.871925056633025,0.5,True,10_to_below_30,9,1,0.2247136209240946,0,6,196,55-64__active,0.12495380106086157,0.12495380106086157,False,observed_year8,Random Forest
borough_196__age_7__activity_0,196,7,65-74,0,inactive,0.0,6,6.770745583610504,1.0,True,5_to_below_10,9,1,0.0,0,6,196,65-74__inactive,0.04991102041983019,0.04991102041983019,False,observed_year8,Random Forest
borough_196__age_7__activity_1,196,7,65-74,1,fairly_active,0.2096945684126006,6,2.7712064027003818,1.0,True,below_5,9,1,0.2096945684126006,0,6,196,65-74__fairly_active,0.10237378851838025,0.10237378851838025,False,observed_year8,Random Forest
